Time (ms); Pri Amplitude (mm)
175635;156.6986
175721;156.6053
175812;156.7454
175902;156.7139
175993;156.8653
176078;156.8524
176168;157.0774
176257;157.3355
176348;157.5273
176438;157.7245
176530;157.5242
176622;157.5297
176710;157.6752
176797;157.7719
176888;157.6393
176978;157.6181
177062;157.3557
177156;157.5205
177245;157.6073
177338;157.5377
177428;157.361
177526;157.3055
177608;157.0745
177701;156.7147
177785;156.6915
177874;156.7594
177967;156.6496
178056;156.6167
178142;156.7653
178237;156.6988
178327;156.8553
178410;156.935
178501;157.1581
178595;157.1806
178683;157.5314
178775;157.5021
178863;157.3638
178951;157.51
179041;157.7728
179134;157.6804
179227;157.5737
179315;157.5588
179404;157.5396
179500;157.6092
179586;157.5545
179676;157.4269
179759;157.3382
179853;157.3024
179944;157.0371
180032;156.8116
180121;156.723
180212;156.6031
180299;156.5403
180395;156.5758
180490;156.5371
180581;156.7024
180666;156.6844
180760;156.7715
180838;156.9353
180936;157.0687
181022;157.1335
181112;157.1354
181202;157.4849
181298;157.5653
181379;157.4022
181473;157.3626
181566;157.2991
181645;157.2392
181743;157.0693
181832;157.0569
181922;156.9114
182010;156.7586
182101;156.7281
182191;156.5187
182282;156.4679
182371;156.4704
182459;156.5082
182545;156.5235
182641;156.457
182724;156.3637
182823;156.3151
182909;156.2649
182996;156.3776
183096;156.2753
183182;156.2375
183273;156.3333
183363;156.1578
183453;156.3039
183537;156.273
183628;156.4932
183716;156.5562
183803;156.7227
183895;156.6511
183985;156.7608
184074;156.9617
184165;157.2273
184261;157.3831
184343;157.4987
184438;157.3624
184528;157.2195
184609;157.2924
184702;157.3602
184799;157.2751
184884;157.3112
184973;157.1238
185063;157.0131
185155;157.0347
185241;156.9778
185333;157.0246
185420;156.8114
185513;156.7789
185600;156.5018
185690;156.5096
185785;156.5859
185873;156.5693
185965;156.5946
186051;156.8326
186144;156.8504
186230;156.7116
186321;156.825
186410;157.059
186499;157.303
186593;157.4437
186685;157.5953
186768;157.4927
186862;157.3557
186950;157.4428
187037;157.4367
187127;157.4058
187217;157.3656
187304;157.2165
187397;157.1579
187490;157.1049
187574;157.0895
187666;156.9936
187755;156.878
187851;156.8649
187944;156.6123
188032;156.5378
188112;156.55
188203;156.4421
188293;156.4817
188381;156.5817
188476;156.5452
188571;156.5916
188655;156.6095
188746;156.8525
188834;156.9727
188927;157.2834
189015;157.5001
189106;157.2499
189197;157.2092
189287;157.2445
189376;157.2491
189465;157.198
189549;157.1881
189641;157.0056
189730;157.006
189824;156.8809
189910;156.8881
189995;156.6433
190093;156.6243
190185;156.4735
190270;156.3931
190358;156.2367
190450;156.3751
190536;156.3239
190628;156.3704
190724;156.3229
190806;156.3777
190898;156.3431
190987;156.4792
191074;156.5311
191167;156.4954
191255;156.7908
191349;156.6133
191436;156.8477
191527;157.01
191612;157.2376
191710;157.2301
191795;157.3999
191888;157.3469
191977;157.1821
192064;157.0969
192149;157.09
192246;157.0393
192336;156.9387
192422;156.8038
192514;156.5047
192602;156.5699
192692;156.3593
192783;156.42
192874;156.5403
192961;156.4394
193051;156.1783
193143;156.1688
193233;156.2382
193325;156.3485
193411;156.4812
193497;156.3782
193591;156.3306
193680;156.2448
193775;156.2776
193866;156.4505
193947;156.7325
194037;156.9422
194129;157.229
194219;157.2514
194303;157.0494
194409;156.9552
194492;157.0096
194581;156.9222
194671;156.9331
194759;157.0323
194844;157.017
194937;156.9215
195027;157.3329
195119;157.5451
195207;157.6808
195296;157.6371
195380;157.5477
195485;157.6751
195571;157.5914
195650;157.5388
195747;157.5663
195839;157.5163
195927;157.2954
196018;157.2262
196108;157.388
196195;157.419
196280;157.3862
196370;157.4055
196457;157.2225
196549;156.9243
196639;157.1171
196731;157.0952
196819;156.97
196909;156.9615
197003;156.9875
197094;156.86
197184;156.9332
197267;156.9452
197360;156.8759
197450;156.9358
197535;156.8028
197627;156.6238
197718;156.6199
197810;156.5112
197903;156.2318
197992;156.3367
198074;156.3861
198169;156.2112
198252;156.2659
198341;156.4338
198443;156.4179
198532;156.5744
198613;156.7821
198709;156.7754
198796;156.9164
198886;157.2078
198977;157.3838
199064;157.5623
199149;157.5739
199246;157.5997
199332;157.5477
199423;157.6511
199517;157.7198
199604;157.6036
199690;157.5305
199788;157.4825
199879;157.2404
199963;157.032
200052;156.9712
200145;156.9745
200229;156.7981
200323;156.675
200411;156.3692
200496;156.4371
200597;156.4934
200683;156.4083
200774;156.4981
200865;156.5448
200955;156.5031
201036;156.3473
201129;156.2154
201226;156.2315
201309;156.2056
201401;156.1725
201488;156.3176
201573;156.2573
201672;156.2548
201758;156.4697
201847;156.4988
201942;156.5965
202026;156.7713
202113;156.7724
202210;157.0221
202299;157.1023
202384;157.5724
202477;157.4801
202565;157.3843
202656;157.3859
202747;157.111
202833;157.0613
202928;156.9222
203018;156.9814
203112;156.8335
203189;156.7323
203286;156.6676
203374;156.4385
203461;156.5267
203554;156.3854
203650;156.2581
203732;156.3773
203827;156.3483
203909;156.2465
204000;156.4408
204094;156.2581
204181;156.2396
204269;156.1456
204361;156.1761
204450;155.9807
204540;156.222
204631;156.0508
204722;156.3214
204808;156.2257
204897;156.5509
204986;156.4538
205080;156.4751
205170;156.6717
205259;156.8848
205347;157.0157
205440;157.2643
205533;157.2939
205619;157.1033
205712;156.922
205798;156.9988
205881;156.925
205976;156.7341
206073;156.776
206152;156.5898
206242;156.422
206342;156.5036
206435;156.3885
206518;156.332
206608;156.2108
206689;156.3074
206789;156.11
206874;156.096
206971;156.0678
207053;156.3163
207142;156.0838
207232;156.1785
207327;156.0694
207411;155.9156
207499;156.0071
207596;155.8952
207685;155.9932
207772;156.1065
207863;156.0228
207951;156.1443
208037;156.229
208128;156.3721
208224;156.4775
208310;156.454
208406;156.7339
208494;156.8934
208580;156.8855
208669;157.196
208761;157.1584
208845;157.3086
208937;157.0519
209025;157.1974
209113;156.946
209213;156.9719
209305;156.939
209384;157.0171
209478;156.9211
209565;156.8001
209660;156.7435
209745;156.4915
209842;156.4563
209923;156.4991
210020;156.4311
210104;156.4456
210193;156.4185
210285;156.2978
210378;156.3904
210459;156.2056
210558;156.2493
210647;156.2898
210730;156.1587
210829;156.0714
210915;156.0647
211002;155.9939
211093;156.0966
211181;156.2216
211266;156.2772
211364;156.3973
211451;156.1454
211536;156.2998
211631;156.5161
211723;156.5702
211810;156.7861
211902;157.1185
211993;157.2963
212073;157.2737
212169;157.4073
212260;157.4159
212343;157.4574
212442;157.464
212532;157.4948
212615;157.2861
212714;157.3413
212795;157.3707
212881;157.3036
212977;157.0731
213068;157.0964
213153;156.91
213251;156.6718
213338;156.611
213425;156.4945
213510;156.2587
213613;156.2261
213701;156.2067
213793;156.1442
213883;156.2918
213964;156.1647
214053;156.4428
214143;156.4396
214230;156.6164
214322;156.4761
214418;156.5149
214503;156.8554
214590;157.0214
214681;156.9377
214772;156.9483
214861;156.9688
214953;156.8875
215037;156.8418
215130;156.753
215228;156.7283
215308;156.5094
215402;156.5043
215489;156.2178
215574;156.2444
215671;156.0738
215765;156.2674
215848;156.2234
215937;156.1664
216028;156.0394
216114;156.0228
216213;156
216300;155.9153
216381;156.0135
216476;155.877
216567;155.9328
216655;155.896
216742;155.8382
216834;156.06
216924;156.2314
217015;156.2529
217106;156.2728
217195;156.3827
217285;156.402
217375;156.46
217463;156.8094
217559;156.9828
217646;156.9324
217730;157.0804
217825;156.7739
217915;156.7148
218003;156.8057
218095;156.7187
218181;156.5781
218266;156.5456
218366;156.4766
218456;156.2449
218544;156.1714
218630;156.1721
218724;155.9892
218807;155.9531
218907;156.0471
218991;155.846
219075;155.8568
219170;155.8526
219260;155.8503
219346;155.8342
219438;155.8683
219529;155.7892
219617;155.7268
219709;155.7979
219797;155.7153
219886;155.8072
219977;155.8852
220064;156.0679
220159;155.9281
220245;156.0139
220335;156.0698
220425;156.2805
220514;156.3387
220604;156.5525
220691;156.8549
220785;156.6609
220876;156.7809
220968;156.7735
221053;156.9038
221142;156.7386
221232;156.7846
221324;156.5707
221410;156.4385
221498;156.5371
221590;156.4017
221680;156.2963
221770;156.162
221863;156.2045
221951;155.9495
222042;155.992
222128;156.0569
222218;156.0272
222305;155.8034
222403;155.9911
222488;155.8825
222577;155.8235
222674;155.7761
222758;155.7817
222847;155.7909
222936;155.6376
223031;155.7976
223116;155.5802
223201;155.6968
223296;155.8534
223383;155.9249
223471;155.9532
223564;155.9678
223656;156.0177
223748;156.0501
223834;155.9695
223923;156.0731
224021;156.3736
224109;156.5511
224192;156.6268
224285;156.7555
224377;156.6201
224466;156.6509
224553;156.682
224643;156.5583
224731;156.6003
224823;156.64
224917;156.3737
224998;156.1897
225098;156.2345
225187;156.2258
225270;156.0106
225361;156.0306
225451;155.9532
225540;155.8672
225632;155.8885
225721;155.8395
225813;155.7421
225904;155.7209
225996;155.8017
226077;155.7771
226173;155.6361
226264;155.7625
226349;155.7351
226440;155.7596
226531;155.7826
226615;155.8087
226707;155.8279
226796;155.9891
226883;156.0501
226985;156.1057
227074;156.307
227155;156.6086
227251;156.8096
227330;156.6403
227430;156.67
227513;156.7899
227608;156.8327
227690;156.67
227780;156.7299
227876;156.4852
227960;156.2627
228057;156.2877
228148;156.2572
228234;156.0371
228322;156.0801
228411;156.0625
228508;155.9203
228594;155.8654
228684;155.9741
228769;155.8971
228863;155.8051
228950;155.8278
229043;155.7778
229139;155.8178
229220;155.7546
229310;155.6553
229408;155.6546
229488;155.799
229589;155.8253
229677;155.7851
229760;155.9128
229845;156.0417
229945;156.1578
230029;156.2243
230116;156.3796
230213;156.5308
230306;156.6941
230383;156.7046
230478;156.7042
230569;156.8915
230654;156.7744
230745;156.9458
230836;156.7155
230921;156.8141
231022;156.8377
231111;156.8902
231193;156.777
231285;156.749
231378;156.6021
231465;156.6607
231560;156.6849
231644;156.6941
231735;156.4621
231826;156.3928
231915;156.367
231998;156.1004
232095;156.0822
232177;155.9981
232271;155.9545
232367;155.7997
232452;155.7813
232539;155.7579
232639;155.7049
232720;155.7734
232812;155.8587
232905;155.9819
232997;155.8631
233085;155.9899
233167;156.1041
233257;155.9319
233350;156.3952
233439;156.6138
233532;156.6413
233619;156.7137
233713;156.9556
233801;156.8764
233887;156.9036
233980;156.9206
234067;157.0633
234153;157.0448
234250;156.9957
234339;156.8604
234423;156.6416
234516;156.7027
234606;156.6325
234702;156.3767
234793;156.4421
234878;156.2269
234963;156.0366
235054;155.8902
235148;156.0216
235233;156.1348
235326;155.9932
235416;156.1024
235506;155.9366
235596;155.797
235683;155.8097
235768;155.752
235863;155.8121
235955;155.845
236046;155.9322
236130;155.7592
236220;155.8047
236305;155.9146
236400;155.8819
236489;155.9123
236584;156.1718
236673;156.1851
236762;156.4713
236846;156.5182
236941;156.7889
237031;156.5684
237114;156.6851
237216;156.464
237302;156.4181
237384;156.4254
237476;156.4707
237566;156.5947
237654;156.6866
237753;156.5338
237843;156.4666
237929;156.71
238013;156.8858
238104;156.9453
238193;157.0457
238284;156.9786
238376;156.7444
238468;156.686
238560;156.7295
238649;156.7015
238730;156.6063
238828;156.6242
238918;156.4357
239005;156.4412
239096;156.3911
239185;156.3028
239272;156.2463
239361;156.285
239452;156.141
239541;155.9548
239629;155.9542
239721;155.8867
239818;156.082
239903;156.2218
239994;156.2522
240078;156.1196
240174;156.2395
240260;156.51
240352;156.8004
240443;157.0348
240532;157.182
240617;157.0879
240709;156.8969
240800;157.1175
240886;157.2061
240978;157.1166
241065;157.2304
241160;157.1192
241247;157.0266
241338;157.1063
241424;156.9265
241519;156.8245
241608;156.7574
241693;156.5542
241785;156.4524
241874;156.4105
241960;156.2851
242059;156.2259
242147;156.1724
242237;156.2049
242323;156.0247
242415;155.9417
242505;155.8984
242597;155.9403
242688;155.7935
242770;155.9347
242861;155.9121
242950;156.1304
243040;156.0684
243132;156.1515
243224;156.2869
243315;156.3222
243403;156.514
243492;156.6079
243576;156.7665
243670;156.8832
243760;156.9037
243847;156.7822
243946;156.8418
244032;156.6258
244116;156.5831
244213;156.5761
244297;156.4973
244386;156.3647
244475;156.393
244567;156.4064
244654;156.1915
244746;156.1759
244837;156.1932
244928;156.2526
245017;156.1091
245106;156.1803
245191;155.9665
245285;156.0674
245381;155.8706
245471;156.0061
245561;155.8587
245648;156.0445
245733;155.7889
245823;155.6833
245915;155.8921
246001;155.931
246094;155.9389
246188;156.0428
246272;156.1303
246367;156.0844
246450;156.2881
246539;156.5091
246641;156.8283
246727;156.792
246806;156.9064
246905;156.8827
246993;156.8174
247080;156.813
247171;156.6374
247264;156.6255
247354;156.4692
247439;156.5426
247528;156.2572
247617;156.2571
247715;156.266
247811;156.2978
247887;156.0936
247984;156.0591
248075;156.0387
248159;155.9597
248252;156.0572
248340;155.9541
248424;155.8854
248518;155.9558
248614;155.87
248693;155.7328
248781;155.6637
248876;155.7762
248964;155.9641
249058;155.8789
249146;156.0371
249229;156.0942
249324;155.9979
249414;156.0311
249508;156.2332
249589;156.4157
249684;156.6212
249771;156.8682
249867;156.8335
249957;156.9068
250036;156.8893
250134;156.8689
250225;156.7128
250312;156.6592
250402;156.4592
250494;156.3285
250579;156.2926
250678;156.1727
250762;156.067
250850;156.1474
250937;156.0405
251028;155.7867
251118;155.7985
251210;155.7938
251299;155.7449
251388;155.7818
251479;155.7637
251570;155.6185
251660;155.4619
251751;155.5224
251838;155.6824
251925;155.7082
252015;155.704
252109;155.7464
252198;155.6489
252285;155.7072
252380;155.7606
252471;155.9925
252555;156.0212
252650;156.0548
252737;156.285
252831;156.4416
252919;156.4266
252998;156.6735
253093;156.5299
253185;156.5339
253274;156.6055
253360;156.462
253451;156.452
253538;156.4825
253629;156.3695
253728;156.3179
253819;156.2681
253907;156.1968
253994;156.1564
254082;156.1592
254170;156.1918
254260;156.1225
254350;156.1321
254440;156.1045
254530;155.9225
254617;155.984
254711;155.8764
254798;155.772
254885;155.8885
254978;155.709
255070;155.5607
255158;155.6698
255248;155.686
255345;155.7351
255425;155.7805
255519;156.0085
255613;155.8116
255697;155.9012
255787;156.0429
255876;156.3314
255962;156.5028
256057;156.7475
256146;156.8549
256236;156.7071
256325;156.7695
256421;156.6926
256506;156.5634
256595;156.464
256683;156.3799
256772;156.3366
256864;156.0444
256955;156.1594
257048;156.0727
257134;155.8892
257222;155.996
257309;155.8638
257401;155.7464
257496;155.7593
257579;155.7937
257673;155.8373
257768;155.8921
257845;155.8998
257949;155.8515
258035;155.8675
258124;155.8334
258211;156.0464
258299;155.9783
258393;156.1967
258479;156.3258
258567;156.3534
258665;156.6583
258751;156.8136
258841;156.7769
258922;156.8524
259019;156.9056
259107;156.7501
259194;156.6342
259288;156.8625
259380;156.8296
259461;156.8125
259555;156.8861
259644;156.7991
259735;156.5563
259826;156.5137
259913;156.4799
260007;156.483
260098;156.2563
260186;156.2261
260280;156.0963
260367;155.9727
260460;155.9363
260539;156.0289
260630;156.0181
260721;155.9447
260810;155.9357
260900;155.7549
260992;155.6422
261079;155.8074
261167;155.745
261261;155.8134
261345;155.8348
261436;155.7328
261538;155.5967
261618;155.6548
261719;155.7319
