Time (ms); Pri Amplitude (mm)
330164;115.3999
330254;115.4597
330346;115.5942
330424;115.5998
330516;115.6366
330600;115.7518
330685;115.9
330773;115.9839
330857;116.0319
330948;116.3131
331037;116.3062
331119;116.3405
331208;116.5132
331295;116.5324
331379;116.5033
331468;116.4575
331555;116.5479
331643;116.4758
331736;116.4621
331824;116.5404
331902;116.4333
331996;116.2959
332080;116.2347
332166;116.1593
332250;115.8797
332341;115.8184
332429;115.7786
332512;115.7118
332600;115.6307
332690;115.6684
332772;115.4681
332867;115.3872
332955;115.4204
333037;115.4305
333122;115.4249
333208;115.3688
333296;115.394
333385;115.5332
333472;115.6761
333567;115.5883
333643;115.7766
333731;115.8943
333823;116.0478
333906;116.028
333995;116.1306
334081;116.1209
334172;116.2467
334252;116.3554
334346;116.3884
334428;116.3551
334519;116.3933
334602;116.364
334692;116.411
334786;116.297
334868;116.2491
334957;116.0528
335037;116.0232
335125;115.9294
335221;115.9498
335306;115.7025
335386;115.6993
335474;115.5702
335566;115.5377
335652;115.4245
335736;115.4006
335823;115.4045
335909;115.2948
335998;115.344
336082;115.4768
336173;115.4722
336257;115.573
336341;115.6471
336429;115.6607
336519;115.8764
336604;115.9381
336685;115.911
336778;116.0101
336867;116.1244
336950;116.2948
337042;116.368
337131;116.4922
337212;116.62
337300;116.7634
337387;116.8135
337477;116.8948
337566;116.7185
337649;116.5998
337735;116.6011
337826;116.6399
337914;116.5795
338004;116.4525
338083;116.4292
338172;116.3613
338255;116.2629
338346;116.1209
338433;115.9831
338522;115.7618
338613;115.6941
338690;115.6625
338781;115.6623
338870;115.5198
338953;115.3786
339042;115.4158
339133;115.3577
339215;115.4411
339306;115.531
339392;115.5425
339482;115.5192
339568;115.6278
339653;115.7353
339737;115.8566
339825;115.8763
339913;116.0479
339998;116.1145
340087;116.1561
340175;116.3665
340261;116.3454
340355;116.3435
340435;116.3144
340520;116.3625
340608;116.415
340698;116.2168
340782;116.2809
340868;116.0869
340956;116.0368
341044;116.0243
341132;115.8678
341218;115.7046
341311;115.5705
341393;115.5099
341480;115.551
341567;115.3565
341653;115.4121
341743;115.2928
341836;115.3248
341915;115.3421
342005;115.4122
342088;115.4317
342174;115.2986
342261;115.4178
342351;115.5355
342437;115.7505
342528;115.7419
342609;115.8858
342700;116.0232
342783;116.0356
342872;116.2231
342961;116.1843
343046;116.2828
343136;116.3322
343220;116.5462
343308;116.586
343393;116.6623
343476;116.6862
343572;116.622
343657;116.6575
343742;116.6328
343829;116.5942
343917;116.4033
344003;116.2466
344093;116.2157
344180;116.2178
344266;115.951
344352;115.9097
344442;115.8083
344525;115.7306
344616;115.6363
344701;115.4755
344785;115.4728
344879;115.3901
344965;115.3432
345054;115.3663
345135;115.2889
345225;115.1985
345317;115.2221
345398;115.24
345487;115.2234
345572;115.1433
345656;115.1286
345744;114.9868
345832;115.1569
345919;115.2557
346012;115.3518
346091;115.3913
346181;115.5385
346265;115.6764
346351;115.7522
346441;115.889
346526;115.8964
346613;115.9322
346700;116.0962
346790;116.1727
346882;116.2973
346963;116.4442
347051;116.5763
347138;116.6755
347227;116.7081
347310;116.7085
347396;116.6182
347487;116.5564
347571;116.5021
347660;116.5133
347752;116.4286
347849;116.3637
347926;116.2778
348011;116.1392
348093;116.0084
348182;115.981
348272;115.7861
348359;115.7583
348441;115.5367
348530;115.5073
348618;115.4579
348705;115.3309
348792;115.352
348875;115.2783
348964;115.1653
349051;115.1821
349139;115.2533
349232;115.2673
349315;115.2279
349400;115.2879
349487;115.4468
349575;115.6178
349670;115.645
349748;115.8485
349836;115.948
349921;116.0126
350007;116.2021
350098;116.1537
350186;116.2466
350269;116.2923
350363;116.4688
350445;116.5447
350531;116.5804
350620;116.6766
350711;116.6006
350798;116.5828
350880;116.6068
350973;116.5088
351054;116.2958
351141;116.1499
351238;116.1189
351308;116.0822
351410;115.8518
351491;115.7744
351581;115.7311
351665;115.6158
351751;115.477
351837;115.3906
351927;115.4287
352014;115.1747
352097;115.2682
352186;115.3603
352278;115.332
352362;115.2912
352450;115.5231
352544;115.5318
352619;115.7074
352710;115.7464
352802;115.878
352884;115.8557
352969;116.0082
353056;116.1994
353142;116.2723
353231;116.3865
353327;116.5742
353406;116.5974
353494;116.6842
353581;116.7194
353667;116.6932
353759;116.5858
353848;116.5751
353928;116.6008
354015;116.5829
354100;116.3335
354192;116.2919
354278;116.1332
354363;116.0375
