Time (ms); Pri Amplitude (mm)
319145;158.1626
319248;158.1656
319321;158.1966
319418;158.0603
319504;158.1222
319592;158.0229
319690;157.9483
319776;157.8678
319859;157.8202
319959;157.7275
320048;157.8303
320130;157.8027
320228;157.751
320312;157.7812
320397;157.8136
320492;157.6595
320587;157.7951
320670;157.7207
320766;157.7497
320857;157.7695
320938;157.7355
321035;157.6089
321122;157.5606
321204;157.5153
321297;157.5482
321396;157.7376
321483;157.7854
321574;157.7806
321661;157.8649
321745;157.727
321843;157.8323
321933;157.8651
322015;157.9701
322109;158.1137
322200;158.1927
322287;158.295
322382;158.4633
322471;158.4399
322560;158.353
322654;158.4935
322743;158.5779
322824;158.6558
322915;158.5985
323003;158.6994
323093;158.7449
323179;158.8581
323286;158.6981
323363;158.9196
323460;159.1334
323543;159.3996
323635;159.3411
323727;159.3022
323812;159.1773
323902;159.2166
323987;159.2623
324082;159.1707
324174;159.1409
324266;159.0854
324353;159.0331
324436;158.9366
324540;158.8855
324626;158.8224
324709;158.6351
324803;158.4728
324894;158.3472
324976;158.2044
325073;158.1284
325162;158.1309
325252;157.9713
325344;157.9615
325428;158.0287
325518;157.9004
325613;157.906
325701;157.802
325790;157.8805
325879;157.7608
325972;157.7605
326055;157.8053
326153;157.8949
326242;157.9115
326324;157.8025
326413;157.988
326503;158
326599;157.9551
326686;158.1089
326775;158.3022
326866;158.4337
326956;158.2298
327045;158.3584
327132;158.4063
327223;158.4671
327316;158.3509
327400;158.2249
327497;158.1803
327583;158.1924
327677;158.1205
327758;158.0765
327854;157.9986
327940;157.95
328032;157.9923
328120;157.9853
328210;157.8164
328300;157.773
328392;157.8541
328481;157.9491
328573;157.8285
328659;157.918
328757;157.9205
328845;157.9274
328932;158.0384
329019;158.0916
329109;158.3076
329200;158.3505
329284;158.4226
329384;158.4284
329474;158.4907
329552;158.4149
329653;158.4964
329744;158.643
329827;158.5169
329918;158.5997
330007;158.6377
330097;158.6318
330192;158.4213
330280;158.7545
330371;158.7211
330454;158.6104
330545;158.7768
330633;158.7199
330729;158.5961
330813;158.5602
330904;158.7697
330999;158.7971
331087;158.7498
331175;158.7245
331257;158.7416
331353;158.6838
331438;158.6096
331536;158.6804
331624;158.7831
331712;158.6118
331809;158.7115
331888;158.7847
331979;158.7391
332074;158.7106
332163;158.6831
332250;158.626
332339;158.5304
332429;158.3422
332517;158.3968
332608;158.2665
332698;158.1877
332785;158.0229
332879;157.9835
332965;157.901
333052;157.8051
333147;157.8826
333239;157.9162
333326;157.8919
333417;157.8606
333505;157.9757
333590;157.9558
333684;157.983
333775;158.2133
333866;158.4121
333956;158.332
334046;158.3096
334131;158.4895
334224;158.3748
334313;158.3423
334400;158.2549
334491;158.1058
334588;158.1669
334667;158.0064
334764;158.0199
334854;157.9401
334941;158.0354
335035;157.9077
335125;157.9661
335209;157.8139
335300;157.7866
335388;157.84
335474;157.806
335574;157.8911
335660;157.848
335748;157.822
335838;157.9042
335928;157.7577
336023;157.6096
336108;157.5781
336198;157.6596
336286;157.7806
336379;157.7417
336469;157.8089
336559;157.823
336646;157.841
336738;157.8001
336825;157.8242
336920;158.051
337007;158.1772
337094;158.1965
337184;158.2231
337275;158.1827
337370;158.1731
337457;158.0951
337549;158.0793
337632;158.0326
337725;158.0701
337815;157.9669
337901;157.8465
337996;157.8925
338083;157.8819
338169;157.8855
338270;157.9292
338358;157.92
338439;157.9498
338539;157.8167
338629;157.8176
338706;157.9236
338810;157.707
338893;157.6681
338980;157.6945
339071;157.8196
339164;157.8339
339253;157.6601
339338;157.6954
339429;157.6196
339517;157.8918
339611;157.8286
339706;157.889
339782;157.9226
339875;157.9969
339968;157.9424
340055;158.1788
340155;158.3011
340240;158.1635
340325;158.209
340415;158.2519
340505;158.0853
340593;158.0242
340689;158.0604
340778;157.9944
340861;158.0299
340957;157.9299
341047;157.9368
341133;157.8931
341219;157.7846
341315;157.649
