Time (ms); Pri Amplitude (mm)
151970;155.4426
152055;155.4357
152143;155.4811
152234;155.4068
152313;155.4881
152397;155.5052
152480;155.3828
152564;155.2161
152648;155.1543
152728;155.1749
152818;155.2677
152897;155.1487
152987;155.158
153069;155.065
153149;154.9148
153240;154.736
153322;154.9314
153406;154.8603
153493;154.7834
153581;154.7334
153656;154.4781
153747;154.4731
153833;154.3993
153912;154.354
154000;154.3479
154082;154.4515
154165;154.335
154259;154.3086
154338;154.3819
154420;154.5117
154504;154.5605
154594;154.8004
154668;154.993
154763;154.6934
154848;154.9326
154924;155.1392
155013;155.179
155096;155.0236
155182;154.9854
155265;154.9724
155350;155.067
155433;154.9798
155518;155.0465
155607;154.9245
155687;155.0237
155779;154.8898
155863;154.6896
155940;154.8183
156034;154.754
156116;154.7088
156192;154.6694
156277;154.5806
156366;154.4822
156442;154.3242
156531;154.3811
156614;154.1575
156697;154.1869
156790;154.1462
156869;154.108
156950;154.0716
157039;154.0942
157121;154.2388
157208;154.2436
157290;154.3039
157377;154.4402
157461;154.3638
157548;154.4142
157633;154.6711
157710;154.8718
157796;155.2664
157887;155.4889
157964;155.6397
158052;155.7236
158130;155.832
158216;156.1018
158305;156.0508
158392;156.1319
158468;156.3118
158562;156.1612
158640;156.0369
158727;156.1094
158816;156.2667
158898;156.036
158982;156.1286
159065;156.146
159148;156.0447
159230;156.0586
159328;156.0331
159405;156.103
159483;155.9534
159573;156.0733
159657;156.0226
159736;155.9854
159822;156.0447
159914;155.9694
159988;155.9168
160072;155.8987
160165;155.7662
160251;155.6234
160337;155.4967
160420;155.493
160496;155.4615
160581;155.367
160665;155.3349
160748;155.1658
160836;155.0192
160919;154.9283
161000;154.9074
161087;154.7778
161171;154.6658
161262;154.7392
161349;154.6396
161425;154.5446
161515;154.5278
161595;154.4167
161678;154.3685
161766;154.2821
161850;154.3462
161930;154.1236
162017;154.2423
162098;154.3061
162181;154.3587
162269;154.4304
162353;154.5789
162436;154.551
162525;154.7215
162606;154.8107
162690;154.7907
162774;154.9873
162861;154.9341
162946;154.977
163027;154.9709
163108;155.0366
163192;155.0652
163276;154.9578
163373;154.9841
163447;154.9357
163535;154.9205
163616;154.7971
163696;154.8382
163783;154.7985
163867;154.7681
163955;154.6954
164031;154.5972
164123;154.4984
164212;154.4866
164292;154.4618
164375;154.3686
164460;154.3008
164544;154.3885
164625;154.3871
164711;154.1784
164792;154.1725
164877;154.1879
164966;154.194
165045;154.1831
165134;154.197
165215;154.092
165304;153.9006
165389;153.91
165470;153.9529
165552;153.9755
165636;153.8999
165722;154.0401
165802;153.9479
165901;154.2122
165977;154.053
166058;154.1816
166145;154.3058
166233;154.5302
166309;154.4547
166396;154.54
166483;154.8176
166561;154.6237
166649;154.8045
166733;154.7549
166818;154.7314
166901;154.5867
166990;154.6045
167069;154.6143
167156;154.6109
167243;154.5248
167322;154.5103
167408;154.445
167491;154.3905
167578;154.4017
167659;154.4154
167747;154.3875
167826;154.3454
167920;154.3736
167999;154.3188
168081;154.1288
168167;154.1367
168257;154.006
168336;154.0371
168419;153.9974
168505;154.0888
168592;153.9196
168671;153.7412
168763;153.8421
168845;154.0019
168926;153.9659
169012;153.959
169092;154.0227
169183;153.9464
169262;154.0541
169344;154.131
169433;154.4264
169517;154.5202
169596;154.6991
169688;154.861
169767;154.727
169858;154.8239
169938;154.7496
170026;154.798
170106;154.7234
170190;154.8074
170273;154.7817
170357;154.5512
170456;154.6535
170528;154.645
170612;154.6798
170699;154.5698
170782;154.5266
170866;154.3853
170951;154.3037
171038;154.3656
171118;154.4038
171203;154.3523
171285;154.2678
171369;154.2258
171456;154.0691
171540;154.0454
171625;154.0005
171711;153.9601
171794;153.953
171875;153.977
171963;153.7964
172043;153.6974
172131;153.7188
172211;153.8452
172299;153.8046
172379;153.8374
172464;153.7985
172551;153.7592
172632;153.7774
172717;153.8436
172803;153.9204
172885;154.0702
172970;154.3318
173055;154.2601
173142;154.273
173226;154.517
173314;154.6671
173396;154.6423
173486;154.6071
173561;154.5919
173654;154.4746
173731;154.3563
173814;154.5139
173900;154.3719
173983;154.4495
174069;154.3984
174152;154.3287
174240;154.2491
174322;154.1547
174406;154.1559
174490;154.1159
174575;154.0862
174658;154.135
174745;154.1604
174827;153.9762
174910;153.9566
174998;153.9584
175086;153.9819
175166;153.8468
175252;153.9062
175333;153.8907
175419;153.7919
175514;153.6579
175599;153.8249
175668;153.7647
175757;153.6725
175839;153.7451
175925;153.5507
176010;153.6045
176094;153.5871
176176;153.7153
176263;153.7307
176348;153.7999
176431;153.7717
176514;153.9014
176599;153.8375
176688;153.9877
176766;153.998
176852;154.202
176938;154.1727
177022;154.2831
177106;154.3027
177199;154.3951
177277;154.4639
177360;154.501
177445;154.4864
177532;154.3999
177617;154.3548
177696;154.358
177783;154.3697
177868;154.3312
177951;154.3139
178033;154.3507
178119;154.2289
178202;154.0938
178287;154.1194
178371;154.1791
178455;154.0643
178540;154.0258
178625;154.0178
178707;153.9431
178799;153.9174
178877;153.9149
178966;153.9274
179058;153.8702
179135;153.8199
179216;153.8042
179304;153.641
179386;153.6507
179469;153.5636
179560;153.7775
179640;153.7322
179723;153.6782
179809;153.6279
179893;153.6814
179974;153.7753
180066;153.7873
180148;154.1513
180226;154.3035
180317;154.5118
180399;154.5539
180483;154.5165
180570;154.3259
180657;154.4799
180733;154.5362
180823;154.2482
180909;154.3839
180988;154.3706
181076;154.2114
181161;154.1436
181240;154.1083
181332;154.1205
181416;154.0837
181492;154.078
181579;154.0594
181664;153.9208
181756;153.9856
181831;154.0311
181914;153.7937
182004;153.9023
182095;153.9305
182180;153.7637
182252;153.8275
182339;153.7666
182423;153.8803
182507;153.7953
182596;153.9292
182681;153.7365
182758;153.6469
182844;153.7765
182929;153.9533
183015;153.8752
183101;153.8604
183188;153.856
183268;153.7187
183360;153.7767
183445;153.7612
183524;154.0024
183606;154.044
183690;154.2337
183771;154.3452
183860;154.3043
183947;154.4275
184030;154.493
184115;154.4224
184200;154.3647
184282;154.3358
184367;154.2504
184452;154.1035
184533;154.0767
184620;154.0921
184707;154.0882
184786;154.086
184873;154.0827
184957;153.9403
185042;153.9489
185127;153.8178
185213;153.8885
185290;153.9428
185380;153.8968
185464;153.8244
185547;153.7139
185630;153.7099
185726;153.7441
185802;153.8034
185886;153.7025
185966;153.8214
186064;153.6816
186140;153.5932
186230;153.5764
186305;153.5556
186393;153.5207
186486;153.5063
186570;153.5587
186651;153.5304
186730;153.5478
186812;153.5694
186897;153.7552
186987;153.6502
187064;153.8471
187149;153.9716
187233;153.9468
187321;154.1115
187410;154.3316
187491;154.5228
187570;154.4462
187659;154.5288
187745;154.4041
187826;154.2955
187914;154.2884
187997;154.2532
188081;154.2277
188165;154.1965
188248;154.1407
188330;153.9425
188417;153.8836
188504;154.0226
188582;153.9663
188673;153.9326
188758;153.8866
188835;153.8312
188920;153.8754
189009;153.7671
189096;153.8546
189178;153.7376
189266;153.7955
189344;153.7265
189431;153.7295
189512;153.5965
189598;153.534
189689;153.5465
189770;153.6215
189859;153.6799
189936;153.5926
190019;153.5299
190101;153.5214
190192;153.5191
190274;153.7706
190353;153.8638
190443;154.0116
190531;154.1619
190614;154.3312
190696;154.3467
190788;154.5223
190868;154.4436
190957;154.4225
191034;154.3862
191120;154.2603
191209;154.1583
191289;154.1186
191373;154.1612
191457;154.1223
191541;154.1015
191623;154.0541
191719;153.8966
191799;153.8648
191885;153.9256
191963;153.851
192047;153.8953
192127;153.9532
192217;153.7617
192304;153.7024
192390;153.6916
192477;153.5821
192552;153.6807
192635;153.5635
192725;153.6606
192808;153.6514
192897;153.5395
192981;153.6657
193064;153.6108
193144;153.7964
193232;153.9596
193313;154.0008
193393;154.3284
193482;154.3329
193564;154.4058
193644;154.3752
193733;154.3611
193818;154.334
193900;154.2709
193990;154.1132
194074;154.0263
194157;154.1054
194244;154.1062
194323;154.0077
194407;154.0659
194495;153.9915
194577;153.8222
194670;153.7502
194753;153.8563
194828;153.8836
194911;153.8915
194996;153.8366
195088;153.8357
195165;153.6986
195250;153.6618
195336;153.7064
195421;153.6752
195508;153.6353
195588;153.5577
195669;153.6294
195765;153.6245
195850;153.5602
195927;153.6535
196010;153.586
196094;153.7599
196181;153.7507
196264;153.6479
196358;153.7133
196436;153.8631
196517;154.2027
196607;154.1444
196684;154.3704
196773;154.3914
196854;154.3493
196934;154.3502
197021;154.4313
197106;154.4515
197191;154.3327
197273;154.3634
197372;154.2135
197444;154.177
197523;154.0825
197613;154.1157
197696;154.1582
197787;153.9965
197870;153.9853
197954;153.9418
198036;153.8559
198121;153.7618
198210;153.848
198290;153.7011
198379;153.749
198460;153.7092
198540;153.5397
198624;153.6391
198710;153.6039
198793;153.7656
198878;153.6958
198967;153.8003
199049;153.8336
199137;153.9294
199213;154.0481
199303;154.2412
199385;154.3455
199473;154.5218
199552;154.4923
199637;154.5365
199722;154.3885
199809;154.411
199893;154.4518
199974;154.3291
200060;154.3309
200142;154.2606
200235;154.0813
200313;154.0413
200396;154.0673
200477;154.0562
200567;153.9645
200651;153.9544
200733;153.9021
200818;153.7989
200905;153.7221
200984;153.7052
201070;153.7573
201158;153.7094
201243;153.7882
201327;153.7431
201409;153.6021
201491;153.6918
201582;153.8105
201660;153.9667
201747;154.0695
201833;154.2078
201921;154.2659
201999;154.3333
202083;154.5137
202171;154.5753
202255;154.3716
202338;154.2366
202421;154.2852
202500;154.211
202591;154.1414
202671;154.0635
202762;154.0522
202844;154.0043
202928;154.0207
203006;153.9617
203097;153.8704
203183;153.9199
203261;153.7218
203350;153.7657
203432;153.6343
203518;153.6729
203606;153.603
203685;153.5447
203770;153.6
203851;153.6959
203942;153.7493
204022;153.7586
204108;153.8425
204195;153.8822
204277;154.0672
204367;154.1197
204446;154.3119
204535;154.3745
204611;154.4832
204696;154.4714
204789;154.4029
204879;154.2823
204953;154.4802
205033;154.3584
205121;154.2425
205206;154.1699
205291;154.1436
205368;154.0501
205465;154.0382
205546;154.0095
205627;154.0365
205710;153.9346
205792;153.9275
205878;153.9452
205973;153.7496
206052;153.7388
206138;153.732
206218;153.7265
206301;153.5777
206383;153.6247
206469;153.5811
206548;153.5733
206637;153.5172
206723;153.6302
206810;153.6628
206894;153.8873
206976;153.9893
207060;154.0297
207146;154.17
207231;154.3273
207311;154.5871
207410;154.4805
207485;154.4716
207573;154.379
207649;154.3585
207735;154.2868
207817;154.274
207904;154.191
207991;154.0838
208069;154.0813
208162;153.9693
208242;153.9873
208324;153.8892
208409;153.95
208499;153.8705
208577;153.892
208672;153.7785
208752;153.6031
208837;153.6178
208912;153.5805
208995;153.6241
209081;153.6291
209174;153.7437
209254;153.7241
209340;153.6467
209422;153.851
209509;153.9832
209590;154.1581
209675;154.2402
209761;154.4711
209847;154.3989
209931;154.3729
210016;154.2881
210098;154.2828
210184;154.1848
210265;154.1219
210351;154.1377
210433;154.0392
210519;153.9739
210604;153.8879
210687;153.9551
210772;153.9233
210859;153.9027
210947;153.9044
211027;153.6718
211108;153.6465
211196;153.5934
211280;153.6117
211365;153.5994
211449;153.5952
211536;153.7715
211616;153.6279
211701;153.6517
211786;153.6822
211867;153.7991
211959;153.868
212036;154.0835
212130;154.0882
212210;154.1003
212291;154.2088
212375;154.2711
212463;154.3122
212545;154.2238
212635;154.2119
212715;154.1337
212798;154.0327
212881;154.1043
212966;154.0621
213050;154.0027
213137;154.0009
213226;153.9435
213305;153.8589
213383;153.7755
213471;153.8362
213567;153.8432
213639;153.7842
213724;153.7752
213808;153.7706
213891;153.7069
213971;153.6417
214072;153.5999
214144;153.6931
214232;153.5817
214312;153.5594
214395;153.5229
214482;153.5829
214570;153.676
214653;153.8033
214736;153.7122
214821;153.8862
214908;154.0536
214990;154.072
215072;154.1816
215169;154.3055
215241;154.256
215335;154.1115
215416;154.1522
215502;154.1554
215589;153.9713
215666;153.8893
215746;153.9272
215838;153.9417
215917;153.8949
216002;153.8455
216085;153.7957
216172;153.7208
216260;153.6558
216337;153.5609
216424;153.6073
216515;153.5779
216592;153.6386
216677;153.5799
216763;153.5867
216846;153.6031
216931;153.6274
217012;153.6193
217093;153.8083
217177;153.9883
217270;154.0192
217356;154.0797
217436;154.3185
217529;154.4318
217615;154.3574
217688;154.3535
217773;154.3066
217862;154.1039
217947;154.1961
218026;154.1486
218114;154.1573
218198;154.0827
218283;154.0383
218369;153.9971
218448;153.8643
218542;153.9254
218621;153.8884
218702;153.8118
218787;153.8637
218873;153.8599
218952;153.6319
219039;153.5181
219123;153.652
219207;153.6089
219289;153.555
219377;153.6108
219463;153.56
219545;153.4961
219629;153.5312
219717;153.5407
219800;153.6112
219882;153.733
219969;154.0637
220051;154.0805
220138;154.2358
220221;154.2571
220309;154.2879
220390;154.3585
220473;154.3471
220558;154.3638
220644;154.2501
220731;154.118
220810;154.0689
220893;154.1404
220978;154.0728
221063;154.0159
221147;154.0744
221227;153.9267
221317;153.8237
221400;153.8641
221485;153.8741
221569;153.7993
221653;153.7648
221741;153.7597
221824;153.5619
221907;153.623
221992;153.5651
222075;153.6742
222158;153.6216
222239;153.6068
222330;153.5752
222416;153.4547
222501;153.6537
222584;153.9442
222662;153.9649
222749;154.0738
222838;154.2738
222919;154.3664
223004;154.3089
223088;154.2349
223176;154.3471
223256;154.1812
223338;154.2581
223424;154.0814
223512;154.078
223596;153.8912
223682;153.8954
223762;153.8872
223849;153.9111
223933;153.8745
224015;153.7221
224099;153.7311
224185;153.6419
224267;153.5979
224357;153.6541
224437;153.597
224521;153.5574
224605;153.5033
224689;153.5293
224774;153.5713
224861;153.5606
224944;153.6336
225025;153.6466
225115;153.646
225195;153.6808
225281;153.8472
225365;153.941
225449;154.1224
225539;154.1316
225627;154.266
225704;154.2453
225784;154.19
225868;154.2876
225955;154.2907
226045;154.1485
226129;154.2202
226220;154.0934
226295;153.978
226377;153.9213
226460;153.8998
226543;153.9087
226628;153.8354
226715;153.8862
226802;153.8273
226886;153.79
226965;153.7578
227055;153.7577
227137;153.7603
227232;153.6933
227304;153.7428
227389;153.5498
227471;153.5449
227561;153.5362
227642;153.502
227725;153.5957
227808;153.5645
227904;153.5441
227976;153.516
228063;153.503
228149;153.5671
228233;153.9075
228312;153.9828
228401;154.216
228481;154.4371
228571;154.3619
228653;154.1893
228740;154.3208
228828;154.266
228910;154.1838
228990;154.1711
229071;154.1105
229161;153.9707
229245;153.9279
229336;153.9766
229415;153.848
229501;153.9043
229586;153.847
229669;153.737
229752;153.576
229834;153.6489
229920;153.539
230004;153.6649
230089;153.6823
230172;153.6622
230258;153.6011
230346;153.5488
230428;153.5917
230514;153.7823
230595;153.9734
230677;154.1352
230762;154.0315
230853;154.0789
230937;154.1818
231021;154.3365
231101;154.2838
231184;154.1823
231268;154.2346
231352;154.1516
231442;154.0849
231528;153.982
231608;154.0977
231689;154.0735
231788;153.9333
231859;153.9582
231947;153.8212
232032;153.7505
232111;153.7031
232199;153.7374
232285;153.7166
232368;153.6744
232455;153.6065
232535;153.6
232622;153.6534
232702;153.6385
232788;153.6636
232873;153.6159
232950;153.7368
233039;153.7431
233128;153.7605
233210;153.9828
233294;154.1046
233378;154.1957
233469;154.2001
233545;154.2699
233623;154.1027
233713;154.0969
233799;154.2156
233885;154.0877
233968;154.0588
234056;154.16
234135;154.0029
234227;153.9128
234304;153.8813
234387;153.81
234474;153.8652
234559;153.843
234645;153.73
234727;153.7679
234811;153.6261
234894;153.6096
234982;153.6217
235065;153.538
235148;153.6447
235233;153.6951
235319;153.5591
235397;153.4935
235484;153.4498
235572;153.5847
235659;153.4822
235743;153.5842
235822;153.6151
235909;153.7349
235999;153.8908
236085;153.9253
236158;153.9752
236244;154.0749
236331;154.1603
236414;154.1498
236503;154.1461
236582;154.1967
236667;154.1766
236755;154.1624
236841;154.039
236919;154.0863
237003;154.0242
237093;153.9049
237174;153.9072
237255;153.8702
237352;153.8738
237429;153.7607
237512;153.7849
237596;153.6317
237681;153.6579
237763;153.6608
237853;153.6609
237932;153.6232
238014;153.5863
238103;153.5313
238189;153.4254
238266;153.4832
238350;153.5126
238440;153.4695
238524;153.547
238606;153.5705
238687;153.5075
238778;153.5489
238859;153.6539
238945;153.878
239034;153.9113
239113;154.1709
239193;154.0801
239285;154.1067
239367;154.1013
239449;154.1939
239534;154.2135
239619;154.0963
239703;154.0087
239788;153.9776
239878;153.8978
239957;153.8592
240042;153.9147
240126;153.9117
240209;153.8806
240295;153.8589
240380;153.6827
240467;153.6612
240551;153.672
240633;153.6776
240716;153.6434
240802;153.6666
240884;153.638
240972;153.5894
241048;153.4932
241141;153.3842
241221;153.4727
241304;153.4346
241390;153.4838
241473;153.3945
241559;153.4402
241642;153.5522
241729;153.6054
241817;153.6628
241896;153.8082
241977;153.884
242066;153.9223
242148;153.946
242236;154.0319
242327;154.2841
242402;154.2073
242483;154.1778
242572;154.1345
242657;154.1736
242738;154.0002
242825;154.0769
242908;154.0278
242997;153.979
243084;153.9908
243172;153.8932
243248;153.8153
243335;153.7347
243409;153.7976
243494;153.7329
243582;153.738
243677;153.6616
243753;153.6239
243842;153.561
243929;153.5666
244006;153.7014
244090;153.5708
244173;153.4814
244258;153.5324
244342;153.4374
244427;153.4882
244510;153.4996
244597;153.6044
244684;153.5397
244766;153.5838
244848;153.5973
244936;153.6257
245015;153.7435
245104;154.0199
245187;154.0285
245275;154.2054
245354;154.1634
245440;154.2065
245531;154.2246
245613;154.2612
245691;154.2322
245773;154.1839
245859;154.1638
245942;154.045
246035;153.9597
246117;153.9279
246201;153.9691
246287;153.8899
246373;153.881
246461;153.8758
246540;153.7838
246622;153.7274
246702;153.7135
246789;153.661
246876;153.7282
246961;153.665
247038;153.7319
247127;153.5321
247213;153.5036
247298;153.4406
247379;153.4988
247464;153.4884
247546;153.556
247636;153.5944
247718;153.4355
247804;153.4991
247884;153.464
247968;153.5968
248055;153.7669
248141;154.0397
248222;154.0093
248305;154.015
248393;154.0731
248475;153.9725
248560;154.1307
248644;154.1557
248729;154.1838
248817;154.1204
248899;153.9736
248983;154.0315
249068;154.0338
249150;153.9259
249241;153.9119
249323;153.9247
249404;153.8211
249487;153.7122
249572;153.7431
249658;153.8142
249741;153.6577
249821;153.7416
249910;153.6185
249993;153.479
250079;153.4745
250163;153.5009
250256;153.448
250329;153.4984
250416;153.4925
250501;153.4585
250579;153.4615
250669;153.4229
250753;153.4597
250838;153.5116
250921;153.6294
251007;153.7953
251093;153.8474
251182;153.9753
251259;154.097
251347;154.1147
251432;154.1736
251513;154.0774
251596;154.1329
251681;154.0142
251768;154.0616
251848;154.002
251937;154.0488
252020;153.9364
252110;153.9456
252188;153.8459
252278;153.6874
252357;153.7457
252440;153.7947
252523;153.7925
252607;153.7623
252696;153.67
252777;153.6155
252868;153.5641
252949;153.6038
253030;153.6022
253110;153.4529
253200;153.4476
253284;153.4207
253368;153.3349
253452;153.3377
253538;153.385
253621;153.473
253708;153.447
253790;153.502
253873;153.691
253963;153.68
254043;153.8647
254123;154.0569
254209;154.24
254304;154.2597
254384;154.209
254467;154.094
254554;154.0759
254635;154.2063
254717;154.1485
254809;154.0421
254887;153.9641
254973;153.9325
255058;153.7909
255153;153.7466
255234;153.7822
255307;153.7375
255393;153.7549
255474;153.7183
255564;153.6419
255645;153.5971
255730;153.6193
255822;153.6528
255901;153.6794
255985;153.572
256075;153.5751
256149;153.5273
256238;153.4763
256320;153.522
256401;153.5359
256493;153.4017
256575;153.3853
256654;153.3559
256740;153.3568
256827;153.3414
256910;153.4257
256991;153.4899
257082;153.546
257164;153.6317
257246;153.6037
257332;153.7261
257413;153.8007
257504;154.0527
257591;154.1314
257668;154.3909
257753;154.3532
257841;154.267
257926;154.3704
258006;154.4444
258090;154.3481
258174;154.1923
258263;154.241
258348;154.151
258426;154.1647
258510;154.1158
258596;154.1409
258682;153.9843
258767;154.0127
258853;154.0314
258937;153.845
259029;153.8585
259103;153.892
259193;153.8932
259277;153.8682
259361;153.8225
259438;153.7152
259528;153.6077
259608;153.6472
259698;153.6185
259787;153.5897
259867;153.556
259947;153.5829
260030;153.5665
260119;153.3667
260199;153.3653
260284;153.4449
260367;153.3739
260456;153.3096
260538;153.3364
260621;153.4599
260711;153.3115
260790;153.3289
260879;153.387
260957;153.3528
261043;153.4923
261135;153.707
261218;153.7356
261298;153.898
261391;154.1071
261473;154.1568
261555;154.1306
261635;154.0872
261713;154.0517
261805;153.9843
261886;153.8887
261967;153.8872
262056;153.966
262141;153.871
262223;153.918
262314;153.8605
262396;153.773
262479;153.6505
262564;153.6851
262645;153.7137
262728;153.645
262823;153.6832
262905;153.6043
262984;153.5697
263069;153.5222
263153;153.5054
263233;153.4175
263324;153.3949
263411;153.4309
263492;153.3066
263581;153.3774
263662;153.3408
263743;153.4413
263830;153.3649
263908;153.4413
264000;153.4995
264082;153.3293
264168;153.4163
264255;153.3564
264338;153.5405
264420;153.6477
264506;153.9264
264582;153.9677
264674;154.1359
264757;154.5763
264839;154.8007
264923;155.2607
265011;155.8492
265095;156.7559
265176;157.6376
265261;158.4739
265343;159.7067
265432;161.0613
265515;162.1877
265600;162.2162
265684;160.5793
265766;159.2159
265851;157.8411
265935;156.4514
266022;155.6062
266108;155.3871
266191;155.2563
266272;155.1058
266362;154.9846
266441;155.2431
266533;155.4276
266616;155.0485
266699;154.9044
266780;154.8262
266865;154.9088
266946;154.9034
267039;154.884
267119;154.8436
267202;154.8384
267288;154.8456
267373;154.9017
267458;154.7542
267544;154.7261
267627;154.8137
267713;154.8808
267797;154.871
267883;154.9425
267961;154.9357
268050;155.0058
268131;154.9139
268219;154.9479
268308;155.0653
268388;155.0119
268474;155.0437
268554;154.9356
268636;154.8896
268734;154.7466
268809;154.6745
268975;154.6806
268999;154.7122
269094;154.694
269144;154.8095
269224;154.9087
269310;154.8202
269395;154.6982
269478;154.6741
269564;154.7879
269654;154.9343
269738;154.9787
269819;154.9178
269900;154.9259
269986;154.8952
270075;154.9496
270151;154.9354
270251;154.7837
270323;154.7959
270414;154.671
270497;154.6093
270576;154.5695
270661;154.603
270742;154.6206
270824;154.5271
270915;154.5582
270996;154.5785
271084;154.4486
271165;154.5201
271251;154.6234
271339;154.4956
271423;154.5001
271503;154.4937
271585;154.3847
271674;154.2707
271757;154.2157
271840;154.2974
271920;154.05
272009;154.1483
272093;154.0557
272175;153.9526
272262;153.8746
272346;153.8134
272434;153.8573
272516;153.7267
272602;153.7316
272683;153.6567
272770;153.5872
272855;153.6302
272941;153.7278
273022;153.693
273107;153.8363
273189;154.0086
273273;153.8579
273359;153.9975
273447;154.1199
273527;154.2675
273618;154.7309
273697;155.168
273783;155.3097
273869;155.3042
273950;155.4159
274037;155.6751
274119;155.6445
274204;155.6656
274285;155.6445
274371;155.5757
274454;155.6525
274542;155.7008
274627;155.6946
274711;155.7516
274794;155.7247
274884;155.6474
274961;155.6461
275047;155.776
275133;155.809
275219;155.6725
275301;155.7081
275387;155.7531
275470;155.718
275553;155.6333
275641;155.7153
275721;155.7735
275807;155.6828
275891;155.791
275976;155.8487
276063;155.6744
276151;155.6419
276225;155.8831
276311;155.7409
276396;155.6994
276481;155.6675
276565;155.6599
276652;155.5657
276739;155.5359
276817;155.5405
276901;155.4101
276986;155.3678
277073;155.3278
277156;155.1593
277238;155.1557
277331;155.1842
277407;155.0772
277498;155.0221
277578;155.0312
277661;154.9232
277746;154.8681
277831;154.7957
277919;154.7837
278002;154.7223
278082;154.7166
278173;154.7148
278258;154.4381
278338;154.5269
278421;154.346
278502;154.3548
278583;154.3048
278681;154.2737
278757;154.22
278841;154.1311
278926;153.9669
279010;153.9149
279095;153.9256
279184;153.8273
279264;153.8421
279346;153.7246
279430;153.6691
279521;153.7426
279599;153.7748
279679;153.7324
279770;153.7395
279856;153.9044
279934;153.7725
280021;153.7647
280106;153.8581
280188;154.0964
280272;154.3156
280365;154.2824
280441;154.4969
280529;154.5353
280620;154.4959
280697;154.6101
280783;154.6134
280864;154.5447
280954;154.5352
281040;154.4668
281119;154.4183
281201;154.3392
281293;154.4028
281371;154.4025
281455;154.3851
281539;154.3759
281637;154.3647
281714;154.2871
281800;154.3327
281881;154.4078
281961;154.3952
282047;154.4495
282133;154.3537
282217;154.3909
282304;154.3612
282386;154.3179
282466;154.3832
282551;154.4574
282643;154.4468
282723;154.452
282806;154.3348
282890;154.3164
282976;154.3217
283058;154.3783
283147;154.2051
283230;154.1477
283314;154.1345
283397;153.8098
283483;153.8121
283565;153.8216
283652;153.7833
283732;153.6508
283814;153.7497
283901;153.6818
283990;153.5148
284078;153.5019
284162;153.5465
284240;153.7461
284334;153.6828
284413;153.8084
284498;153.8845
284581;153.9171
284665;154.0135
284742;154.2585
284830;154.3427
284915;154.3389
284998;154.5119
285089;154.4416
285167;154.3401
285250;154.5068
285336;154.5479
285419;154.5765
285508;154.5392
285588;154.5609
285672;154.5982
285762;154.4845
285841;154.5415
285927;154.6452
286014;154.6674
286096;154.6613
286185;154.6311
286272;154.597
286349;154.6093
286434;154.7615
286521;154.6769
286608;154.7428
286691;154.6739
286771;154.6792
286860;154.7076
286939;154.5679
287026;154.6517
287107;154.7117
287190;154.6625
287272;154.7326
287361;154.6984
287451;154.5908
287532;154.6356
287621;154.6602
287699;154.6948
287783;154.6944
287876;154.8151
287950;154.7394
288033;154.5971
288119;154.7009
288203;154.6901
288287;154.7207
288379;154.7554
288457;154.8293
288550;154.7128
288625;154.5954
288711;154.5596
288795;154.6591
288880;154.6367
288966;154.5787
289049;154.5843
289131;154.4084
289216;154.272
289301;154.3331
289390;154.3253
289477;154.2278
289561;154.2998
289640;154.1181
289723;154.07
289811;153.8917
289894;153.9178
289984;153.9283
290061;153.8953
290147;153.8979
290230;153.7542
290314;153.6999
290396;153.6307
290483;153.7383
290564;153.6873
290651;153.7202
290737;153.8086
290816;153.6954
290902;153.8015
290993;153.801
291072;153.9456
291158;153.9311
291239;154.1266
291321;154.307
291411;154.425
291497;154.462
291578;154.5772
291662;154.6163
291747;154.6002
291833;154.8234
291910;154.7998
292001;154.6882
292085;154.6682
292169;154.7224
292255;154.7086
292335;154.6534
292423;154.6568
292506;154.548
292594;154.5648
292677;154.5221
292759;154.6181
292848;154.5317
292931;154.5193
293015;154.451
293095;154.3994
293180;154.2713
293262;154.3276
293353;154.343
293434;154.3054
293524;154.3166
293602;154.2268
293689;154.1371
293770;154.0419
293856;153.9793
293951;154.0353
294029;153.9938
294108;154.0474
294197;153.9915
294281;153.9559
294363;153.9206
294448;153.9014
294535;153.9081
294613;153.864
294706;153.8168
294781;153.7497
294866;153.5533
294953;153.5218
295035;153.6083
295115;153.5911
295199;153.5467
295289;153.6239
295371;153.6364
295458;153.5801
295542;153.6775
295627;153.7215
295714;153.7501
295798;153.7581
295880;153.8772
295963;153.9879
296046;154.082
296135;154.1232
296217;154.2634
296301;154.3978
296382;154.3237
296472;154.476
296555;154.434
296645;154.5252
296724;154.4198
296808;154.5203
296891;154.4536
296974;154.4225
297061;154.4292
297143;154.4392
297234;154.4151
297316;154.325
297397;154.481
297481;154.3972
297567;154.3046
297652;154.2865
297738;154.2369
297823;154.2194
297907;154.0854
298002;154.173
298076;154.0554
298157;154.0073
298239;153.9858
298332;153.8022
298407;153.6961
298497;153.6075
298581;153.5576
298663;153.6602
298745;153.6212
298838;153.666
298922;153.6361
299005;153.511
299088;153.5706
299168;153.5819
299255;153.6761
299337;153.6885
299424;153.7856
299513;153.8957
299603;153.9601
299677;154.0533
299759;154.2504
299845;154.5177
299923;154.7833
300012;154.9258
300098;154.9997
300182;155.0137
300271;155.2155
300358;155.308
300436;155.2896
300525;155.4034
300603;155.4196
300689;155.322
300767;155.3527
300858;155.4514
300943;155.5851
301027;155.5155
301108;155.5768
301195;155.4724
