Time (ms); Pri Amplitude (mm)
259679;149.459
259754;149.3914
259824;149.2605
259904;149.2124
259973;149.1667
260044;149.0615
260116;148.8862
260191;148.8492
260264;148.8815
260336;148.8414
260407;148.7654
260477;148.7538
260559;148.7882
260638;148.7223
260703;148.6423
260768;148.6747
260847;148.5625
260922;148.6136
260999;148.4882
261070;148.4109
261137;148.4483
261215;148.5469
261285;148.4688
261356;148.5873
261434;148.51
261499;148.5974
261575;148.5153
261648;148.5853
261724;148.5925
261789;148.6281
261865;148.7296
261938;148.9022
262009;149.0284
262083;149.0965
262153;149.2399
262236;149.3983
262306;149.5057
262380;149.5183
262448;149.5391
262526;149.511
262596;149.5252
262670;149.4009
262746;149.3877
262811;149.2669
262883;149.2039
262956;149.2269
263028;149.0221
263107;149.0471
263177;148.9826
263248;148.9279
263324;148.8438
263402;148.8175
263471;148.7211
263540;148.6828
263613;148.5668
263687;148.6401
263765;148.55
263834;148.5842
263908;148.5574
263978;148.5556
264049;148.5015
264128;148.4212
264196;148.5698
264273;148.4414
264349;148.3871
264418;148.4485
264486;148.4146
264565;148.5556
264632;148.5223
264706;148.6358
264781;148.7034
264854;148.7979
264927;148.8422
264999;148.9985
265068;149.1406
265141;149.2697
265217;149.3274
265290;149.5099
265361;149.5872
265430;149.6488
265507;149.6155
265582;149.6381
265654;149.5809
265726;149.5775
265799;149.4607
265877;149.3659
265946;149.2274
266021;149.2265
266093;149.0824
266163;148.9963
266242;148.8692
266312;148.7544
266383;148.8102
266457;148.608
266529;148.7476
266600;148.6353
266671;148.6483
266753;148.6361
266819;148.5167
266890;148.4961
266965;148.4941
267038;148.484
267109;148.3855
267182;148.4471
267261;148.3744
267333;148.294
267400;148.3467
267474;148.3023
267552;148.2807
267624;148.1957
267690;148.2016
267764;148.3121
267836;148.2779
267911;148.2615
267980;148.355
268063;148.3579
268129;148.3795
268203;148.4768
268273;148.5779
268347;148.5467
268424;148.6655
268497;148.8336
268566;148.9035
268636;148.8782
268711;149.0673
268784;149.2503
268858;149.3352
268936;149.3356
269000;149.4038
269082;149.3176
269152;149.2652
269221;149.2205
269296;149.1583
269370;149.0844
269441;148.9995
269513;148.943
269590;148.9376
269660;148.8895
269741;148.8301
269801;148.7834
269883;148.6723
269956;148.653
270027;148.6201
270099;148.4896
270163;148.4968
270247;148.4483
270316;148.3666
270385;148.3794
270464;148.4037
270533;148.3482
270614;148.2971
270679;148.304
270750;148.1001
270825;148.227
270900;148.1899
270971;148.2214
271044;148.2066
271115;148.2783
271189;148.376
271262;148.4505
271334;148.5665
271414;148.6016
271485;148.6089
271556;148.7446
271627;148.8566
271702;148.8503
271772;149.0686
271844;149.1806
271921;149.2687
271993;149.3257
272068;149.4558
272149;149.4583
272219;149.4256
272286;149.4133
272359;149.3094
272438;149.2285
272504;149.1702
272579;149.1068
272651;148.9609
272721;148.9718
272799;148.8429
272874;148.8738
272941;148.7671
273014;148.7511
273088;148.6379
273155;148.5931
273233;148.5787
273300;148.4829
273378;148.524
273449;148.3847
273522;148.3446
273596;148.2996
273669;148.1994
273740;148.3043
273812;148.3089
273887;148.1482
273971;148.2282
274032;148.2391
274106;148.2755
274176;148.3191
274248;148.3937
274322;148.4475
274392;148.4728
274470;148.5513
274539;148.6251
274611;148.6854
274686;148.8366
274759;148.9658
274832;149.1846
274901;149.2803
274981;149.4268
275048;149.4613
275119;149.4348
275196;149.299
275274;149.2284
275347;149.1287
275417;149.0324
275494;148.889
275564;148.8433
275638;148.8647
275710;148.7221
275784;148.6847
275851;148.639
275927;148.6007
276004;148.5509
276077;148.5256
276147;148.5589
276216;148.4299
276288;148.4235
276362;148.28
276436;148.3017
276506;148.3038
276582;148.1937
276651;148.2471
276729;148.2024
276808;148.1973
276875;148.1803
276944;148.2508
277021;148.2429
277092;148.3321
277166;148.4158
277236;148.4728
277306;148.424
277381;148.5646
277462;148.6891
277531;148.8594
277600;149.028
277682;149.2614
277748;149.4005
277819;149.544
277894;149.5044
277965;149.4541
278040;149.4118
278111;149.2542
278184;149.1314
278253;149.0686
278330;149.0941
278402;149.0331
278474;148.8821
278548;148.8623
278620;148.7462
278693;148.7253
278770;148.6429
278843;148.5969
278914;148.4428
278985;148.3421
279056;148.3942
279129;148.2182
279200;148.3101
279281;148.2723
279347;148.2449
279421;148.2098
279494;148.2064
279570;148.1671
279639;148.0999
279714;148.1054
279788;148.1828
279860;148.0441
279934;148.0502
280005;148.1269
280076;148.1273
280149;148.3059
280223;148.347
280295;148.4756
280375;148.5355
280445;148.6184
280513;148.7213
280587;148.7939
280662;148.9305
280732;149.073
280805;149.2265
280883;149.2946
280951;149.3237
281028;149.3424
281101;149.2383
281176;149.2343
281244;149.0869
281317;149.0984
281388;148.9769
281460;148.8314
281535;148.818
281608;148.7773
281679;148.7059
281757;148.5901
281829;148.4966
281899;148.4246
281971;148.4132
282044;148.3729
282117;148.3743
282189;148.3055
282262;148.2997
282333;148.2091
282407;148.1866
282477;148.2144
282552;148.0771
282626;148.1063
282705;148.0388
282775;148.0522
282847;147.9857
282920;147.9174
282990;148.0384
283064;148.0229
283135;148.1772
283209;148.2373
283282;148.3162
283361;148.3438
283427;148.4421
283499;148.514
283579;148.5552
283645;148.6559
283727;148.6954
283790;148.85
283867;149.0356
283941;149.198
284012;149.3038
284082;149.3557
284155;149.3226
284233;149.2332
284300;149.153
284370;149.1775
284455;149.0915
284525;148.9252
284598;148.8167
284671;148.8581
284743;148.7191
284811;148.693
284889;148.6279
284964;148.5386
285030;148.4423
285110;148.403
285179;148.2948
285253;148.3033
285332;148.3094
285392;148.2107
285467;148.1557
285538;148.1973
285612;148.1122
285698;148.137
285763;148.0636
285832;148.062
285902;147.9449
285977;147.9962
286049;147.9924
286123;147.958
286198;148.0531
286268;148.1669
286341;148.0598
286414;148.1292
286494;148.2249
286567;148.2845
286633;148.3995
286709;148.5817
286776;148.7117
286851;148.7633
286924;148.9545
286997;149.133
287070;149.2115
287144;149.3454
287216;149.3165
287291;149.1734
287362;149.0844
287429;148.984
287506;148.9782
287580;148.8781
287651;148.8447
287733;148.7457
287798;148.7053
287869;148.6481
287948;148.5333
288016;148.5385
288092;148.4404
288160;148.3147
288239;148.2855
288315;148.2444
288384;148.1138
288454;148.2069
288529;148.0372
288602;148.1055
288670;148.0502
288744;148.0807
288822;148.0529
288890;147.9866
288965;148.0101
289035;147.9617
289108;147.8687
289185;147.8922
289258;147.8172
289332;147.7996
289404;147.8573
289481;147.986
289550;148.0634
289626;148.1355
289696;148.2379
289766;148.2504
289838;148.4133
289914;148.4462
289985;148.5846
290058;148.6311
290132;148.7973
290204;148.8946
290274;148.9928
290351;149.1514
290425;149.0249
290495;148.9934
290569;149.011
290636;148.9979
290713;148.9213
290784;148.8519
290858;148.9207
290931;148.7766
291004;148.6412
291076;148.6885
291150;148.5557
291222;148.5915
291294;148.4944
291367;148.4719
291446;148.4193
291517;148.434
291586;148.3934
291661;148.339
291731;148.2421
291805;148.2028
291878;148.237
291952;148.022
292020;148.0728
292096;148.0665
292165;147.9979
292250;148.0503
292318;148.0889
292386;148.0066
292459;147.9797
292535;148.0136
292610;147.9435
292676;147.8785
292754;147.9025
292825;147.9372
292899;148.0209
292973;148.1275
293044;148.2494
293112;148.3155
293187;148.4199
293265;148.5479
293335;148.6739
293407;148.7581
293480;148.8376
293555;149.0232
293628;149.1966
293700;149.2905
293777;149.2845
293851;149.242
293917;149.1813
293991;149.1031
294064;148.9539
294136;148.862
294215;148.7237
294290;148.6735
294353;148.5548
294435;148.5309
294499;148.4164
294577;148.2784
294651;148.3102
294720;148.2238
294792;148.123
294866;148.1726
294944;148.1562
295010;148.0046
295083;148.0428
295155;147.9344
295234;147.9203
295303;147.8973
295376;147.9181
295451;147.9098
295521;147.9902
295595;147.982
295668;147.9555
295741;147.9809
295812;147.9141
295887;147.9125
295961;147.8735
296038;147.8459
296103;147.9064
296172;147.9474
296248;148.064
296325;148.0369
296397;148.2054
296472;148.2148
296538;148.3633
296617;148.3282
296685;148.5073
296759;148.477
296836;148.6285
296908;148.6712
296977;148.7661
297054;148.8838
297119;148.8228
297198;148.8058
297273;148.7782
297342;148.7305
297413;148.6089
297489;148.529
297565;148.5134
297637;148.4003
297705;148.4137
297787;148.2426
297851;148.3227
297922;148.2837
297999;148.1909
298068;148.2262
298154;148.0483
298221;148.181
298293;148.0797
298361;148.1457
298433;147.9293
298509;148.0246
298576;148.0499
298650;147.9863
298728;148.04
298796;147.9989
298872;148.0094
298945;148.0091
299017;148.0032
299090;148.0422
299162;148.0274
299235;148.0433
299314;148.024
299381;148.0659
299462;148.0758
299532;148.2971
299599;148.4266
299679;148.4721
299752;148.5572
299819;148.7071
299890;148.7045
299961;148.7963
300036;148.9479
300114;148.8342
300182;148.9049
300256;148.7386
300332;148.7766
300398;148.6437
300474;148.7025
300550;148.694
300618;148.5582
300691;148.4778
300765;148.4426
300837;148.402
300909;148.2462
300983;148.2379
301057;148.1871
301130;148.1357
301205;148.0777
301282;148.1053
301350;148.0392
301421;148.0001
301498;148.0246
301566;148.0208
301644;148.0204
301714;148.0189
301786;147.9405
301864;147.9291
301933;147.9136
302003;147.9267
302081;147.8364
302156;147.8105
302219;147.8651
302299;147.8978
302361;147.823
302440;147.9571
302520;148.0557
302590;148.1004
302656;148.1447
302732;148.1504
302806;148.2567
302875;148.3072
302953;148.4022
303027;148.4419
303093;148.5554
303170;148.7193
303241;148.7803
303316;148.751
303394;148.7693
303459;148.7112
303532;148.6707
303608;148.6292
303685;148.6207
303750;148.4847
303824;148.4385
303905;148.3423
303970;148.2953
304044;148.2643
304116;148.2164
304188;148.1231
304264;148.1339
304339;147.9978
304412;147.986
304487;147.8708
304552;147.8072
304627;147.8776
304697;147.8691
304777;147.7937
304848;147.8145
304916;147.7215
304990;147.806
305064;147.7495
305139;147.8215
305216;147.7892
305283;147.7727
305350;147.7721
305435;147.6989
305500;147.7028
305571;147.7778
305645;147.7062
305722;147.8061
305797;147.8927
305868;148.0378
305940;148.1007
306014;148.2428
306085;148.2914
306153;148.4675
306233;148.4532
306306;148.5869
306378;148.6978
306447;148.8684
306524;149.0577
306594;149.1089
306668;149.2486
306739;149.1779
306812;149.1278
306884;149.0573
306963;148.9156
307033;148.8896
307103;148.7804
307177;148.7258
307246;148.5572
307326;148.4268
307398;148.4041
307469;148.2863
307543;148.2414
307607;148.1083
307684;148.163
307761;148.0112
307838;147.9456
307903;147.9713
307976;147.9337
308049;147.9225
308123;147.8789
308195;147.8208
308269;147.8393
308341;147.7189
308418;147.7903
308486;147.7792
308561;147.8127
308634;147.7182
308706;147.8272
308779;147.7285
308851;147.759
308924;147.6702
308998;147.8147
309070;147.7469
309143;147.7279
309216;147.6744
309298;147.6148
309372;147.6469
309436;147.6
309510;147.7583
309578;147.7221
309655;147.7704
309730;147.8848
309805;147.9554
309870;148.0193
309940;148.1174
310018;148.1432
310087;148.1783
310161;148.2701
310243;148.272
310310;148.4415
310388;148.4844
310458;148.5809
310527;148.7152
310601;148.7433
310672;148.6845
310745;148.793
310819;148.7299
310887;148.6896
310968;148.6565
311037;148.601
311107;148.5249
311181;148.4693
311252;148.425
311330;148.3291
311401;148.3525
311473;148.1483
311550;148.1394
311618;148.0388
311689;147.8898
311764;147.904
311840;147.9669
311917;147.871
311987;147.8523
312057;147.8053
312132;147.6703
312204;147.7589
312279;147.7117
312351;147.6969
312423;147.6872
312495;147.6775
312574;147.7247
312645;147.734
312713;147.6346
312788;147.6362
312861;147.5501
312929;147.6486
313003;147.5329
313080;147.65
313152;147.5453
313228;147.5469
313298;147.7048
313366;147.7711
313440;147.8084
313522;147.7304
313586;147.9014
313654;147.9829
313733;148.0602
313808;148.0511
313887;148.2347
313954;148.32
314022;148.4149
314099;148.4527
314168;148.5892
314241;148.5482
314314;148.6281
314394;148.5387
314460;148.4946
314537;148.4357
314611;148.407
314678;148.3197
314746;148.3263
314827;148.2037
314899;148.1647
314970;148.0729
315043;148.0964
315116;148.0176
315187;147.9547
315265;147.8594
315335;147.9134
315408;147.8721
315480;147.74
315559;147.769
315635;147.7893
315706;147.8462
315776;147.8062
315848;147.8673
315922;147.7999
315992;147.7945
316064;147.7916
316137;147.8396
316209;147.7576
316284;147.7133
316360;147.8026
316427;147.7442
316500;147.8275
316574;147.7685
316644;147.8114
316718;147.7672
316796;147.7738
316862;147.7967
316943;147.9103
317017;147.9649
317086;147.9775
317155;148.0805
317236;148.1533
317301;148.3368
317376;148.3254
317447;148.5208
317521;148.567
317592;148.6059
317665;148.5323
317739;148.5449
317813;148.5105
317884;148.424
317959;148.4895
318031;148.4307
318106;148.4446
318178;148.3368
318253;148.3133
318323;148.2921
318397;148.2734
318468;148.1621
318545;148.2068
318614;148.0644
318687;148.0922
318763;148.0907
318831;147.9951
318903;147.8858
318978;147.9435
319048;147.8938
319125;147.9998
319198;147.9
319271;147.9816
319338;147.9276
319411;147.9789
319485;147.9734
319559;147.9022
319639;147.86
319704;147.8504
319778;147.7903
319851;147.7771
319923;147.8617
319996;147.8402
320068;147.9237
320144;147.9565
320216;147.9762
320296;147.9182
320359;148.03
320438;148.005
320509;148.0186
320581;148.0123
320654;148.0972
320732;148.1864
320802;148.1792
320872;148.2444
320943;148.3097
321021;148.2819
321089;148.2771
321171;148.3534
321238;148.2744
321308;148.1968
321383;148.2331
321458;148.176
321526;148.2484
321602;148.106
321672;148.2141
321748;148.1051
321828;148.105
321891;148.0745
321966;148.0502
322039;148.0284
322111;147.8607
322182;148.0057
322258;147.9094
322326;147.9717
322404;147.946
322482;147.9097
322551;147.9691
322628;147.8518
322692;147.8439
322765;147.8262
322837;147.8222
322911;147.7474
322983;147.8158
323057;147.7926
323129;147.8306
323208;147.8451
323276;147.8853
323344;147.8565
323420;147.877
323493;147.8324
323571;147.838
323640;147.8277
323714;147.9061
323788;147.9317
323858;148.0117
323929;147.9794
324004;148.0365
324081;148.0507
324156;148.1615
324228;148.2496
324294;148.2151
324367;148.2737
324437;148.3376
324511;148.2607
324592;148.3374
324665;148.2738
324734;148.2906
324804;148.2218
324877;148.2414
324953;148.2062
325029;148.1237
325099;148.1692
325171;148.124
325244;148.1079
325317;148.0989
325387;147.9574
325461;148.0263
325533;147.8826
325605;147.8859
325676;147.913
325756;147.9088
325822;147.8892
325899;147.8767
325969;147.8709
326044;147.9028
326121;147.9429
326191;147.8442
326263;147.8534
326337;147.8055
326406;147.9385
326481;147.8239
326556;147.7449
326627;147.7596
326700;147.8583
326778;147.7883
326848;147.8791
326921;147.8544
326993;147.8383
327063;147.8169
327140;147.8813
327214;147.7902
327284;147.7826
327353;147.8677
327430;147.8707
327502;147.9628
327576;147.9669
327649;147.9757
327724;148.0051
327794;148.0809
327863;148.1257
327936;148.1972
328007;148.1889
328080;148.2732
328154;148.231
328228;148.3448
328303;148.4098
328376;148.3785
328444;148.2958
328516;148.3367
328593;148.2868
328670;148.2467
328741;148.1898
328817;148.2144
328888;148.1384
328962;148.0987
329038;148.0417
329103;148.0238
329176;147.9877
329249;147.9522
329321;147.9309
329393;147.9203
329466;147.9293
329538;147.8377
329616;147.9278
329686;147.8677
329758;147.8961
329834;147.9765
329904;147.7569
329977;147.7728
330046;147.7089
330120;147.8238
330193;147.8113
330267;147.7867
330341;147.7891
330414;147.8386
330492;147.691
330563;147.8127
330632;147.7727
330705;147.7869
330777;147.8702
330854;147.78
330920;147.9005
330994;147.8987
331074;147.9385
331143;148.0613
331217;148.0753
331289;148.1646
331354;148.1433
331432;148.2317
331511;148.2812
331579;148.2211
331653;148.2602
331727;148.3859
331801;148.2623
331869;148.2149
331945;148.2772
332014;148.2291
332099;148.2641
332163;148.1851
332237;148.186
332314;148.0246
332382;148.0983
332453;148.0553
332527;147.8377
332597;147.897
332674;147.8866
332754;147.8549
332817;147.8366
332887;147.8518
332960;147.8954
333035;147.8669
333113;147.7871
333186;147.7374
333252;147.7955
333324;147.7281
333403;147.6662
333473;147.7919
333545;147.7433
333616;147.7548
333690;147.7521
333770;147.8148
333841;147.8424
333912;147.9157
333987;147.9459
334061;147.9566
334129;148.0216
334207;148.1192
334274;148.1895
334350;148.2677
334419;148.3442
334496;148.3828
334570;148.4248
334641;148.5215
334710;148.6105
334783;148.7051
334859;148.6563
334933;148.6967
335001;148.6595
335078;148.5605
335151;148.5858
335220;148.6458
335296;148.6755
335367;148.6325
335440;148.5904
335517;148.5612
335586;148.519
335659;148.435
335732;148.3712
335805;148.3242
335876;148.2394
335946;148.1741
336024;148.125
336095;147.9906
336164;148.0068
336242;147.9612
336312;148.0708
336392;147.8946
336464;147.9358
336536;147.9813
336604;147.9314
336682;148.0269
336752;147.9771
336822;147.9008
336903;147.9685
336970;147.8686
337042;147.8479
337114;147.8884
337195;147.8834
337265;148.0519
337337;148.037
337410;148.0684
337480;148.1215
337557;148.1092
337632;148.2186
337697;148.254
337769;148.2978
337840;148.3032
337918;148.3708
337995;148.4585
338066;148.4043
338137;148.5597
338206;148.6461
338279;148.6246
338357;148.5784
338431;148.5933
338502;148.5764
338580;148.5613
338653;148.4893
338720;148.5566
338792;148.392
338862;148.4393
338942;148.4044
339015;148.3561
339086;148.2317
339156;148.2966
339232;148.1299
339307;148.1766
339376;148.1258
339444;148.0683
339521;148.1205
339592;147.9384
339666;147.9533
339735;147.9001
339810;147.9559
339883;147.8689
339954;147.9527
340027;147.9254
340101;147.9436
340177;147.9308
340252;147.9832
340321;147.979
340401;147.9422
340466;148.0083
340548;148.0914
340617;148.1844
340682;148.2651
340762;148.3584
340835;148.3529
340904;148.3947
340976;148.4237
341050;148.4593
341126;148.5419
341191;148.5023
341269;148.6797
341340;148.6695
341414;148.8062
341491;148.7812
341561;148.7601
341634;148.8221
341707;148.7009
341780;148.6696
341855;148.7041
341923;148.6283
341995;148.5614
342070;148.5762
342142;148.4751
342214;148.4987
342287;148.393
342359;148.3351
342436;148.3663
342507;148.2655
342580;148.2658
342655;148.1752
342721;148.2231
342798;148.1645
342870;148.1289
342947;148.1583
343018;148.119
343092;148.238
343166;148.2987
343235;148.3311
343307;148.4674
343384;148.4621
343457;148.4493
343530;148.5055
343602;148.5528
343673;148.6328
343744;148.6945
343817;148.6294
343893;148.743
343964;148.8867
344036;148.9656
344113;149.1112
344182;149.2651
344256;149.3696
344333;149.5363
344399;149.574
344473;149.5077
344546;149.4806
344618;149.5164
344691;149.3539
344768;149.2662
344839;149.1941
344911;149.2082
344984;149.0508
345052;149.076
345134;148.9436
345205;148.9352
345275;148.878
345345;148.9223
345421;148.7629
345494;148.7178
345572;148.7254
345640;148.656
345715;148.6406
345789;148.6351
345859;148.5982
345931;148.57
346002;148.5894
346077;148.5265
346148;148.5591
346226;148.515
346294;148.4993
346364;148.4811
346439;148.4164
346523;148.5509
346592;148.5587
346664;148.7366
346739;148.7239
346803;148.7854
346879;148.8813
346958;148.9711
347024;149.0803
347096;149.1175
347174;149.3275
347245;149.4293
347314;149.5482
347393;149.5899
347461;149.8069
347535;149.7401
347610;149.8147
347679;149.7311
347751;149.7175
347825;149.5784
347902;149.3979
347966;149.3134
348054;149.2219
348117;149.2725
348190;149.1707
348269;149.1073
348336;149.0135
348410;148.9783
348484;148.9871
348560;148.9596
348629;148.9026
348704;148.7695
348772;148.7991
348850;148.7106
348919;148.6297
348993;148.6074
349068;148.5914
349137;148.5429
349213;148.5795
349282;148.577
349354;148.5784
349429;148.4898
349506;148.5258
349580;148.5092
349648;148.4565
349721;148.459
349793;148.4409
349869;148.5481
349941;148.6188
350013;148.7086
350087;148.8306
350161;148.9623
350228;148.9926
350301;149.1573
350370;149.2907
350453;149.4286
350519;149.5478
350600;149.6653
350670;149.7594
350737;149.7984
350814;149.8163
350888;149.6981
350959;149.6832
351029;149.5978
351102;149.494
351175;149.3411
351251;149.299
351318;149.1404
351397;149.1219
351465;148.8903
351543;148.9046
351612;148.881
351683;148.8034
351758;148.7475
351827;148.6871
351905;148.6338
351978;148.5754
352053;148.5367
352126;148.5131
352202;148.4347
352267;148.3412
352343;148.4282
352413;148.3558
352487;148.447
352565;148.2941
352637;148.4384
352704;148.2753
352780;148.3678
352851;148.3258
352935;148.3164
353001;148.344
353068;148.3513
353139;148.5747
353211;148.5578
353289;148.653
353360;148.7389
353434;148.8235
353509;148.8832
353580;149.0603
353654;149.2355
353729;149.4326
353797;149.5176
353872;149.6134
353943;149.6745
354022;149.6961
354088;149.7072
354162;149.6958
354234;149.5636
354311;149.5029
354381;149.399
354451;149.3145
354524;149.2278
354598;149.0904
354669;149.0527
354747;148.9305
354819;148.8296
354893;148.8829
354968;148.793
355043;148.7035
355113;148.6145
355186;148.6126
355257;148.5926
355327;148.5314
355400;148.5424
355474;148.5257
355544;148.5131
355617;148.4306
355694;148.42
355765;148.4123
355838;148.2298
355914;148.2488
355983;148.3125
356061;148.3463
356128;148.4226
356201;148.4423
356275;148.5229
356343;148.5776
356417;148.6008
356493;148.6831
356567;148.7117
356638;148.7761
356713;149.007
356788;149.0648
356857;149.3865
356931;149.3968
357003;149.5974
357074;149.7113
357155;149.7695
357229;149.7353
357293;149.7076
357371;149.5581
357443;149.5442
357513;149.3934
357589;149.2624
357658;149.2079
357735;149.1233
357812;149.1578
357880;148.9892
357954;148.9446
358029;148.8797
358099;148.8719
358167;148.8543
358246;148.7608
358320;148.735
358391;148.597
358460;148.5437
358535;148.5748
358604;148.4625
358682;148.4913
358757;148.4071
358822;148.3954
358902;148.3562
358979;148.3714
359045;148.4189
359119;148.2812
359195;148.3301
359261;148.3653
359334;148.3386
359407;148.3664
359483;148.3717
359553;148.3579
359628;148.42
359701;148.5765
359775;148.6785
359843;148.7574
359916;148.7956
359994;148.8931
360062;149.0082
360134;149.1402
360210;149.3555
360284;149.4794
360360;149.5677
360428;149.5506
360500;149.6032
360576;149.5723
360653;149.4841
360725;149.5005
360788;149.2961
360868;149.2248
360940;149.1662
361014;149.0144
361082;148.922
361157;148.9083
361234;148.7894
361305;148.7457
361373;148.6914
361447;148.6991
361513;148.5651
361596;148.5903
361670;148.5724
361742;148.4902
361811;148.47
361883;148.4102
361958;148.4794
362040;148.2703
362102;148.3513
362176;148.318
362246;148.205
362321;148.2661
362396;148.1931
362468;148.299
362539;148.2546
362614;148.1848
362694;148.2791
362759;148.2809
362836;148.2661
362907;148.2843
362978;148.3143
363052;148.3612
363125;148.468
363200;148.618
363270;148.6904
363345;148.8097
363418;148.8393
363493;149.0238
363563;149.021
363634;149.2983
363709;149.3696
363777;149.4146
363855;149.485
363929;149.412
364002;149.3843
364072;149.3005
364143;149.2777
364216;149.0856
364294;149.15
364370;148.9727
364442;148.9914
364513;148.8876
364585;148.8559
364653;148.7151
364726;148.5864
364805;148.5718
364875;148.5217
364943;148.5419
365018;148.4796
365095;148.4142
365164;148.4839
365237;148.4173
365310;148.4033
365381;148.373
365453;148.2361
365526;148.2282
365600;148.2365
365672;148.2279
365749;148.2403
365818;148.1685
365890;148.3228
365964;148.2773
366038;148.3548
366109;148.362
366179;148.4507
366255;148.4034
366329;148.5142
366401;148.5589
366472;148.587
366550;148.7618
366619;148.8611
366694;149.0424
366775;149.1709
366840;149.3507
366909;149.3981
366982;149.5061
367057;149.5344
367126;149.4695
367208;149.3475
367280;149.2037
367346;149.0913
367419;148.9622
367492;148.9309
367565;148.9665
367641;148.8508
367713;148.8772
367783;148.7583
367856;148.6805
367932;148.5831
368007;148.515
368079;148.5058
368147;148.3749
368224;148.4776
368297;148.3582
368374;148.2162
368442;148.3058
368517;148.2241
368583;148.2855
368656;148.0876
368731;148.2853
368803;148.2035
368875;148.2288
368951;148.1956
369027;148.2091
369095;148.169
369178;148.1432
369250;148.0989
369313;148.1412
369386;148.2774
369461;148.3392
369532;148.4283
369606;148.4863
369677;148.5275
369751;148.629
369828;148.6564
369898;148.7589
369967;148.8416
370043;149.0083
370114;149.197
370188;149.1679
370260;149.2988
370339;149.2809
370405;149.204
370477;149.1491
370548;149.0079
370625;148.8873
370700;148.8832
370770;148.8118
370846;148.7764
370919;148.6962
370985;148.6591
371062;148.5603
371134;148.557
371210;148.4706
371280;148.4335
371353;148.2982
371428;148.3161
371500;148.2705
371575;148.2308
371645;148.1472
371719;148.2306
371790;148.217
371864;148.2235
371939;148.2293
372009;148.1406
372080;148.3079
372155;148.1975
372234;148.1076
372304;148.1035
372379;148.1149
372451;148.1051
372526;148.156
372593;148.1369
372667;148.2549
372737;148.3744
372812;148.4456
372890;148.5214
372958;148.5566
373028;148.714
373106;148.6944
373182;148.8049
373246;148.8984
373322;149.1237
373396;149.0834
373464;149.2571
373538;149.2451
373613;149.2364
373688;149.2548
373761;149.178
373838;149.1148
373906;149.0503
373980;148.9857
374050;148.9064
374121;148.8898
374205;148.7811
374273;148.6649
374339;148.6077
374417;148.5498
374489;148.5443
374559;148.517
374626;148.386
374703;148.481
374777;148.4364
374852;148.3891
374922;148.3067
374996;148.2947
375068;148.1839
375141;148.3039
375215;148.137
375289;148.1171
375357;148.1142
375432;148.1136
375506;148.1937
375579;148.0458
375652;148.0845
375724;148.0782
375797;148.0811
375870;148.0765
375942;148.1259
376016;148.1372
376093;148.2381
376164;148.3103
376238;148.2895
376307;148.3893
376381;148.5691
376454;148.5771
376528;148.6529
376598;148.789
376677;148.7951
376745;148.936
376818;149.0009
376899;149.0828
376966;149.0161
377035;149.0002
377108;149.0055
377177;148.9228
377257;148.8891
377325;148.8627
377399;148.9135
377476;148.8121
377546;148.718
377618;148.6669
377690;148.5613
377773;148.5392
377837;148.446
377909;148.3816
377984;148.3596
378059;148.2197
378135;148.2261
378210;148.1059
378275;148.164
378347;148.2271
378420;148.177
378492;148.1444
378565;148.1284
378639;148.1851
378717;148.1993
378789;148.0738
378864;148.0873
378932;147.9933
379005;147.9439
379074;147.9685
379145;147.9965
379231;147.9817
379297;147.9229
379371;147.9932
379447;147.9729
379510;147.9531
379586;148.0287
379658;148.0696
379729;148.0258
379802;148.0816
379877;148.1676
379951;148.1918
380022;148.2754
380094;148.3259
380169;148.4913
380245;148.6071
380319;148.6463
380393;148.7168
380461;148.8272
380532;148.8966
380609;148.8655
380681;148.8797
380754;148.7964
380829;148.8082
380897;148.8019
380977;148.7984
381042;148.7861
381119;148.7633
381188;148.7156
381264;148.6624
381338;148.6097
381409;148.5455
381486;148.4075
381552;148.4543
381623;148.295
381696;148.3587
381773;148.2169
381847;148.4154
381918;148.2203
381993;148.2859
382067;148.1799
382133;148.2164
382214;148.2099
382285;148.1305
382361;148.1813
382426;148.092
382501;148.0896
382571;148.0279
382650;148.0719
382722;148.0951
382790;148.0355
382868;148.0745
382941;148.1037
383009;148.035
383081;147.9711
383156;148.1291
383232;148.1376
383300;148.2144
383376;148.2909
383451;148.3999
383519;148.4355
383598;148.4926
383668;148.6058
383740;148.7003
383814;148.7221
383886;148.8589
383961;148.8738
384032;148.9372
384103;148.9223
384177;148.9174
384252;148.863
384322;148.8385
384392;148.8541
384468;148.8327
384542;148.7397
384613;148.7227
384688;148.6732
384757;148.6465
384828;148.5381
384902;148.4654
384979;148.3879
385048;148.367
385121;148.3618
385197;148.334
385268;148.3533
385338;148.3148
385419;148.3209
385489;148.2611
385558;148.2474
385630;148.266
385707;148.182
385780;148.1608
385857;148.1051
385927;148.0497
386001;148.074
386074;148.0789
386145;148.1357
386212;148.1375
386287;148.0898
386360;148.0557
386435;148.0348
386508;148.0862
386581;148.0639
386645;148.0903
386724;148.0045
386797;148.0052
386872;148.0647
386946;148.1255
387016;148.1984
387090;148.2543
387161;148.2597
387241;148.2796
387301;148.3538
387379;148.4169
387457;148.4371
387532;148.4738
387603;148.5078
387675;148.573
387751;148.5935
387827;148.6733
387891;148.6812
387962;148.6703
388033;148.6846
388106;148.6919
388180;148.6019
388257;148.6834
388327;148.6133
388397;148.4577
