Time (ms); Pri Amplitude (mm); Sec Amplitude (mm);
267427;15.5552;11.3639;
267501;15.5726;10.9923;
267574;15.538;10.8095;
267652;15.5285;10.6238;
267722;15.589;10.3171;
267791;15.5333;10.2365;
267867;15.4989;10.1331;
267941;15.5092;10.0574;
268013;15.527;9.9569;
268089;15.5455;10.0511;
268159;15.4931;10.2204;
268228;15.4997;10.4;
268302;15.5833;10.7319;
268377;15.6011;11.2552;
268447;15.4969;11.7401;
268522;15.6134;12.0379;
268594;15.7168;12.5265;
268668;15.8522;12.8621;
268739;15.9153;13.3609;
268814;16.0322;13.9429;
268891;16.1348;14.5276;
268963;16.2442;15.1527;
269036;16.2463;15.7347;
269103;16.3325;16.3269;
269180;16.4084;17.0254;
269249;16.4423;17.7069;
269322;16.5356;18.2339;
269397;16.4751;18.8729;
269470;16.6281;19.3756;
269542;16.6196;19.7815;
269618;16.7368;20.2509;
269691;16.8325;20.4783;
269762;16.8589;20.833;
269831;17.0074;21.3821;
269908;17.018;22.0152;
269976;17.0098;22.3641;
270053;16.958;22.6389;
270123;17.0944;23.0296;
270202;17.1491;23.2884;
270270;17.1375;23.4246;
270342;17.1348;23.2843;
270417;17.105;23.0601;
270487;17.105;22.9236;
270563;17.1815;22.4118;
270632;17.2529;21.8069;
270707;17.2938;21.3573;
270781;17.4251;20.7155;
270855;17.3916;20.1186;
270929;17.3631;19.5136;
271000;17.3828;19.0289;
271070;17.3226;18.4452;
271142;17.311;17.929;
271215;17.1836;17.3649;
271289;17.0987;16.9256;
271361;17.0115;16.13;
271439;16.9829;15.4869;
271517;16.9179;14.889;
271586;16.8845;14.0448;
271657;16.765;13.6743;
271728;16.6909;13.1395;
271799;16.6302;12.7407;
271873;16.6224;12.2162;
271945;16.4149;11.9014;
272014;16.4752;11.4602;
272091;16.3737;11.2112;
272164;16.2899;10.9649;
272237;16.2137;10.7756;
272311;16.0666;10.793;
272383;15.9742;10.956;
272452;15.9745;10.471;
272527;15.9581;10.3759;
272598;16.0015;10.0435;
272674;16.0702;10.059;
272747;16.2355;9.8946;
272820;16.4121;9.8225;
272893;16.6181;9.8591;
272965;16.6833;10.1936;
273038;16.7667;10.1729;
273112;16.6284;10.6184;
273184;16.476;11.0219;
273254;16.2329;11.9028;
273329;16.144;12.4139;
273409;15.962;13.2947;
273471;15.8778;14.1775;
273550;16.0577;14.5172;
273621;16.0181;15.227;
273696;16.0355;15.8442;
273772;16.0817;16.5681;
273839;16.1853;16.9781;
273911;16.3975;17.6878;
273981;16.4328;18.2346;
274056;16.5912;18.6816;
274124;16.6462;19.1624;
274198;16.8034;19.6486;
274276;16.9082;20.1188;
274348;16.8734;20.6716;
274424;16.8603;21.1858;
274495;16.9866;21.3621;
274565;17.066;21.7682;
274637;17.2878;22.1197;
274714;17.2437;22.3376;
274784;17.3064;22.7601;
274866;17.4363;23.0919;
274934;17.4525;23.5607;
275002;17.4976;23.7084;
275075;17.6275;24.0855;
275149;17.68;24.2015;
275222;17.6856;24.485;
275295;17.6534;24.7292;
275367;17.6714;25.111;
275441;17.6409;24.9452;
275513;17.7043;25.0607;
275586;17.702;24.9235;
275666;17.8153;24.5382;
275735;17.7875;23.9858;
275810;17.9617;23.103;
275878;18.0539;22.1006;
275954;17.9796;21.2268;
276024;17.9971;20.1957;
276096;17.9145;19.2418;
276172;17.8666;18.4284;
276241;17.6815;17.704;
276319;17.5603;17.3029;
276391;17.3553;16.431;
276464;17.3692;15.8561;
276538;17.259;15.2626;
276604;17.3001;14.6863;
276679;17.1037;14.259;
276755;17.1344;13.8095;
276825;17.0038;13.4082;
276906;16.9282;12.9434;
276974;16.8104;12.4844;
277045;16.7293;12.1165;
277122;16.6519;11.7928;
277189;16.6072;11.525;
277262;16.5434;11.3898;
277335;16.411;11.3088;
277407;16.2696;11.5566;
277481;16.2345;11.0981;
277556;16.205;10.9276;
277628;16.2112;10.7589;
277703;16.2285;10.6064;
277772;16.1333;10.5943;
277843;16.145;10.596;
277924;16.0694;10.5259;
277989;16.0812;10.5617;
278060;16.0603;10.5376;
278135;16.0226;10.5537;
278210;16.0457;10.478;
278280;16.0252;10.5117;
278354;16.004;10.5271;
278427;15.9597;10.5964;
278501;15.8751;10.8684;
278571;15.8935;10.7184;
278645;15.9263;10.9759;
278721;16.0458;11.0787;
278794;16.0622;11.3738;
278864;16.0547;11.7278;
278937;16.1684;12.0932;
279009;16.1954;12.6317;
279083;16.2797;13.0606;
279155;16.3057;13.6862;
279229;16.3495;14.0718;
279305;16.3234;14.5923;
279379;16.4171;15.0927;
279450;16.4508;15.5746;
279522;16.3194;16.1791;
279591;16.4663;16.8376;
279662;16.5584;17.3814;
279742;16.5233;18.0227;
279810;16.7117;18.6867;
279892;16.6967;19.4331;
279957;16.8624;20.1355;
280036;16.8731;20.8872;
280112;16.9502;21.517;
280178;16.9795;22.0993;
280254;17.0469;22.5582;
280326;17.0343;23.0429;
280396;17.0885;23.4215;
280471;17.054;23.9284;
280538;17.1084;24.4349;
280613;17.1201;24.6586;
280684;17.1819;25.1091;
280760;17.2258;25.3872;
280831;17.2831;25.5322;
280905;17.3204;25.7415;
280977;17.3707;25.8315;
281048;17.4048;25.8314;
281122;17.4567;25.8955;
281194;17.4826;25.7429;
281271;17.518;25.2977;
281342;17.5066;24.8191;
281415;17.5983;23.8857;
281486;17.5447;23.23;
281561;17.5375;22.2839;
281633;17.5484;21.2553;
281710;17.6037;20.4816;
281785;17.629;19.5314;
281851;17.4206;18.9826;
281925;17.4185;18.3037;
282001;17.2998;17.7971;
282069;17.2667;17.1726;
282141;17.1696;16.7198;
282214;17.1302;16.1966;
282291;17.0595;15.5716;
282361;16.9985;15.0496;
282434;16.9216;14.5434;
282512;16.798;14.437;
282584;16.7439;13.883;
282654;16.6708;13.2741;
282734;16.6799;12.7719;
282799;16.6435;12.1405;
282871;16.4964;11.8467;
282945;16.4317;11.5184;
283016;16.4022;11.1817;
283086;16.3843;11.0488;
283167;16.2971;10.8669;
283235;16.3319;10.6939;
283307;16.2756;10.6176;
283381;16.2194;10.4839;
283454;16.1728;10.4113;
283529;16.1126;10.3955;
283603;15.9656;10.5327;
283677;16.0937;10.3836;
283750;16.0117;10.1244;
283822;16.0231;10.0035;
283890;16.0177;9.7388;
283964;16.0169;9.7469;
284037;16.047;9.6769;
284120;16.029;9.7174;
284189;16.0033;9.6876;
284257;16.0344;9.6765;
284332;16.0076;9.6491;
284402;16.0831;9.654;
284473;16.013;9.7439;
284547;16.0531;9.7166;
284620;15.9826;10.0007;
284698;15.8409;10.1702;
284774;15.8666;9.8302;
284838;15.9455;9.838;
284913;15.9738;9.7029;
284981;16.0177;9.7741;
285057;16.0023;9.7722;
285125;16.0333;10.1662;
285206;16.033;10.5475;
285280;16.0148;10.9959;
285351;16.1626;11.5426;
285424;16.1492;12.0015;
285497;16.2391;12.5239;
285569;16.2786;13.0586;
285638;16.331;13.6385;
285712;16.2975;14.3692;
285783;16.2956;14.8349;
285866;16.4412;15.3798;
285930;16.4094;16.0835;
286006;16.6089;16.6634;
286077;16.5597;17.4656;
286152;16.7415;18.1549;
286229;16.7719;18.8981;
286295;16.772;19.764;
286375;16.8395;20.4046;
286440;16.877;20.9578;
286514;16.9824;21.5376;
286588;17.0027;22.0943;
286663;17.0067;22.5802;
286731;16.9037;23.2674;
286805;16.9828;23.7077;
286878;17.0241;24.3804;
286951;17.0932;24.8014;
287026;17.136;25.1977;
287099;17.1909;25.678;
287173;17.36;25.9425;
287241;17.4072;26.1697;
287319;17.4183;26.2343;
287388;17.401;26.2999;
287461;17.4201;26.0119;
287534;17.4128;25.6104;
287606;17.5582;25.0084;
287680;17.5677;24.004;
287752;17.6048;22.7328;
287827;17.7006;21.5807;
287903;17.6856;20.4764;
287977;17.6353;19.2123;
288044;17.5001;18.5329;
288119;17.3986;17.721;
288188;17.3947;16.9953;
288260;17.2412;16.3466;
288333;17.1893;15.7266;
288411;17.0732;15.0757;
288485;17.038;14.4926;
288553;17.0017;14.041;
288633;16.8439;13.5073;
288700;16.6001;13.4448;
288769;16.5124;13.0343;
288846;16.4478;12.381;
288918;16.3865;11.98;
288995;16.3553;11.4832;
289067;16.2654;11.2394;
289142;16.1811;10.9104;
289207;16.1818;10.6895;
289277;16.1662;10.491;
289355;16.0865;10.2951;
289427;15.9243;10.1244;
289496;15.9889;9.999;
289572;15.9781;9.982;
289647;15.9628;9.8681;
289721;15.9184;9.999;
289794;15.7272;10.3411;
289861;15.7832;9.8324;
289936;15.7879;9.724;
290010;15.912;9.5659;
290086;15.8912;9.5115;
290158;15.8583;9.4481;
290228;15.8329;9.5076;
290304;15.8703;9.4873;
290374;15.8294;9.4935;
290445;15.8822;9.8326;
290519;15.8307;9.8065;
290598;15.8272;9.9057;
290668;15.8711;9.9068;
290738;15.7037;10.2408;
290810;15.5881;10.2688;
290884;15.6508;9.8433;
290956;15.6694;9.9519;
291026;15.7022;9.859;
291100;15.7491;9.9017;
291183;15.7202;10.0665;
291247;15.7143;10.608;
291322;15.7136;11.2887;
291391;15.7565;12.0829;
291470;15.7901;12.6541;
291542;15.9466;13.109;
291610;16.0406;13.6689;
291686;16.0548;14.2379;
291758;15.9883;15;
291832;16.1162;15.3162;
291907;16.2214;16.1449;
291977;16.3132;16.622;
292055;16.3823;17.243;
292124;16.5033;17.864;
292204;16.5413;18.5352;
292268;16.6799;19.372;
292343;16.733;19.9833;
292414;16.7166;20.5943;
292487;16.8419;20.9933;
292560;16.8331;21.4598;
292632;16.8161;22.1218;
292704;16.8805;22.4011;
292781;16.8874;22.8708;
292858;17.0088;23.2573;
292923;17.0854;23.6126;
292999;17.1105;24.0673;
293072;17.1718;24.5443;
293146;17.1815;24.956;
293218;17.1964;25.3689;
293292;17.333;25.6628;
293364;17.4339;25.9627;
293437;17.3223;26.2052;
293507;17.2914;26.5904;
293578;17.2779;26.7732;
293652;17.3406;26.8829;
293724;17.4114;27.3079;
293806;17.431;27.4032;
293875;17.4178;27.5895;
293943;17.4695;27.5913;
294018;17.5514;27.5348;
294093;17.5855;27.4878;
294163;17.538;27.3507;
294234;17.6662;26.9;
294311;17.6426;26.26;
294383;17.7918;25.2524;
294454;17.7936;24.3276;
294527;17.7717;23.522;
294598;17.7408;22.1882;
294671;17.7489;21.5625;
294746;17.7516;20.7239;
294818;17.6144;20.0256;
294898;17.6071;19.5027;
294966;17.559;18.8377;
295040;17.4551;18.3631;
295109;17.4077;17.7933;
295190;17.3841;17.2076;
295259;17.3389;16.6177;
295329;17.1966;16.0534;
295399;17.2102;15.4878;
295471;17.057;14.8153;
295543;16.99;14.2758;
295621;16.9013;13.6906;
295694;16.7588;13.4142;
295768;16.5068;13.1242;
295842;16.596;12.3105;
295910;16.4926;12.0019;
295991;16.4489;11.5689;
296063;16.4074;11.2081;
296138;16.3395;10.9313;
296201;16.3272;10.6987;
296280;16.3027;10.5206;
296352;16.1409;10.2513;
296418;16.2849;10.2376;
296492;16.2332;10.0767;
296565;16.1857;10.0617;
296639;16.1427;10.121;
296715;16.165;10.1106;
296787;16.1162;10.0389;
296857;16.0342;10.1257;
296936;15.877;10.3577;
297007;15.9636;10.23;
297077;15.936;10.1553;
297154;16.0226;10.058;
297229;15.9779;9.9519;
297294;16.0091;9.8333;
297369;15.9678;9.9482;
297441;15.8835;9.9155;
297523;16.0077;9.8697;
297586;15.9237;10.0095;
297662;15.9778;10.0383;
297733;15.9751;10.0975;
297807;15.9536;10.3496;
297878;15.9584;10.6694;
297949;15.9366;11.2902;
298027;15.8398;12.0851;
298098;15.7786;12.7644;
298174;15.9489;13.1499;
298245;16.0913;13.8472;
298316;16.1622;14.4016;
298388;16.2818;14.8971;
298461;16.3353;15.2841;
298533;16.4699;15.9532;
298607;16.5396;16.6177;
298677;16.6628;17.0771;
298753;16.7373;17.6754;
298825;16.7456;18.2843;
298900;16.8074;18.932;
298981;16.7825;19.5778;
299043;16.7542;20.445;
299118;16.7173;20.84;
299189;16.8742;21.3091;
299262;16.9208;21.8663;
299333;16.9692;22.266;
299408;16.8714;23.0441;
299478;17.0954;23.4839;
299554;17.2277;24.0345;
299628;17.2434;24.4146;
299699;17.2481;24.7948;
299770;17.3701;25.147;
299843;17.3328;25.5186;
299918;17.3627;25.9914;
299988;17.3109;26.3337;
300065;17.347;26.5378;
300135;17.4443;26.9125;
300211;17.4953;27.0774;
300287;17.5525;27.2137;
300354;17.598;27.3008;
300432;17.5918;27.18;
300501;17.5753;27.1151;
300574;17.6138;26.9874;
300649;17.707;26.5362;
300718;17.7351;25.6717;
300795;17.8093;24.5673;
300865;17.7304;23.8047;
300937;17.6382;22.8127;
301010;17.7053;21.6356;
301083;17.6411;20.9024;
301159;17.7117;19.8017;
301227;17.6919;19.1427;
301300;17.5162;18.371;
301375;17.5739;17.6079;
301446;17.4627;17.0707;
301519;17.3668;16.4522;
301590;17.2907;15.8402;
301665;17.1951;15.1404;
301742;17.1363;14.6947;
301812;17.1224;14.1903;
301881;16.9236;13.9601;
301964;16.8336;13.706;
302032;16.7113;12.8467;
302110;16.7685;12.4291;
302178;16.7367;11.8603;
302247;16.6578;11.5665;
302325;16.5994;11.1403;
302397;16.5679;10.9304;
302472;16.4931;10.6532;
302541;16.4126;10.3314;
302614;16.4277;10.215;
302692;16.3635;10.0567;
302761;16.3563;9.8879;
302837;16.2776;9.9479;
302908;16.3082;9.883;
302987;16.1524;10.0085;
303059;16.0686;10.3264;
303133;16.1179;9.9899;
303196;16.0429;9.9188;
303273;16.1462;9.727;
303343;16.1358;9.5418;
303414;16.1172;9.4288;
303487;16.1655;9.5095;
303561;16.1187;9.6356;
303638;16.1671;9.9555;
303707;16.1701;10.3112;
303780;16.2134;10.7745;
303854;16.2427;11.3603;
303925;16.216;11.8899;
303999;16.3079;12.293;
304073;16.3271;13.1172;
304147;16.2405;13.7431;
304216;16.3246;14.0507;
304287;16.3737;14.6794;
304365;16.5104;15.2759;
304436;16.5338;15.9336;
304507;16.5991;16.4637;
304579;16.6755;17.2419;
304652;16.7025;17.8779;
304724;16.8682;18.4992;
304797;16.8363;19.1532;
304871;16.9143;19.7805;
304942;16.9642;20.3572;
305017;16.9844;21.0434;
305095;16.915;21.8859;
305170;16.8271;22.3646;
305242;16.9723;22.8968;
305312;16.9803;23.4085;
305381;17.0358;23.9535;
305453;17.0631;24.4139;
305525;17.1226;24.8686;
305605;17.2694;25.3951;
305674;17.2428;25.8884;
305745;17.2944;26.1265;
305830;17.3272;26.3018;
305898;17.4355;26.1775;
305968;17.4157;25.9273;
306042;17.4024;25.8751;
306109;17.4176;25.4886;
306182;17.2847;24.9366;
306255;17.3603;23.9453;
306328;17.4744;23.1196;
306402;17.6655;21.9149;
306477;17.5817;20.9668;
306546;17.5801;20.1015;
306620;17.528;19.167;
306688;17.5219;18.3699;
306766;17.4144;17.7069;
306837;17.375;16.9664;
306912;17.2252;16.3152;
306985;17.1265;15.6347;
307059;17.077;15.038;
307130;17.0435;14.5296;
307203;16.8358;14.2884;
307276;16.6736;14.1483;
307348;16.63;13.3716;
307422;16.6596;12.9684;
307494;16.5869;12.4782;
307565;16.5981;12.0392;
307640;16.518;11.6783;
307712;16.451;11.4228;
307787;16.4501;11.2402;
307855;16.3556;10.9505;
307932;16.3335;10.9005;
308004;16.3195;10.6995;
308074;16.3162;10.683;
308152;16.2841;10.6168;
308225;16.1964;10.6319;
308301;16.3005;10.6336;
308367;16.1939;10.734;
308438;16.1146;10.8816;
308519;16.1091;10.5893;
308587;16.1352;10.4812;
308661;16.1651;10.3315;
308732;16.2421;10.1433;
308806;16.1324;10.0946;
308884;16.16;10.2407;
308951;16.134;10.408;
309022;16.1791;10.6881;
309091;16.1748;11.2473;
309171;16.2342;11.7859;
309239;16.249;12.3625;
309311;16.2284;13.0789;
309390;16.3353;13.538;
309468;16.2187;14.3657;
309536;16.296;14.7928;
309605;16.3839;15.2331;
309680;16.469;15.8919;
309754;16.5118;16.3841;
309829;16.593;17.0713;
309897;16.6818;17.56;
309975;16.6858;18.3381;
310047;16.7217;19.0617;
310114;16.6728;19.7039;
310190;16.8431;20.23;
310268;16.8453;20.8318;
310335;16.8944;21.4589;
310409;16.8644;21.9482;
310487;16.8532;22.798;
310551;16.8805;23.1768;
310620;16.9096;23.5704;
310698;17.0472;24.0663;
310776;17.0222;24.4921;
310845;17.0452;25.1023;
310921;17.1292;25.4696;
310990;17.2154;26.0772;
311070;17.2392;26.5099;
311142;17.272;26.8533;
311212;17.3107;27.064;
311282;17.3319;27.2269;
311356;17.4834;27.457;
311428;17.3205;27.7174;
311504;17.278;27.8396;
311574;17.3454;27.7922;
311646;17.3607;27.8753;
311721;17.4103;27.9397;
311800;17.3662;27.8788;
311869;17.4044;27.7198;
311937;17.4477;27.7398;
312009;17.442;27.5541;
312083;17.4741;27.2593;
312152;17.5378;26.9543;
312231;17.4848;26.3998;
312303;17.555;25.5638;
312374;17.6574;24.6198;
312444;17.5851;23.5849;
312518;17.6811;22.0516;
312593;17.6859;21.0556;
312673;17.7257;20.12;
312738;17.6021;19.2096;
312811;17.4717;18.3981;
312883;17.4284;17.6307;
312957;17.3775;17.0209;
313030;17.2326;16.3141;
313103;17.1211;15.7029;
313175;17.0424;15.1302;
313252;17.0449;14.5476;
313323;16.9704;14.0698;
313392;16.8712;13.5531;
313470;16.708;13.2525;
313540;16.6112;13.0579;
313613;16.5586;12.2039;
313689;16.5157;11.9118;
313762;16.4495;11.4803;
313832;16.466;11.1259;
313909;16.3717;10.7902;
313979;16.3791;10.6195;
314054;16.3263;10.4689;
314122;16.1967;10.1929;
314203;16.2879;10.0174;
314267;16.2146;9.9694;
314344;16.1726;9.8553;
314415;16.1162;9.8191;
314487;16.1288;9.7458;
314562;16.1282;9.7229;
314635;15.9508;10.0217;
314706;15.956;10.4403;
314779;15.9959;10.5014;
314851;16.045;10.8879;
314927;16.142;10.9831;
314998;16.0812;11.2913;
315072;16.1087;11.6695;
315142;16.1882;12.1756;
315220;16.2763;12.7203;
315289;16.2154;13.0464;
315360;16.2973;13.6082;
315434;16.4162;13.9866;
315505;16.4146;14.5264;
315582;16.4027;15.0752;
315653;16.3979;15.6219;
315726;16.3368;16.2885;
315799;16.4167;16.6822;
315874;16.4598;17.1171;
315948;16.5221;17.5463;
316020;16.5986;18.0159;
316089;16.6098;18.4987;
316163;16.7013;18.9758;
316234;16.7123;19.402;
316309;16.7631;19.968;
316386;16.8585;20.3389;
316456;16.8631;20.9406;
316530;16.9174;21.3093;
316606;16.9821;21.7602;
316672;16.9227;22.2216;
316746;16.8676;22.6956;
316817;16.9585;22.996;
316895;17.039;23.4178;
316964;17.132;23.6684;
317037;17.1745;23.7403;
317112;17.1976;24.0788;
317184;17.2949;23.8631;
317260;17.3808;23.1296;
317329;17.4493;22.3289;
317409;17.5087;21.2143;
317475;17.5099;19.9316;
317546;17.5392;19.0597;
317617;17.5504;18.0326;
317692;17.3681;17.3835;
317767;17.1377;16.8766;
317836;17.0511;15.8148;
317914;17.0782;15.2333;
317984;17.0334;14.4072;
318056;16.8847;13.7111;
318130;16.8293;13.1966;
318201;16.7891;12.8025;
318274;16.6423;12.3378;
318355;16.5558;11.8939;
318426;16.5285;11.6147;
318496;16.4564;11.3992;
318572;16.4363;11.117;
318641;16.3322;10.8883;
318711;16.4345;10.7504;
318785;16.2457;10.7975;
318856;16.0907;10.9497;
318929;16.1642;10.5181;
319002;16.1356;10.4148;
319075;16.1459;10.106;
319148;16.2672;9.9768;
319229;16.2219;9.804;
319297;16.181;9.8352;
319366;16.1971;9.7713;
319439;16.218;9.9644;
319512;16.2416;10.2256;
319591;16.2392;10.6255;
319658;16.2323;11.0264;
319733;16.2124;11.6589;
319805;16.285;12.0912;
319880;16.1982;12.8814;
319953;16.0855;13.504;
320022;16.2625;13.8244;
320095;16.296;14.4577;
320171;16.4429;14.8801;
320241;16.4109;15.5763;
320314;16.5634;16.1602;
320391;16.6173;16.7685;
320466;16.6564;17.4374;
320536;16.6989;17.9229;
320609;16.7924;18.5245;
320685;16.8276;19.0462;
320754;16.7925;19.5248;
320823;16.9293;20.0103;
320904;16.8651;20.6526;
320969;16.7942;21.0494;
321049;16.8922;21.2653;
321114;16.9609;21.7496;
321193;17.0638;22.0016;
321262;17.0311;22.3907;
321339;17.0942;22.8074;
321414;17.1736;23.2785;
321484;17.15;23.757;
321555;17.193;24.1305;
321624;17.2404;24.4403;
321703;17.3469;24.3085;
321776;17.4152;24.2251;
321850;17.3802;24.2989;
321918;17.3734;23.3465;
321995;17.5196;22.1572;
322065;17.4875;21.5103;
322132;17.4555;20.6116;
322215;17.4385;19.6408;
322280;17.3205;19.1001;
322356;17.2373;18.3317;
322428;17.1281;17.6473;
322497;17.0507;16.8584;
322573;17.0113;16.1116;
322649;16.9599;15.3746;
322721;16.9113;14.6646;
322788;16.8406;14.0368;
322865;16.6657;13.5073;
322937;16.454;13.2359;
323011;16.3864;12.8748;
323088;16.363;12.148;
323155;16.3439;11.8153;
323229;16.3359;11.299;
323305;16.1929;11.0714;
323379;16.2419;10.6764;
323448;16.2592;10.5306;
323518;16.1358;10.3737;
323597;16.1435;10.1685;
323667;16.1219;10.0555;
323743;16.0539;9.9823;
323810;16.1482;9.8965;
323884;16.021;10.0564;
323956;16.011;9.8916;
324030;15.8835;10.196;
324102;15.8862;10.5475;
324178;15.8652;10.6783;
324261;15.9438;11.0962;
324321;16.0636;11.4334;
324396;16.0909;12.0162;
324470;16.1362;12.3798;
324541;16.2185;13.0937;
324612;16.2188;13.755;
324688;16.2923;14.2968;
324756;16.2911;14.8413;
324831;16.3921;15.4103;
324910;16.4409;16.0557;
324978;16.4694;16.7171;
325048;16.5151;17.2794;
325120;16.4303;18.0416;
325201;16.5134;18.4874;
325272;16.638;19.0052;
325344;16.6983;19.5193;
325412;16.8824;19.8419;
325488;16.9014;20.458;
325559;16.976;20.9928;
325636;16.9853;21.6975;
325705;17.0392;22.2648;
325782;17.0909;22.7752;
325851;17.1097;23.0954;
325923;17.1099;23.5753;
325997;17.3442;24.0128;
326070;17.2036;24.3557;
326143;17.1091;24.6179;
326216;17.2988;24.397;
326288;17.3255;24.3401;
326360;17.3941;23.7358;
326434;17.5218;22.6804;
326508;17.6654;21.5918;
326577;17.7675;20.6334;
326650;17.6544;19.7102;
326721;17.6156;18.7014;
326795;17.5004;17.8907;
326871;17.512;17.06;
326944;17.4425;16.1602;
327015;17.1799;15.5933;
327093;17.0932;15.1871;
327163;17.014;14.4407;
327243;16.9748;13.7218;
327312;16.8793;13.2937;
327386;16.8715;12.5162;
327457;16.7198;12.1291;
327529;16.6987;11.7433;
327600;16.6346;11.5495;
327675;16.5359;11.2117;
327754;16.5086;10.9025;
327821;16.4365;10.6079;
327894;16.3824;10.5073;
327968;16.386;10.436;
328038;16.385;10.247;
328116;16.2961;10.2484;
328182;16.1313;10.47;
328258;16.1188;10.2755;
328330;16.1563;10.1835;
328401;16.1589;10.083;
328475;16.2705;9.8725;
328545;16.1502;9.6918;
328621;16.1563;9.6736;
328691;16.1362;9.8263;
328765;16.1702;10.0168;
328838;16.2512;10.2979;
328913;16.2564;10.7018;
328982;16.2387;11.247;
329056;16.2641;11.6935;
329128;16.3753;12.2224;
329204;16.2535;12.8852;
329276;16.223;13.3874;
329345;16.3742;13.5827;
329420;16.4232;14.277;
329492;16.5258;14.6503;
329568;16.556;15.2866;
329639;16.5678;15.7985;
329712;16.7002;16.4597;
329785;16.6682;17.1217;
329858;16.7683;17.6342;
329932;16.8417;18.2091;
330002;16.8927;18.5023;
330075;16.9187;18.8968;
330150;16.9859;19.4395;
330221;16.8954;20.027;
330292;16.8324;20.4356;
330371;16.9986;20.5992;
330441;17.0903;21.0442;
330515;17.0617;21.3234;
330584;17.1806;21.6661;
330657;17.2105;21.8965;
330731;17.1958;22.1726;
330805;17.2171;22.521;
330878;17.259;22.6553;
330945;17.3438;22.7724;
331022;17.2984;22.7576;
331096;17.4112;22.4554;
331170;17.2571;22.1276;
331248;17.2478;21.7459;
331316;17.2494;20.8576;
331386;17.3719;19.8631;
331459;17.4282;18.9768;
331531;17.4166;17.9776;
331609;17.391;17.2658;
331685;17.3619;16.5132;
331752;17.2041;15.8592;
331830;17.1506;15.2791;
331895;17.0989;14.715;
331974;16.9625;14.2091;
332047;16.8802;13.6554;
332119;16.7732;13.253;
332189;16.7964;12.734;
332264;16.6076;12.5329;
332334;16.3851;12.2391;
332407;16.4731;11.4952;
332483;16.4075;11.253;
332552;16.3708;10.8042;
332626;16.2666;10.567;
332701;16.3242;10.3348;
332771;16.2616;10.1839;
332844;16.2231;10.046;
332919;16.1992;10.0071;
332991;16.1319;9.9549;
333064;16.2071;9.7935;
333136;16.1799;9.9309;
333207;16.1941;10.1611;
333281;16.1686;10.3354;
333353;16.0829;10.8552;
333430;16.0823;11.0232;
333500;16.102;11.3552;
333570;16.1872;11.7744;
333650;16.2909;12.1932;
333723;16.3585;12.6569;
333795;16.407;13.1173;
333863;16.4303;13.6274;
333938;16.5192;14.1636;
334009;16.5545;14.6008;
334081;16.6306;15.1563;
334155;16.6978;15.4862;
334227;16.6739;15.8449;
334301;16.7567;16.285;
334373;16.7531;17.0258;
334443;16.683;17.4735;
334523;16.7834;17.7305;
334595;16.8603;18.2168;
334666;16.9729;18.5263;
334736;16.8906;18.9293;
334809;16.9916;19.3334;
334885;16.977;19.8747;
334955;17.0523;20.5978;
335034;17.0292;21.0192;
335106;17.1015;21.5727;
335179;17.1996;21.8407;
335249;17.1634;22.1336;
335324;17.1451;22.6059;
335392;17.1336;23.1426;
335469;17.1763;23.2565;
335541;17.2205;23.4757;
335610;17.3445;23.7453;
335684;17.2638;23.7823;
335769;17.3994;23.6544;
335832;17.4506;22.998;
335904;17.47;22.33;
335981;17.4708;21.8301;
336056;17.4154;21.0425;
336123;17.4559;20.3172;
336194;17.4778;19.5637;
336268;17.4625;18.8129;
336342;17.3688;18.1478;
336411;17.1945;17.583;
336485;17.149;16.4691;
336557;17.1541;15.8204;
336636;17.1467;15.1212;
336703;17.1081;14.3754;
336780;16.9773;13.9303;
336851;17.0374;13.3479;
336921;16.9555;12.9554;
337001;16.7835;12.4417;
337073;16.7098;12.0308;
337142;16.662;11.6567;
337217;16.7017;11.3072;
337297;16.5681;11.0182;
337370;16.6813;10.7196;
337436;16.4358;10.6341;
337507;16.2851;10.891;
337578;16.3853;10.4577;
337657;16.2832;10.3416;
337730;16.4484;10.1742;
337802;16.3937;9.9299;
337872;16.3654;9.8589;
337944;16.4331;9.7417;
338015;16.3482;9.9253;
338090;16.404;10.0923;
338168;16.4218;10.5264;
338238;16.341;10.8766;
338307;16.4392;11.4314;
338380;16.3699;11.8358;
338457;16.3954;12.3182;
338527;16.3684;13.0543;
338602;16.3649;13.5751;
338672;16.374;13.8865;
338746;16.4272;14.5244;
338821;16.4743;14.9442;
338890;16.5423;15.5355;
338965;16.7291;16.0774;
339040;16.6964;16.9434;
339110;16.7805;17.6702;
339184;16.7072;18.3214;
339259;16.76;18.9946;
339331;16.8704;19.5054;
339401;16.8869;20.1128;
339478;16.8137;20.9101;
339551;16.8273;21.3764;
339618;16.8346;21.8015;
339694;16.9244;22.4753;
339761;17.0322;22.8844;
339839;16.9944;23.281;
339907;17.108;23.7994;
339984;17.2416;24.098;
340056;17.2524;24.5308;
340130;17.3012;24.7507;
340201;17.3487;24.8837;
340275;17.3383;24.9123;
340350;17.3932;24.8879;
340421;17.3322;24.595;
340495;17.3346;23.9358;
340572;17.4519;22.9491;
340640;17.6076;22.4839;
340710;17.6016;21.4255;
340790;17.5276;20.3053;
340858;17.4438;19.7045;
340933;17.4504;18.7276;
341003;17.3451;18.0452;
341076;17.2378;17.3266;
341155;17.1805;16.6082;
