17:52:25   Default
03112021Patient8
Time (ms); Pri Amplitude (mm); Sec Amplitude (mm);
223828;23.2326;36.5343;
223902;23.1007;36.0315;
223975;22.8581;35.843;
224045;22.9827;35.3676;
224122;22.7861;34.721;
224193;22.8364;34.2908;
224267;22.9102;33.6903;
224343;22.7743;33.4647;
224414;22.7891;32.8214;
224490;23.0037;32.5341;
224561;22.7497;32.1021;
224628;22.8126;31.7238;
224707;22.9112;31.1939;
224778;22.7417;30.8899;
224849;22.623;30.7097;
224922;22.4721;30.239;
224995;22.3622;29.7673;
225075;22.3499;29.5374;
225141;22.4254;29.1823;
225213;22.437;29.0107;
225288;22.4879;28.6971;
225360;22.5109;28.4706;
225432;22.4052;28.2841;
225507;22.2692;28.064;
225576;22.3198;27.9659;
225650;22.1849;27.9414;
225723;22.1241;27.9757;
225795;22.079;27.6009;
225867;21.9803;27.4632;
225939;22.0987;27.292;
226016;21.9647;27.2531;
226086;21.8369;27.1094;
226160;21.9336;27.1298;
226237;21.9031;27.2036;
226308;21.9532;27.0889;
226375;22.0165;27.1296;
226450;21.9293;27.1369;
226522;21.698;27.2951;
226597;21.6721;27.1632;
226674;21.7888;26.9344;
226746;21.5039;26.9996;
226822;21.5766;27.0769;
226891;21.7985;27.5033;
226967;22.0117;27.6527;
227039;21.8177;28.1865;
227105;21.8729;28.5524;
227178;21.8114;28.8383;
227250;22.0488;29.2951;
227323;22.0909;29.731;
227399;21.8396;30.3056;
227470;21.972;30.5234;
227546;21.9779;31.0663;
227612;22.047;31.6212;
227690;22.1769;32.1451;
227763;22.4571;32.6096;
227837;22.4497;33.1365;
227909;22.5799;33.5751;
227985;22.5594;34.2637;
228056;22.6152;34.7339;
228130;22.7164;35.3251;
228204;22.7073;36.0327;
228275;22.5258;36.3172;
228347;22.4695;36.7258;
228423;22.7656;37.1462;
228495;22.7135;37.5544;
228566;22.9374;37.9953;
228640;23.0354;38.2188;
228707;23.1393;38.5806;
228785;22.9859;38.5753;
228857;23.1111;38.3661;
228929;23.1276;37.9879;
229003;23.0826;37.6927;
229076;22.8989;37.1045;
229147;22.9484;36.3811;
229220;22.9964;35.8212;
229295;23.0071;35.3504;
229366;22.8506;34.8449;
229440;22.9346;34.0992;
229513;23.0592;33.6222;
229583;22.9273;32.9873;
229654;22.8521;32.5464;
229725;22.8826;31.9987;
229804;22.7364;31.6294;
229879;22.5829;31.3908;
229950;22.5194;30.6128;
230026;22.4072;30.2758;
230100;22.4773;29.84;
230165;22.7065;29.5344;
230239;22.4832;29.1487;
230316;22.6489;28.9122;
230385;22.6495;28.6874;
230458;22.4994;28.4251;
230533;22.3839;28.1908;
230601;22.4482;28.0123;
230678;22.2451;28.0019;
230755;22.1919;27.918;
230824;22.0773;27.5592;
230898;22.2525;27.468;
230969;22.0795;27.1358;
231038;22.0839;27.3513;
231112;22.0439;27.0687;
231190;21.9238;27.4458;
231260;21.9192;27.5944;
231333;22.1824;27.5518;
231406;22.0529;27.5336;
231480;21.7318;27.7889;
231550;21.932;27.8165;
231622;21.798;27.5495;
231698;21.8154;27.6991;
231769;21.9802;27.5937;
231845;21.9539;27.6983;
231917;21.9339;27.7587;
231992;22.0615;27.8022;
232061;21.8095;27.9141;
232135;21.674;27.7246;
232207;21.8232;27.4853;
232283;21.7346;27.5595;
232353;21.6648;27.4705;
232427;21.4477;27.0925;
232498;21.3686;26.9709;
232565;21.6893;26.7474;
232643;21.5889;26.8197;
232716;21.3174;26.6045;
232790;21.5016;26.6247;
232861;21.5762;26.6796;
232935;21.591;26.9657;
233009;21.5734;27.3144;
233084;21.5845;27.9599;
233155;21.6082;28.1832;
233228;21.595;28.4864;
233298;21.4767;29.0025;
233374;21.71;29.5839;
233446;21.8626;30.2622;
233516;22.0611;30.8514;
233591;22.247;31.6344;
233666;22.0488;32.3511;
233733;22.2318;32.9369;
233810;22.2539;33.8287;
233887;22.1044;34.4016;
233959;22.0943;34.9156;
234028;22.2534;35.7562;
234102;22.4227;36.2395;
234169;22.6277;36.7724;
234246;22.87;37.2387;
234316;23.0107;37.879;
234396;22.747;38.3708;
234468;23.0934;38.6655;
234538;23.1501;39.0367;
234608;23.0974;39.4814;
234682;22.9578;39.4356;
234760;23.0159;39.1844;
234834;23.1314;38.697;
234901;23.1014;38.2775;
234975;23.0692;37.7174;
235050;23.2298;37.2779;
235121;23.2877;36.8421;
235191;23.137;36.5167;
235267;23.272;35.8966;
235340;22.9571;35.5632;
235420;22.5912;35.3188;
235484;22.8983;34.5984;
235560;22.725;34.0913;
235629;22.6645;33.614;
235711;22.744;33.3563;
235776;22.6973;32.9214;
235854;22.797;32.6922;
235923;22.8012;32.2011;
235994;22.7564;31.7488;
236066;22.716;31.3252;
236141;22.631;31.0267;
236212;22.4954;30.8098;
236292;22.3282;30.202;
236365;22.4246;29.852;
236436;22.474;29.5544;
236511;22.2443;29.3837;
236575;22.3068;29.0816;
236651;22.4919;28.8057;
236726;22.2139;28.4475;
236796;22.2323;28.1577;
236870;22.4549;27.9833;
236942;22.338;27.9182;
237019;22.0632;27.9374;
237089;21.9167;27.6215;
237159;21.9543;27.3578;
237230;22.0331;27.1323;
237306;21.9236;27.0271;
237375;21.9077;27.0896;
237455;22.0177;26.9262;
237524;22.0211;26.9819;
237595;21.9387;26.9387;
237670;21.884;26.966;
237743;21.7929;26.8968;
237817;21.7597;27.0849;
237893;21.6158;27.1013;
237963;21.5848;26.8299;
238031;21.64;26.76;
238108;21.6312;26.6549;
238182;21.6461;26.562;
238257;21.8271;26.5499;
238327;21.893;26.7444;
238402;21.7199;26.931;
238472;21.551;27.2896;
238544;21.5417;27.6334;
238618;21.5415;28.1529;
238689;21.6029;28.7829;
238765;21.7069;29.2614;
238836;21.5004;29.748;
238909;21.7052;30.2384;
238986;21.7183;30.946;
239054;21.6914;31.4549;
239131;22.0947;32.1;
239202;22.3697;32.6619;
239274;22.1148;33.2201;
239345;22.2981;33.6245;
239425;22.4056;34.0456;
239494;22.2708;34.8977;
239570;22.3042;35.4592;
239638;22.1852;35.7741;
239712;22.1184;36.3839;
239785;22.5197;36.9595;
239856;22.466;37.4104;
239927;22.6489;37.7394;
240004;22.6551;38.2536;
240078;22.722;38.4571;
240147;22.7964;38.6487;
240221;23.0112;38.8444;
240292;22.7977;39.2993;
240369;22.7741;39.4755;
240440;22.775;38.8015;
240516;22.8388;38.131;
240587;22.9488;37.714;
240663;22.8383;37.2542;
240730;22.8793;36.6376;
240806;23.0094;36.1535;
240876;22.9533;35.6756;
240946;22.8801;35.1758;
241020;22.897;34.5538;
241097;22.9217;34.0282;
241172;22.6945;33.6563;
241243;22.648;32.9194;
241312;22.6436;32.3498;
241390;22.6076;31.8751;
241461;22.6808;31.329;
241528;22.5539;30.9663;
241605;22.6035;30.4009;
241680;22.5242;30.0593;
241746;22.6533;29.7773;
241826;22.4957;29.4634;
241897;22.5863;29.1141;
241966;22.3987;28.8909;
242040;22.2427;28.6916;
242113;22.2087;28.0384;
242187;22.1145;27.8504;
242260;22.2041;27.499;
242333;22.2448;27.4367;
242403;22.3367;27.2995;
242478;22.1927;27.2306;
242550;22.0278;27.103;
242624;22.0884;27.0119;
242701;22.2164;26.9204;
242767;21.9345;26.8574;
242843;21.8229;27.0006;
242918;22.049;26.908;
242990;21.8736;26.5782;
243067;21.5963;26.5659;
243136;21.9235;26.4493;
243207;21.9001;26.3974;
243276;21.9206;26.3081;
243351;22.0174;26.4278;
243423;21.983;26.4941;
243496;22.0581;26.3501;
243570;21.9626;26.3914;
243643;21.8069;26.7144;
243713;21.6922;27.0982;
243792;21.5968;27.1714;
243861;21.4534;27.6322;
243939;21.5738;27.8803;
244012;21.606;28.3785;
244081;21.7829;28.8271;
244154;21.7642;29.3601;
244226;21.6909;29.8031;
244301;21.9098;30.4002;
244376;22.049;30.9307;
244446;22.0553;31.439;
244517;22.1663;32.1438;
244592;22.1628;32.6488;
244664;21.9529;32.992;
244740;22.0501;33.4705;
244809;22.0795;33.9059;
244887;22.2824;34.4757;
244959;22.4262;35.0143;
245026;22.5622;35.7535;
245102;22.5535;36.5139;
245174;22.5144;37.1921;
245246;22.5932;37.7472;
245324;22.5264;38.3546;
245395;22.5507;38.8255;
245464;22.4547;39.0377;
245537;22.825;39.3937;
245609;22.7942;39.6489;
245685;22.881;39.6033;
245755;23.0327;39.3381;
245829;22.9095;39.2825;
245901;23.0268;39.3809;
245976;23.0451;38.9388;
246049;23.1753;38.4233;
246120;23.2305;38.0048;
246193;23.0618;37.679;
246267;22.9404;37.082;
246339;23.0417;36.2135;
246415;22.7789;35.6269;
246489;22.8212;35.0255;
246558;22.7602;34.354;
246629;23.012;33.6718;
246707;23.0871;33.2896;
246774;22.8972;32.5577;
246846;22.8135;32.0272;
246921;22.9526;31.534;
246991;22.9501;31.1123;
247067;22.6546;30.803;
247141;22.748;30.1301;
247212;22.3477;29.6726;
247286;22.5567;29.3048;
247362;22.6229;29.0125;
247430;22.6558;28.6098;
247505;22.5705;28.2939;
247577;22.5743;27.9893;
247651;22.5498;27.8105;
247724;22.5452;27.5893;
247799;22.3911;27.3772;
247866;22.3008;27.3381;
247940;22.3307;27.41;
248014;22.1501;26.9357;
248091;22.0331;26.9073;
248158;22.0672;26.5578;
248234;22.3067;26.6224;
248306;22.1021;26.4973;
248378;22.1916;26.4614;
248451;22.1209;26.4324;
248526;22.0539;26.3494;
248598;22.1336;26.3417;
248670;22.1081;26.4133;
248744;21.8333;26.6082;
248815;21.8703;26.6445;
248890;21.9153;26.3137;
248962;22.019;26.1403;
249036;21.9138;26.0827;
249112;21.8055;26.1285;
249180;22.019;25.8807;
249251;21.9158;26.0142;
249326;21.869;26.1792;
249396;22.0159;26.3713;
249470;21.7723;26.5628;
249546;21.7861;26.9003;
249617;21.6571;27.4294;
249688;21.6674;27.5201;
249761;21.6224;27.8467;
249836;21.9286;28.1861;
249909;21.8387;28.5189;
249984;22.0571;28.7827;
250055;22.0888;29.1111;
250127;22.2126;29.5969;
250199;22.2913;30.1055;
250275;22.286;30.6436;
250349;22.3104;31.0773;
250417;22.3757;31.8345;
250490;21.9398;32.2091;
250565;22.1312;32.6568;
250639;22.2951;33.1959;
250707;22.3627;33.7518;
250784;22.4594;34.3929;
250858;22.5476;35.0899;
250937;22.7141;35.7301;
251005;22.6704;36.3527;
251075;22.7333;36.8875;
251148;22.7607;37.1277;
251220;22.7585;37.7505;
251292;22.7764;38.2525;
251371;22.574;38.6379;
251438;22.767;38.9169;
251512;22.6976;38.8745;
251581;22.858;38.945;
251656;23.1968;39.163;
251728;22.9792;39.0019;
251803;22.842;38.5822;
251876;22.9871;38.4955;
251949;22.9769;38.0311;
252021;23.0246;37.5582;
252093;22.8897;37.2721;
252170;22.8764;36.7409;
252241;22.8525;36.0848;
252312;22.7859;35.4574;
252384;22.8545;34.8939;
252457;23.0135;34.2227;
252529;22.7493;33.7469;
252607;22.9806;33.1792;
252681;22.8605;32.5673;
252755;22.9426;32.1597;
252823;22.8774;31.7477;
252897;22.5193;31.4863;
252968;22.4337;31.0515;
253042;22.464;30.399;
253113;22.4492;30.1809;
253186;22.5298;29.8716;
253257;22.5664;29.7143;
253332;22.3944;29.3211;
253406;22.6464;28.98;
253479;22.4133;28.7245;
253555;22.4195;28.3661;
253623;22.4015;28.0164;
253698;22.4019;27.7752;
253767;22.1496;27.8109;
253848;22.1193;27.6301;
253915;21.9789;27.2978;
253986;22.2182;27.1872;
254062;21.9971;26.9775;
254137;22.0663;27.0054;
254206;22.089;26.9301;
254280;22.049;26.937;
254351;21.8498;26.799;
254424;22.0845;26.7758;
254498;22.0364;26.7413;
254571;21.9329;26.7233;
254640;21.6947;26.8568;
254716;21.855;26.7227;
254792;21.7201;26.4678;
254867;21.8523;26.4068;
254933;21.5999;26.3952;
255010;21.8836;26.6814;
255084;21.6758;26.8136;
255160;21.8536;27.1756;
255227;21.7151;27.5425;
255301;21.8629;27.9246;
255373;22.0537;28.2799;
255445;21.9266;28.6454;
255516;21.9061;29.1807;
255589;21.6803;29.3289;
255667;21.8078;29.761;
255735;21.8933;30.2532;
255806;21.8843;30.8745;
255881;22.1751;31.3826;
255958;22.2128;31.9475;
256033;22.1639;32.6011;
256105;22.1508;33.1907;
256176;22.507;33.7332;
256246;22.3723;34.3213;
256320;22.4822;35.1125;
256387;22.3547;35.9083;
256465;22.3631;36.356;
256546;22.2294;36.8331;
256613;22.5192;37.2553;
256685;22.5835;37.8201;
256760;22.6276;38.1646;
256827;22.7143;38.5942;
256904;22.8122;39.0689;
256971;23.0162;39.3853;
257050;23.0235;39.8221;
257123;22.9619;39.6771;
257196;23.1134;39.2087;
257266;23.0747;38.6885;
257348;22.7944;38.0713;
257410;22.8768;37.6457;
257492;22.8894;37.1478;
257561;22.8108;36.8078;
257629;22.9327;36.2901;
257706;22.8023;35.7404;
257779;23.0267;35.1877;
257849;23.0152;34.4047;
257921;22.8894;33.6488;
257994;23.1372;32.9239;
258068;22.9959;32.3991;
258138;22.7621;32.003;
258217;22.718;31.3126;
258288;22.3847;30.8752;
258357;22.5849;30.4926;
258433;22.4003;30.1453;
258506;22.4267;29.6993;
258575;22.5005;29.3805;
258651;22.529;29.1414;
258722;22.5228;28.8512;
258800;22.564;28.6481;
258872;22.3986;28.4416;
258941;22.3491;28.2887;
259013;22.0201;28.2546;
259088;22.1943;27.8923;
259163;22.1742;27.5841;
259236;22.0889;27.3671;
259307;22.1575;27.1441;
259379;22.2496;27.2413;
259455;21.9857;26.8997;
259526;22.0236;27.0762;
259598;22.061;26.9871;
259671;22.1851;26.8937;
259744;21.929;26.8841;
259817;22.0637;26.8916;
259889;21.8821;26.887;
259967;21.918;26.7339;
260039;21.773;26.4706;
260112;21.9017;26.279;
260186;21.8349;26.2759;
260261;21.763;26.2623;
260331;21.8283;26.1685;
260400;21.7819;26.3805;
260476;21.7048;26.5884;
260544;21.7902;26.9539;
260627;22.0066;27.3016;
260698;21.9004;27.5761;
260763;21.8246;28.0965;
260843;21.9392;28.3093;
260910;21.8267;28.5796;
260983;22.0176;28.8932;
261058;22.1119;29.4463;
261129;21.9914;29.8206;
261197;22.0804;30.301;
261278;22.1531;30.9935;
261349;22.2895;31.5581;
261423;22.1609;32.1255;
261493;22.3291;32.6537;
261562;22.4078;33.3112;
261643;22.3478;33.7744;
261707;22.3168;34.2375;
261789;22.3858;34.9032;
261861;22.3584;35.48;
261929;22.6122;36.0409;
262002;22.7335;36.3937;
262075;22.8405;36.8158;
262148;22.857;37.0577;
262220;22.9286;37.4234;
262298;22.8723;37.3418;
262370;22.9687;37.0511;
262439;22.871;36.8636;
262514;22.6649;36.425;
262585;22.7292;35.7359;
262661;22.8111;35.12;
262730;22.7592;34.3574;
262805;22.9334;33.7659;
262875;23.0377;33.0737;
262948;22.9687;32.6673;
263020;22.7948;32.1095;
263096;23.0361;31.477;
263170;22.7518;30.901;
263240;22.6541;30.5279;
263317;22.7628;30.5521;
263392;22.477;30.0361;
263464;22.4487;29.7554;
263533;22.3459;29.4268;
263607;22.545;29.1173;
263684;22.4489;28.8755;
263753;22.3383;28.4745;
263822;22.3725;28.2276;
263903;22.1034;27.9572;
263967;22.2174;27.8114;
264047;22.3763;27.6272;
264115;22.2386;27.5359;
264189;21.9699;27.5867;
264263;21.8655;27.2166;
264334;22.0394;27.1427;
264409;21.9447;26.8563;
264479;21.9361;26.8695;
264551;21.8341;26.6264;
264626;21.9467;26.6808;
264699;21.9489;26.7169;
264771;22.0037;26.6735;
264851;21.843;26.6276;
264912;21.955;26.6402;
264988;21.8819;26.8528;
265060;21.8284;26.6793;
265132;21.6657;26.4904;
265214;21.8003;26.6369;
265280;21.7141;26.7966;
265352;21.6124;27.1485;
265426;21.9181;27.3494;
265499;21.8864;27.7431;
265572;21.9544;28.1337;
265645;21.9397;28.6227;
265719;21.9184;28.9454;
265790;21.9727;29.477;
265871;21.9471;29.9571;
265937;21.7574;30.1457;
266010;21.8823;30.6301;
266081;22.1644;31.0245;
266158;22.2121;31.7504;
266235;22.3016;32.1856;
266302;22.2885;32.6928;
266371;22.3773;33.3677;
266446;22.3452;33.9799;
266525;22.4203;34.4959;
266592;22.3481;35.1026;
266662;22.4859;35.8824;
266739;22.4908;36.084;
266809;22.4936;36.6489;
266881;22.7002;37.0369;
266952;22.5442;37.5845;
267034;22.8932;37.6919;
267101;22.9447;37.8404;
267179;23.1999;37.8553;
267246;22.9999;37.7231;
267319;23.1698;37.3948;
267391;23.1794;36.7234;
267469;22.7962;36.3531;
267540;22.8056;35.7571;
267610;22.8132;34.9256;
267681;22.841;34.3608;
267755;22.8091;33.7678;
267831;22.9177;33.2552;
267899;22.9557;32.4878;
267975;22.8859;32.0427;
268050;22.6813;31.458;
268124;22.8359;30.8624;
268198;22.8128;30.2039;
268270;22.6507;29.7608;
268339;22.3717;29.6495;
268408;22.3332;29.1108;
268486;22.3225;28.7567;
268559;22.3997;28.5864;
268635;22.2891;28.3406;
268704;22.2906;28.1452;
268777;22.3402;27.8796;
268851;22.2709;27.7466;
268922;22.3348;27.6182;
268996;22.353;27.4511;
269066;22.3305;27.2457;
269144;22.1195;27.214;
269212;22.1296;27.3295;
269286;21.9253;27.0379;
269361;22.029;26.992;
269430;22.0281;26.747;
269504;22.0354;26.8595;
269574;21.8841;26.8462;
269651;21.9569;26.7392;
269722;21.9221;26.8033;
269796;21.7576;26.7428;
269868;21.8943;26.6196;
269941;21.8892;26.7462;
270018;21.7388;26.8151;
270090;21.5698;26.8836;
270158;21.5199;26.814;
270233;21.4929;27.1604;
270307;21.5942;27.5626;
270374;21.5825;27.9498;
270452;21.9207;28.0916;
270524;21.867;28.6457;
270599;21.9157;29.0606;
270672;22.0449;29.4605;
270743;21.9795;29.713;
270813;22.1038;30.2317;
270894;22.0844;31.0308;
270963;22.023;31.3942;
271033;22.0393;31.9216;
271106;22.0619;32.5023;
271182;22.1195;32.9396;
271257;22.3447;33.5299;
271329;22.3213;34.0568;
271399;22.6383;34.96;
271476;22.6593;35.6338;
271547;22.8486;36.0879;
271615;22.7533;36.4097;
271689;22.9312;37.099;
271763;23.0124;37.3501;
271835;22.9103;37.1356;
271915;22.9687;36.9282;
271986;22.9865;36.6563;
272051;22.9421;36.4581;
272133;23.0211;35.986;
272202;23.0963;35.7692;
272276;23.2633;35.2152;
272348;22.8923;34.6037;
272418;23.1759;33.958;
272489;22.9663;33.3329;
272563;22.8659;32.8064;
272636;22.9069;32.0022;
272709;22.7982;31.4109;
272782;22.7629;30.8782;
272856;22.9361;30.4433;
272929;22.686;29.9174;
273007;22.786;29.3206;
273075;22.7668;29.0147;
273145;22.7777;28.7618;
273224;22.4562;28.5334;
273290;22.5877;28.2094;
273368;22.5055;27.9959;
273440;22.4097;27.9269;
273512;22.3184;27.5715;
273588;22.2576;27.5179;
273654;22.3576;27.2994;
273729;22.2953;27.2391;
273802;22.3452;27.1024;
273874;22.1641;27.1339;
273947;22.1154;27.0897;
274022;22.1281;27.0874;
274095;22.2928;26.9964;
274164;22.0633;26.9926;
274242;21.8501;27.2876;
274318;21.9025;27.1811;
274382;21.8513;26.9415;
274457;21.7657;26.8918;
274540;21.8966;26.7207;
274608;21.8411;26.73;
274684;21.8819;26.7587;
274746;21.8327;27.0927;
274820;21.8864;27.2636;
274893;21.7553;27.6495;
274971;22.0114;28.0759;
275038;21.8393;28.5387;
275112;21.9411;29.1062;
275185;21.6798;29.3284;
275258;21.9078;29.7627;
275334;21.9534;30.0871;
275405;22.0072;30.6492;
275480;22.1071;31.137;
275554;22.3946;31.5865;
275622;22.5138;32.1232;
275698;22.5071;32.7807;
275768;22.6092;33.1512;
275844;22.4987;33.6538;
275913;22.7769;34.3148;
275990;22.309;34.8345;
276062;22.5691;35.3848;
276139;22.5253;35.849;
276208;22.7283;36.1913;
276282;23.0576;36.6316;
276353;23.1859;36.9839;
276424;23.1544;37.5066;
276496;23.2084;37.7727;
276571;23.3543;38.2354;
276642;23.3843;38.5577;
276715;23.2842;39.0543;
276784;23.3647;39.2576;
276864;23.1866;38.5887;
276931;23.2851;38.1215;
277008;23.3883;37.724;
277083;23.3496;37.2988;
277151;23.3408;36.7671;
277226;23.3947;36.1598;
277297;23.3371;35.5481;
277372;23.2805;34.7162;
277447;23.3167;34.0996;
277519;23.1641;33.4541;
277595;23.2238;33.0294;
277668;22.9849;32.4097;
277736;22.9106;31.7046;
277810;22.8248;31.1494;
277883;22.7542;30.7014;
277956;22.6864;30.3044;
278023;22.9156;29.8234;
278100;22.7705;29.4169;
278175;22.8081;29.1037;
278250;22.7861;28.7186;
278323;22.5376;28.4095;
278391;22.6041;28.1834;
278470;22.4175;28.1323;
278541;22.3661;27.896;
278613;22.2819;27.5074;
278682;22.1596;27.271;
278755;22.1966;27.0219;
278828;22.2403;27.042;
278905;22.0709;26.8244;
278973;22.2059;26.8882;
279046;22.2033;26.7588;
279125;22.1872;26.8894;
279192;22.0727;26.8186;
279265;21.8717;26.9176;
279341;22.0421;27.0116;
279416;21.7283;26.7959;
279488;21.8661;26.543;
279558;21.9947;26.4139;
279638;21.8947;26.3794;
279708;21.8113;26.3249;
279783;21.8993;26.2269;
279852;21.7815;26.3287;
279923;22.1359;26.4252;
280000;21.7299;26.578;
280073;21.9831;26.9491;
280144;21.8574;27.4163;
280213;21.7373;27.8206;
280290;21.5814;28.0291;
280359;21.7398;28.3873;
280430;21.797;28.6284;
280505;22.0132;29.1224;
280576;21.9229;29.3236;
280649;22.1402;29.909;
280724;22.0856;30.307;
280794;22.2417;30.8562;
280864;22.343;31.3591;
280946;22.1276;31.8611;
281017;22.2404;32.5021;
281087;22.1821;32.866;
281159;22.1468;33.3068;
281232;22.3352;33.7576;
281308;22.2729;34.2777;
281380;22.489;34.952;
281453;22.6446;35.4683;
281526;22.6378;36.0893;
281596;22.7963;36.515;
281668;22.8762;36.9255;
281743;22.862;37.4361;
281812;22.6859;38.0327;
281886;22.7906;38.3076;
281964;22.7589;38.1348;
282033;22.7185;38.3358;
282107;22.6352;38.2914;
282180;22.8606;37.9228;
282253;23.1889;37.3762;
282325;23.0937;37.1464;
282398;23.1227;36.5485;
282475;23.0564;36.1551;
282548;23.0767;35.3886;
282626;23.0861;34.6684;
282689;22.9388;34.1274;
282759;22.7851;33.3972;
282835;22.8458;32.9071;
282903;22.8039;32.4922;
282980;22.7435;31.9105;
283055;22.7183;31.6066;
283126;22.4899;31.0625;
283198;22.7471;30.6329;
283270;22.6967;30.2032;
283345;22.6111;29.7728;
283417;22.437;29.5528;
283495;22.2294;29.3439;
283568;22.2945;29.1495;
283639;22.2263;28.6958;
283707;22.2452;28.4482;
283783;22.1603;28.1997;
283855;22.2082;28.1631;
283926;22.1265;27.7658;
284002;22.0604;27.6893;
284074;22.1381;27.6655;
284144;22.1003;27.4453;
284222;22.0198;27.5427;
284294;21.8326;27.5417;
284363;21.834;27.6722;
284436;21.7365;27.4521;
284510;21.7973;27.2703;
284588;21.664;27.1509;
284657;21.8668;27.2227;
284731;21.5984;27.053;
284807;21.7205;27.071;
284879;21.7606;27.1974;
284952;21.567;27.1735;
285022;21.7352;27.0411;
285101;21.6219;27.0417;
285171;21.5993;27.2327;
285240;21.5073;27.2028;
285311;21.498;26.8235;
285385;21.3772;26.9442;
285459;21.4108;27.1107;
285532;21.7613;27.3703;
285604;21.64;27.5442;
285680;21.6111;27.8476;
285755;21.7532;28.255;
285825;21.6927;28.5515;
285901;21.6575;28.8598;
285967;21.6846;29.2031;
286040;21.852;29.6078;
286116;21.789;29.8853;
286192;21.7614;30.2409;
286262;21.7459;30.6397;
286334;21.7171;31.1414;
286405;22.092;31.6981;
286475;22.038;32.2405;
286550;22.2416;32.9168;
286620;22.3833;33.3996;
286695;22.3226;33.9862;
286769;22.3737;34.4243;
286842;22.4888;35.2396;
286917;22.2831;35.8481;
286985;22.2129;36.1897;
287064;22.4873;36.7033;
287135;22.6504;37.1522;
287205;22.4566;37.6015;
287281;22.7538;37.9196;
287351;22.7164;38.363;
287424;22.9261;38.7037;
287496;22.8243;39.0171;
287572;22.9508;38.7275;
287646;22.9049;38.3876;
287713;22.7499;38.3832;
287790;22.7094;37.6754;
287857;22.7824;37.2703;
287936;22.7054;36.8132;
288009;22.9004;36.3099;
288082;22.7025;35.7489;
288152;22.8634;35.1696;
288227;22.8585;34.5341;
288304;22.8286;33.9544;
288373;22.8703;33.3231;
288445;22.9091;32.7335;
288517;22.6975;32.288;
288590;22.4657;31.8986;
288665;22.5124;31.257;
288731;22.314;30.8616;
288806;22.2964;30.2839;
288880;22.4243;29.8367;
288960;22.5674;29.2643;
289031;22.6064;28.8027;
289099;22.3556;28.5614;
289173;22.544;28.3031;
289247;22.4195;28.0362;
289323;22.2299;27.8471;
289393;22.1819;27.7868;
289465;22.0726;27.773;
289537;22.0252;27.3061;
289614;22.0339;27.1931;
289683;21.946;26.9691;
289756;22.1774;27.0328;
289827;22.1785;26.8472;
289901;21.8316;26.8771;
289976;22.0519;26.9683;
290047;21.9514;26.9041;
290120;21.9398;26.7666;
290190;21.9389;26.8061;
290267;21.8411;26.9751;
290338;21.7976;26.8695;
290413;21.8004;26.4662;
290491;21.6611;26.299;
290565;21.7161;26.2926;
290633;22.0363;26.409;
290706;21.7838;26.5032;
290779;21.8904;26.8892;
290849;21.8107;27.4171;
290923;21.9714;27.7348;
290997;21.915;28.154;
291072;21.7814;28.5525;
291137;21.7082;29.1921;
291214;21.8223;29.4138;
291287;21.8902;29.7969;
291358;22.1761;30.2827;
291432;22.0692;30.6736;
291503;22.209;31.449;
291576;22.2699;31.8004;
291655;22.5237;32.3671;
291720;22.3033;32.9121;
291793;22.5426;33.4417;
291872;22.3512;33.9599;
291942;22.3907;34.6092;
292016;22.4134;35.3354;
292093;22.462;35.7822;
292163;22.3568;36.4389;
292238;22.531;36.8901;
292310;22.6727;37.4595;
292379;22.7998;37.6737;
292455;22.7685;38.2034;
292525;22.8419;38.6729;
292595;22.8986;39.1197;
292669;22.9281;39.0234;
292745;22.9236;38.7608;
292819;22.9559;38.7344;
292887;22.9298;38.2522;
292959;22.7852;37.4814;
293036;22.8875;36.8478;
293106;22.9032;36.1266;
293179;22.9913;35.4526;
293249;23.0643;34.611;
293326;22.9084;33.9477;
293393;22.9332;33.3215;
293469;22.8333;32.669;
293542;22.8444;32.2279;
293620;22.7669;31.7063;
293690;22.6004;31.4255;
293761;22.5528;30.7717;
293834;22.3938;30.4419;
293911;22.3201;30.0663;
293986;22.4311;29.6819;
294061;22.3217;29.3788;
294128;22.4146;29.0505;
294196;22.3542;28.7625;
294274;22.3083;28.4116;
294346;22.373;28.2373;
294422;22.3607;27.943;
294490;22.2031;27.8694;
294566;22.0012;27.7904;
294637;22.0934;27.4665;
294708;21.9088;27.258;
294783;21.9108;26.9648;
294856;22.1362;26.9361;
294927;22.0515;26.7263;
295002;22.2159;26.7448;
295077;22.2083;26.7344;
295148;22.0133;26.6474;
295222;22.1005;26.5959;
295294;21.9982;26.6121;
295363;21.8233;26.6941;
295437;21.6888;26.8001;
295511;21.7941;26.41;
295585;21.7775;26.3436;
295658;21.8156;26.1797;
295726;21.8795;26.2344;
295806;21.8793;26.0687;
295881;21.8257;26.108;
295947;21.8986;26.3679;
296022;21.9161;26.4927;
296094;21.7112;26.8076;
296166;21.9105;27.1248;
296237;21.7162;27.7474;
296311;21.7518;28.034;
296389;21.7447;28.3322;
296455;21.8794;28.7475;
296530;21.7349;29.1383;
296606;21.8446;29.5637;
296672;21.886;29.8609;
296748;22.0354;30.3964;
296825;22.2703;30.861;
296892;21.9417;31.3778;
296967;22.2494;31.8754;
297044;21.9641;32.3626;
297111;22.1396;33.0007;
297184;22.1041;33.3848;
297263;22.1959;33.931;
297340;22.1966;34.5059;
