16:45:02   Default
2021_11_30_Andi
Time (ms); Pri Amplitude (mm); Sec Amplitude (mm);
247620;65.2936;64.8636;
247697;65.1937;64.9388;
247772;65.2598;64.9577;
247840;65.2792;65.1919;
247910;65.2283;65.467;
247985;65.1805;65.5996;
248058;65.3376;65.8959;
248131;65.2799;66.4163;
248205;65.1279;67.2605;
248274;64.9462;68.1027;
248354;65.17;68.5308;
248435;65.2604;69.1017;
248494;65.2587;69.5758;
248566;65.3844;70.0398;
248643;65.5094;70.5013;
248715;65.4732;71.0762;
248788;65.6249;71.6332;
248861;65.6681;72.102;
248931;65.8385;72.7284;
249002;65.7725;73.1766;
249083;65.9474;73.7156;
249150;66.0416;74.2034;
249225;66.1368;74.5296;
249297;65.9201;75.118;
249368;65.9922;75.3424;
249441;66.1157;75.548;
249519;66.2448;75.8453;
249588;66.1958;76.1141;
249660;66.3525;76.4065;
249736;66.4296;76.7034;
249805;66.4201;77.0755;
249882;66.4547;77.4264;
249953;66.5247;77.6461;
250027;66.5017;77.8918;
250102;66.5592;78.2782;
250173;66.601;78.4999;
250242;66.6445;78.6311;
250321;66.5645;78.9361;
250393;66.5465;79.0144;
250462;66.5697;78.7351;
250536;66.7111;78.6128;
250607;66.6171;78.2237;
250680;66.6159;77.9241;
250754;66.6912;77.6456;
250826;66.7405;76.8337;
250897;66.844;76.1643;
250973;66.8508;75.2269;
251047;66.7706;74.3131;
251117;66.6696;73.6955;
251193;66.5947;73.0253;
251265;66.6067;72.2526;
251336;66.4649;71.6334;
251409;66.4107;71.1287;
251482;66.1988;70.5245;
251554;66.2903;69.3024;
251631;66.2128;68.7532;
251703;66.1053;68.0057;
251772;66.0016;67.4918;
251851;65.96;67.1024;
251922;65.8398;66.6774;
251990;65.797;66.4392;
252062;65.6026;65.9728;
252140;65.6952;65.8478;
252210;65.4978;65.6858;
252284;65.5279;65.5643;
252355;65.3459;65.4008;
252431;65.3389;65.293;
252504;65.4512;65.2547;
252576;65.1066;65.3841;
252649;65.1756;65.1735;
252725;65.1778;64.9873;
252795;65.1441;64.861;
252867;65.1639;64.5677;
252936;65.1224;64.5984;
253014;65.1563;64.5145;
253085;65.2794;64.5976;
253161;65.2057;64.5988;
253237;65.1276;64.6233;
253304;65.1679;64.6606;
253377;65.1865;64.7406;
253448;65.1562;64.8393;
253521;65.188;64.8154;
253591;65.0945;64.773;
253668;65.1066;64.9049;
253740;64.9606;65.1664;
253810;65.0275;64.8195;
253887;65.0077;64.7817;
253959;65.0701;64.6098;
254032;65.0127;64.4586;
254103;65.0585;64.4378;
254178;65.1024;64.5377;
254250;65.1761;64.5638;
254320;65.1434;64.5871;
254395;65.0962;64.5792;
254471;65.2032;64.6802;
254542;65.1286;64.8691;
254612;65.0838;65.1612;
254685;65.1948;65.4404;
254757;65.1468;65.7493;
254833;65.1702;66.3386;
254908;64.8827;67.1294;
254980;64.9809;67.6767;
255054;65.0641;68.0452;
255125;65.1971;68.6814;
255202;65.3218;69.075;
255268;65.4101;69.7243;
255344;65.4753;70.3064;
255413;65.66;70.9665;
255488;65.7984;71.4427;
255567;65.8506;71.7144;
255633;65.9242;72.2711;
255708;66.0103;72.6716;
255779;66.0955;73.2339;
255855;66.0449;73.7583;
255928;66.221;74.1524;
256001;66.1037;74.6979;
256069;66.2162;74.8469;
256151;66.1926;75.0401;
256216;66.4363;75.3594;
256291;66.4333;75.7271;
256367;66.4893;75.9664;
256440;66.7043;76.2005;
256512;66.7219;76.6689;
256580;66.8109;76.9507;
256654;66.6059;77.123;
256728;66.814;77.4287;
256799;66.8515;77.6686;
256870;66.9286;77.7934;
256945;66.8266;77.9365;
257015;66.847;78.227;
257092;66.7418;78.2306;
257162;66.8872;78.0633;
257238;66.8488;77.9824;
257313;66.8564;77.7236;
257383;66.9341;77.1063;
257455;67.0019;75.7928;
257528;67.2229;74.6758;
257599;67.1562;73.7062;
257679;67.2092;72.8375;
257749;66.9192;71.9487;
257820;66.7957;71.371;
257894;66.7136;70.6802;
257967;66.5829;69.9814;
258040;66.3664;69.38;
258110;66.1445;69.0377;
258185;66.0011;68.4991;
258257;65.8622;67.5802;
258330;65.8276;67.1417;
258406;65.5746;66.5515;
258473;65.4943;66.2984;
258552;65.5615;65.9745;
258619;65.4;65.7044;
258694;65.3791;65.4355;
258767;65.2756;65.2593;
258840;65.2164;65.1582;
258910;65.1685;65.1802;
258991;65.1399;65.074;
259057;65.0629;65.0136;
259130;65.0654;65.0241;
259201;65.1088;64.8515;
259276;64.9;65.0214;
259348;64.9305;65.2493;
259420;64.798;64.7804;
259492;64.8872;64.7213;
259573;64.9566;64.518;
259641;64.867;64.4354;
259718;64.9841;64.3833;
259789;64.9074;64.4008;
259860;64.8188;64.4242;
259930;64.9132;64.3614;
260012;64.9827;64.5141;
260081;64.9954;64.5364;
260151;64.9477;64.5952;
260224;64.9469;64.6927;
260296;65.028;64.6651;
260370;64.9672;64.6639;
260441;64.9441;64.945;
260514;64.8527;65.5612;
260586;64.8478;65.9542;
260664;64.8304;66.5121;
260732;65.1103;67.145;
260808;65.1283;67.5271;
260880;65.1598;68.2225;
260952;65.4089;68.9207;
261026;65.3122;69.4722;
261099;65.6119;70.0745;
261168;65.6337;70.6677;
261246;65.8144;71.2842;
261318;65.8014;71.9031;
261388;65.9542;72.4047;
261464;66.0917;73.0665;
261535;66.2688;73.4869;
261606;66.2025;73.9163;
261685;66.1844;74.59;
261761;66.2381;74.7618;
261825;66.3038;75.037;
261902;66.5084;75.4565;
261973;66.4908;75.7069;
262047;66.5271;76.1266;
262122;66.594;76.3475;
262200;66.8131;76.6715;
262262;66.8606;76.9826;
262336;66.7122;77.0604;
262414;66.7794;77.511;
262479;66.8621;77.8171;
262553;66.8733;78.1608;
262632;66.9514;78.4405;
262700;66.9185;78.7802;
262776;66.8486;78.9764;
262844;66.8814;79.2139;
262918;66.8237;79.212;
262992;66.8408;79.3273;
263063;66.9843;79.5449;
263136;67.0354;79.6102;
263217;66.9754;79.5549;
263291;67.1494;79.3227;
263358;67.1445;79.2626;
263425;67.0917;78.774;
263507;67.2126;78.4048;
263581;67.1122;77.7353;
263644;67.2417;76.5931;
263722;67.3471;75.6671;
263795;67.3141;74.5433;
263867;67.1548;73.8129;
263945;66.9702;73.1324;
264012;66.6734;72.4475;
264084;66.5074;71.365;
264156;66.4644;70.2805;
264229;66.3836;69.5535;
264305;66.1999;68.772;
264375;66.0417;68.2489;
264450;65.8596;67.6614;
264525;65.8061;67.1667;
264602;65.6888;66.7061;
264669;65.5322;66.3392;
264746;65.5046;66.0547;
264819;65.3763;65.8717;
264886;65.2074;65.6933;
264958;65.175;65.5441;
265031;65.2197;65.2987;
265102;65.083;65.2254;
265179;64.8941;65.1798;
265252;64.7895;65.3805;
265328;64.9272;65.0913;
265396;64.918;64.9197;
265470;65.0628;64.777;
265541;64.9299;64.5798;
265617;64.9678;64.603;
265694;64.9541;64.6115;
265762;64.8728;64.6181;
265841;64.9413;64.5375;
265902;64.8985;64.5555;
265979;64.9525;64.6854;
266050;64.8293;64.7319;
266129;64.8738;64.7561;
266200;64.8852;64.7783;
266275;64.9213;64.7324;
266345;64.9732;64.6399;
266414;64.9025;64.8146;
266489;64.7675;64.9467;
266561;64.7561;64.7343;
266634;64.9148;64.6026;
266707;64.8788;64.5292;
266785;64.8483;64.372;
266853;64.8919;64.3722;
266930;64.8759;64.3594;
267002;64.8764;64.3891;
267072;64.9043;64.4532;
267144;64.9838;64.521;
267216;64.9652;64.6532;
267291;64.9536;64.9281;
267362;64.9454;65.18;
267436;64.7826;65.3967;
267507;64.8794;66.1788;
267582;64.8462;66.8282;
267656;64.7356;67.7511;
267724;64.8275;68.4904;
267801;64.7896;68.8477;
267875;64.8749;69.5903;
267947;64.8957;70.1731;
268024;65.0829;70.7072;
268089;65.2677;71.3034;
268161;65.3854;71.9415;
268240;65.5084;72.6042;
268310;65.5216;73.1335;
268381;65.5727;73.6611;
268454;65.6201;74.2858;
268528;65.812;74.7514;
268602;65.9088;75.0982;
268676;65.9926;75.5013;
268751;65.9824;75.8734;
268822;65.9298;76.2671;
268891;66.0308;76.3015;
268970;66.174;76.5446;
269037;66.063;77.1147;
269113;66.1623;77.179;
269182;66.1634;77.571;
269257;66.3997;77.8865;
269327;66.4253;78.137;
269409;66.4176;78.5015;
269477;66.4997;78.6908;
269552;66.5245;79.0082;
269622;66.6365;79.2441;
269694;66.6894;79.5445;
269774;66.6261;79.8566;
269845;66.6675;80.0529;
269912;66.5723;80.411;
269989;66.6911;80.2367;
270058;66.7687;80.3611;
270133;66.6737;80.3201;
270206;66.6778;80.2609;
270276;66.6679;80.2285;
270348;66.8351;80.1237;
270422;66.8074;79.9217;
270495;66.8086;79.3141;
270572;66.8967;78.749;
270639;66.9394;78.3924;
270713;66.9748;77.6169;
270789;66.8286;77.0199;
270856;66.8399;76.372;
270931;66.6642;75.5604;
271005;66.5637;74.9058;
271081;66.4507;73.8927;
271153;66.4519;72.9045;
271224;66.4506;72.0467;
271296;66.2603;71.1416;
271374;66.1299;70.6237;
271442;66.1354;69.915;
271514;66.1021;69.3594;
271587;65.9996;68.8779;
271661;65.8305;68.3176;
271742;65.5992;67.8641;
271814;65.6036;67.499;
271881;65.471;67.1694;
271953;65.4069;66.7951;
272031;65.2161;66.6038;
272100;65.2045;66.2459;
272177;65.0373;66.2178;
272240;64.9144;66.2461;
272317;65.0366;65.4976;
272387;65.0523;65.4554;
272468;65.0434;65.137;
272535;64.8591;65.0405;
272607;64.8602;64.9421;
272681;64.9791;64.9583;
272756;65.0512;64.8748;
272827;64.8838;64.7984;
272902;64.9626;64.864;
272973;64.8892;64.9057;
273050;64.8216;65.0359;
273123;64.879;65.0131;
273193;64.8992;64.9455;
273265;64.8716;64.9412;
273345;64.835;65.0765;
273409;64.683;65.2118;
273489;64.7245;64.9267;
273551;64.819;64.9433;
273625;64.8239;64.8632;
273702;64.8499;64.7408;
273773;64.8023;65.0308;
273847;65.0382;65.1545;
273920;64.8749;65.3229;
273992;64.8879;65.329;
274063;64.8903;65.3127;
274138;64.651;65.3719;
274211;64.6988;66.7119;
274287;64.8527;66.9929;
274359;64.8654;67.4434;
274432;64.9395;68.149;
274499;65.1584;68.7636;
274577;65.1034;69.0562;
274649;65.0739;69.7229;
274720;65.2591;70.3448;
274791;65.3331;70.8073;
274864;65.4156;71.3997;
274938;65.7094;71.8635;
275011;65.6741;72.3975;
275087;65.7588;72.9714;
275159;65.819;73.4568;
275230;65.9625;73.9953;
275309;65.9578;74.7117;
275377;66.0422;75.1944;
275447;66.0473;75.9179;
275519;65.9484;76.2591;
275598;66.156;76.3655;
275674;66.2763;76.7525;
275742;66.3099;77.0387;
275815;66.3986;77.2699;
275888;66.4907;77.412;
275958;66.5162;77.8957;
276029;66.4899;78.2798;
276104;66.5393;78.6176;
276182;66.5816;79.2085;
276252;66.702;79.3003;
276321;66.6828;79.7807;
276396;66.5368;80.398;
276470;66.6196;80.3662;
276545;66.6889;80.2964;
276626;66.649;80.6203;
276691;66.8027;80.4362;
276763;66.8647;79.9709;
276834;66.7777;80.0699;
276906;66.9553;79.3976;
276975;67.0439;78.0527;
277051;67.2708;77.1468;
277124;67.6404;76.4063;
277194;67.7975;75.53;
277270;67.9601;75.0166;
277341;68.1076;75.0598;
277415;67.8323;75.6279;
277486;67.6222;75.3401;
277559;67.7984;74.272;
277632;67.8492;74.6347;
277713;67.4413;73.9189;
277780;67.0483;72.5922;
277857;66.7521;72.4318;
277930;66.5878;71.6596;
278002;66.2907;70.7442;
278076;66.1939;70.0586;
278149;66.0659;69.3137;
278220;66.027;68.6171;
278296;65.7782;67.9528;
278367;65.5684;67.4981;
278439;65.4216;67.1625;
278510;65.3494;66.9525;
278580;65.5344;67.3908;
278652;65.3897;67.5763;
278725;65.307;67.552;
278797;65.3824;67.0367;
278872;65.3325;67.0616;
278948;65.3849;66.9531;
279015;65.3273;67.0575;
279093;65.179;66.2367;
279164;65.0286;66.063;
279239;65.0332;65.8119;
279309;64.9362;65.491;
279382;64.8323;65.3906;
279451;64.8603;65.3498;
279527;64.7311;65.4032;
279601;64.8063;65.3417;
279672;64.6655;65.4675;
279746;64.6646;65.6924;
279818;64.7086;65.2549;
279893;64.6736;65.18;
279965;64.7548;65.0359;
280040;64.6652;64.8766;
280109;64.7181;64.8936;
280183;64.7699;64.9424;
280255;64.8149;65.0122;
280334;64.7674;65.0567;
280400;64.783;65.272;
280471;64.7931;65.4636;
280554;64.7231;65.5486;
280620;64.7759;65.6984;
280691;64.7306;65.9327;
280774;64.636;66.5059;
280845;64.687;66.7376;
280918;64.6523;67.3089;
280991;64.6331;68.1087;
281066;64.8067;68.8136;
281135;64.876;69.5515;
281204;65.133;70.3049;
281274;65.1097;71.1687;
281348;65.2799;71.8302;
281421;65.3659;72.6615;
281491;65.456;73.4475;
281572;65.5735;74.1366;
281645;65.6155;74.9687;
281718;65.6497;75.7729;
281793;65.8112;76.4141;
281866;65.7661;76.6821;
281934;65.966;77.2216;
282010;66.0693;77.6249;
282078;66.2173;78.1755;
282149;66.3003;78.5013;
282223;66.5816;78.7753;
282299;66.6247;79.2956;
282369;66.7187;79.6087;
282444;66.7665;80.0028;
282514;66.8565;80.4534;
282585;66.949;80.7801;
282662;67.001;81.2385;
282730;66.8634;81.7091;
282807;66.9112;82.2015;
282875;67.0226;82.2124;
282954;67.0694;82.4278;
283025;67.177;82.4854;
283095;67.1317;82.5517;
283171;67.287;82.6823;
283242;67.2965;82.6021;
283318;67.4361;82.4373;
283389;67.3887;82.2039;
283461;67.3968;82.0377;
283533;67.4214;81.666;
283611;67.3739;81.2412;
283680;67.3123;80.6707;
283760;67.3416;79.9993;
283827;67.2764;79.0225;
283898;67.2772;78.1802;
283973;67.2024;77.279;
284046;67.0585;76.5502;
284117;66.8893;75.9766;
284193;66.9142;75.0686;
284269;66.8469;74.45;
284335;66.6562;73.5175;
284411;66.713;73.1017;
284483;66.4822;72.412;
284552;66.5181;71.8254;
284631;66.2821;71.3436;
284700;66.185;70.9702;
284777;66.0139;70.698;
284847;66.0372;69.826;
284921;66.0174;69.0625;
284990;65.9154;68.5143;
285069;65.8892;67.9438;
285137;65.8348;67.5407;
285208;65.8114;66.9688;
285288;65.7072;66.7144;
285353;65.5427;66.3271;
285426;65.4664;65.9145;
285505;65.4693;65.7681;
285572;65.2955;65.664;
285647;65.2274;65.5883;
285725;65.3175;65.4101;
285798;65.1594;65.329;
285867;64.9743;65.4558;
285942;64.9574;65.6911;
286012;64.9866;65.2826;
286083;64.901;65.1499;
286155;64.9726;64.9174;
286231;64.8993;64.8686;
286300;64.9719;64.7457;
286374;64.9096;64.7682;
286449;65.0115;64.774;
286520;64.9898;64.7539;
286594;64.8707;64.7026;
286664;64.8819;64.9252;
286739;64.9247;64.9907;
286819;64.8992;65.0435;
286887;64.8341;65.0166;
286959;64.9392;65.0727;
287030;64.7925;65.3337;
287108;64.7861;65.2905;
287176;64.8017;65.1988;
287251;64.8824;65.6494;
287320;64.8895;66.0384;
287397;64.7951;66.3993;
287472;65.0934;66.6996;
287543;65.0149;67.1685;
287614;65.0361;67.694;
287693;65.1975;68.1676;
287759;65.2919;68.776;
287835;65.2606;69.2985;
287902;65.3536;69.9076;
287977;65.5026;70.3837;
288048;65.5162;71.0367;
288122;65.5806;71.2944;
288197;65.6688;72.0053;
288269;65.6003;72.2958;
288349;65.6357;72.4971;
288416;65.7771;72.9742;
288492;65.803;73.2709;
288568;65.7633;73.7341;
288636;65.9924;74.1107;
288708;66.1527;74.3841;
288781;66.1122;74.7052;
288855;66.178;74.8438;
288925;66.2941;75.1745;
289001;66.3933;75.4389;
289074;66.4641;75.7339;
289142;66.4262;76.1475;
289217;66.4502;76.4276;
289291;66.4077;76.7927;
289366;66.3199;77.0569;
289441;66.432;76.941;
289509;66.5716;77.1553;
289579;66.5308;77.5135;
289650;66.5574;77.7113;
289726;66.609;77.8558;
289802;66.82;78.1452;
289868;66.6296;78.4402;
289951;66.7211;78.4898;
290021;66.7543;78.6661;
290091;66.9046;78.756;
290164;66.9093;78.9632;
290238;66.9067;79.0593;
290312;66.9152;79.2576;
290383;66.8442;79.17;
290454;66.8395;78.8078;
290535;66.9139;77.8013;
290605;67.0706;76.6336;
290675;67.1525;75.6768;
290743;66.9751;74.7456;
290823;66.9408;73.9974;
290892;66.9003;73.2116;
290965;66.8164;72.5658;
291036;66.7283;71.9171;
291110;66.6211;71.2396;
291186;66.4212;70.7439;
291261;66.5089;70.1855;
291329;66.4968;69.6511;
291405;66.2614;69.2214;
291475;66.1821;68.7281;
291549;66.1054;68.3493;
291620;65.828;68.1844;
291692;65.8708;67.2625;
291768;65.8376;66.8307;
291846;65.7722;66.4552;
291916;65.645;66.0132;
291983;65.6244;65.7911;
292059;65.4979;65.7665;
292137;65.5381;65.6466;
292204;65.3355;65.4894;
292276;65.3815;65.4015;
292350;65.2658;65.462;
292419;65.3108;65.4069;
292500;65.2536;65.4421;
292566;65.2246;65.4081;
292639;65.1934;65.4531;
292708;65.0775;65.6087;
292787;65.0601;65.6598;
292857;64.9282;65.2621;
292932;65.08;65.2372;
293002;65.1159;65.0931;
293075;65.1831;65.1846;
293149;65.1858;64.9723;
293221;65.1308;65.0306;
293295;65.1668;65.0366;
293369;65.2128;64.9453;
293443;65.1043;65.1046;
293514;65.2082;65.1069;
293584;65.1416;65.2272;
293662;65.1751;65.2198;
293731;65.064;65.2638;
293804;65.055;65.2443;
293875;65.1901;65.2459;
293949;65.0651;65.3952;
294023;64.9784;65.5992;
294099;65.1766;65.2137;
294172;65.154;65.1807;
294246;65.0988;65.1038;
294318;65.0391;65.0522;
294392;65.0779;65.1228;
294468;65.109;65.297;
294528;65.0735;65.6624;
294606;65.0093;66.0985;
294677;65.0971;66.6247;
294756;65.23;67.2676;
294830;65.1908;68.0074;
294902;65.2356;68.7308;
294976;65.3601;69.6046;
295043;65.4401;70.252;
295117;65.5603;70.8436;
295188;65.4025;71.8293;
295261;65.5008;72.2979;
295330;65.5718;72.9026;
295411;65.6773;73.6414;
295479;65.8697;74.176;
295555;65.7822;74.8387;
295627;66.0741;75.3195;
295702;66.1734;75.9551;
295772;66.2826;76.4325;
295844;66.2516;76.782;
295914;66.4555;77.2397;
295990;66.4179;77.6175;
296075;66.5383;78.0472;
296143;66.5902;78.372;
296210;66.5365;78.7073;
296282;66.5317;79.0151;
296356;66.6451;78.9004;
296431;66.6709;79.2231;
296504;66.8187;79.4318;
296570;66.7308;79.6471;
296651;66.8319;79.9858;
296720;66.931;80.139;
296792;66.9086;80.3631;
296866;66.9279;80.5141;
296938;67.0714;80.5739;
297010;67.011;80.8247;
297087;67.096;80.9663;
297158;66.9997;81.0741;
297229;66.9815;81.1671;
297304;66.8504;81.1224;
297383;66.952;80.876;
297448;67.0126;80.8957;
297522;66.9901;80.7819;
297595;66.8971;80.6832;
297665;67.012;80.5043;
297740;67.0819;80.4027;
297812;67.1219;80.2164;
297886;66.8989;80.0602;
297959;67.0276;79.5498;
298033;67.1847;78.5127;
298102;67.1503;77.437;
298179;67.281;76.5594;
298248;67.1084;75.6413;
298325;66.9412;74.7082;
298395;66.8784;73.2576;
298469;66.9322;72.7175;
298542;66.8433;71.8333;
298613;66.6448;71.0985;
298690;66.4934;70.4532;
298760;66.4622;70.147;
298833;66.3359;69.5904;
298905;66.3419;69.1036;
298975;66.2822;68.6021;
299054;66.1039;68.2104;
299124;66.0729;67.8015;
299194;65.9206;67.4062;
299270;65.8288;67.1002;
299349;65.8355;66.7486;
299417;65.6474;66.4475;
299501;65.4958;66.5341;
299560;65.2981;66.5847;
299635;65.196;66.0184;
299706;65.291;65.9363;
299778;65.3336;65.6022;
299858;65.2504;65.6819;
299928;65.0948;65.3767;
299996;65.1901;65.4592;
300069;65.0151;65.4128;
300144;65.09;65.2585;
300222;65.0148;65.2736;
300292;65.0585;65.2754;
300360;65.0421;65.4218;
300440;64.9182;65.3227;
300507;64.8897;65.2938;
300577;64.8739;65.2231;
300650;64.713;65.2925;
300724;64.7487;65.5056;
300798;64.9685;65.3927;
300871;64.8549;65.2255;
300943;64.945;65.0284;
301021;64.9356;64.8908;
301093;64.8481;64.9745;
301168;64.8866;64.8745;
301243;64.8564;64.9529;
301315;64.827;65.0066;
301387;64.8104;65.0458;
301456;64.8975;65.0535;
301529;64.8554;65.1562;
301607;64.8979;65.3564;
301677;64.8939;65.5008;
301747;64.8604;65.6376;
301817;64.7876;65.9473;
301892;64.8473;66.2991;
301963;64.686;66.8371;
302036;64.6272;67.7269;
302112;64.7852;67.9882;
302182;64.8173;68.6643;
302256;64.9648;69.055;
302334;65.0954;69.7345;
302403;65.3199;70.3096;
302476;65.4343;70.9295;
302550;65.5264;71.4758;
302621;65.6034;71.9068;
302694;65.5266;72.6474;
302769;65.8373;73.1717;
302839;65.8806;73.8413;
302911;65.9749;74.414;
302983;66.0593;74.8532;
303058;66.1198;75.2492;
303130;66.2972;75.6675;
303203;66.1594;76.2827;
303275;66.2264;76.5231;
303348;66.3019;76.7999;
303421;66.313;77.1854;
303495;66.5922;77.5035;
303564;66.4685;77.8922;
303647;66.6354;78.2434;
303717;66.6172;78.6627;
303790;66.8406;78.8958;
303860;66.8765;79.0823;
303932;66.8109;79.3931;
304005;66.7936;79.7684;
304084;66.8869;80.0849;
304159;66.8977;80.2151;
304227;66.9594;80.4035;
304297;66.9947;80.3059;
304369;66.8903;80.2269;
304440;66.9611;79.7004;
304511;66.9202;79.1228;
304583;67.0546;78.2285;
304658;67.1669;77.0503;
304737;67.1603;76.4838;
304812;67.087;75.4789;
304880;67.158;74.6761;
304951;66.9795;73.9395;
305023;66.9035;73.1477;
305098;66.7083;72.389;
305170;66.6606;71.8008;
305246;66.6084;71.0153;
305317;66.5605;70.5193;
305391;66.4253;70.029;
305469;66.3379;69.4929;
305536;66.1204;69.0879;
305605;65.8335;68.7315;
305681;65.8988;67.7097;
305754;65.8012;67.2001;
305825;65.8713;66.7154;
305893;65.6602;66.1896;
305978;65.4404;66.0189;
306046;65.5544;65.7497;
306114;65.4334;65.5773;
306191;65.4448;65.4109;
306262;65.3241;65.3163;
306338;65.3569;65.2984;
306408;65.1584;65.2775;
306489;65.2183;65.2998;
306555;65.1605;65.2131;
306630;65.0366;65.1259;
306708;65.0748;65.1615;
306772;64.9659;65.2605;
306843;64.9914;65.376;
306927;64.9797;65.1418;
306992;64.9653;65.0722;
307065;65.0138;64.8831;
307135;65.015;64.9224;
307209;64.9672;64.8681;
307282;64.8475;64.8293;
307355;65.0529;64.8859;
307425;64.9154;64.8559;
307501;65.0363;64.975;
307569;65.0029;65.0524;
307647;64.9181;65.1163;
307718;64.9211;65.2649;
307797;64.9603;65.3058;
307865;64.9395;65.3172;
307944;64.9249;65.3652;
308012;64.8683;65.7818;
308082;64.7268;66.2646;
308157;64.7692;67.0823;
308236;64.7556;67.7352;
308308;64.8495;68.4574;
308382;64.964;69.2571;
308453;65.0494;69.8784;
308527;65.2646;70.6386;
308600;65.327;71.4182;
308667;65.3291;71.9884;
308742;65.4487;72.6837;
308813;65.5742;73.3043;
308883;65.6836;74.0477;
308959;65.6057;74.6534;
309030;65.824;75.1624;
309103;65.898;75.647;
309177;65.9192;76.2507;
309253;65.8537;76.6651;
309319;66.0142;76.8503;
309400;66.1714;77.2624;
309465;66.1445;77.658;
309543;66.2232;77.7416;
309610;66.2754;78.1147;
309686;66.4356;78.2273;
309761;66.497;78.4608;
309837;66.4921;78.5319;
309906;66.6086;78.314;
309979;66.487;79.0477;
310051;66.5203;79.5066;
310123;66.598;79.3657;
310198;66.5811;79.5093;
310268;66.6188;79.6794;
310343;66.5119;80.0481;
310415;66.6079;80.0677;
310491;66.6199;79.7346;
310561;66.6843;79.7953;
310636;66.5859;79.9341;
310710;66.5021;79.8137;
310778;66.6569;79.7811;
310851;66.6967;79.7201;
310925;66.7099;79.4327;
310997;66.6843;78.934;
311071;66.7652;78.1178;
311141;66.9223;77.0276;
311218;66.8337;76.1751;
311293;66.9185;75.0762;
311366;66.7498;74.4012;
311435;66.5317;73.7591;
311511;66.4533;72.5537;
311582;66.3759;71.5376;
311653;66.5169;70.5446;
311727;66.3633;69.7784;
311798;66.2232;69.4391;
311876;66.2299;68.8378;
311948;65.9727;68.4121;
312019;65.9729;67.8849;
312089;65.8532;67.5403;
312164;65.9198;67.3481;
312236;65.7371;67.0206;
312311;65.6318;66.8751;
312388;65.5185;66.6491;
312459;65.5561;66.4555;
312528;65.4153;66.2847;
312602;65.2915;66.3584;
312672;65.2625;65.9503;
312746;65.3174;65.6916;
312823;65.2195;65.4118;
312893;65.3387;65.1152;
312965;65.2596;65.2368;
313038;65.2438;65.1237;
313111;65.2102;65.1491;
313182;65.2348;65.0598;
313255;65.2863;65.101;
313334;65.1986;65.1636;
313400;65.1682;65.2459;
313476;65.2013;65.3109;
313546;65.065;65.2514;
313621;65.1048;65.2103;
313697;65.1968;65.2274;
313766;65.004;65.3291;
313841;65.0876;65.3245;
313909;65.0776;65.0862;
313983;65.121;65.0177;
314062;65.042;64.879;
314133;65.0691;64.8771;
314201;65.1322;64.826;
314278;65.0609;64.7856;
314346;65.0624;64.8629;
314420;65.1484;64.8853;
314493;65.1585;64.9832;
314565;65.1589;65.1391;
314638;65.0852;65.2745;
314710;65.1559;65.6204;
314787;65.1465;66.1429;
314863;64.9918;66.8711;
314938;64.9619;67.2923;
315004;64.9923;67.5764;
315076;64.9964;67.9394;
315157;65.2578;68.2529;
315228;65.2976;68.9024;
315297;65.4151;69.528;
315370;65.5107;70.2455;
315439;65.5536;70.7909;
315521;65.7361;71.225;
315587;65.9039;71.4724;
315662;65.9778;72.0712;
315734;66.0814;72.6059;
315805;66.077;73.3064;
315885;66.2248;73.9156;
315952;66.0639;74.6273;
316028;66.246;74.8266;
316095;66.2629;75.2125;
316173;66.3586;75.9024;
316241;66.3387;76.4622;
316315;66.3405;76.9238;
316387;66.4855;77.4071;
316461;66.538;77.9719;
316534;66.5718;78.4113;
316607;66.6057;78.718;
316678;66.6382;79.2401;
316752;66.7244;79.6209;
316823;66.7703;79.9549;
316899;66.7184;80.3489;
316972;66.6527;80.7194;
317043;66.7883;80.5832;
317116;66.742;80.7536;
317192;66.9206;80.7947;
317262;66.8141;80.6742;
317336;66.7947;80.3944;
317414;66.8902;79.8159;
317484;67.0787;79.1337;
317555;67.0893;78.3886;
317636;67.1923;77.5481;
317698;67.2139;76.665;
317773;67.1454;75.8528;
317844;66.923;75.03;
317918;67.0239;74.1711;
317991;66.8299;73.3347;
318061;66.7049;72.4951;
318142;66.7129;71.1472;
318216;66.5975;70.2828;
318290;66.5536;69.5217;
318355;66.4264;68.8271;
318427;66.2311;68.2539;
318501;66.1012;67.9713;
318574;65.9496;67.6563;
318644;65.686;67.1729;
318723;65.6754;66.7767;
318793;65.5825;66.6495;
318866;65.5391;66.4571;
318937;65.4833;66.2624;
319014;65.4356;66.1053;
319085;65.3315;65.9276;
319159;65.225;65.7857;
319231;65.1469;65.6075;
319303;65.0427;65.7946;
319375;65.1919;65.6932;
319450;65.096;65.3805;
319522;65.1804;65.3282;
319593;65.1979;65.0853;
319668;65.0611;65.1812;
319740;65.0947;65.0608;
319811;65.1369;65.1047;
319888;65.0547;65.0496;
319958;65.1318;65.0681;
320033;65.0475;65.1457;
320106;65.1291;65.1826;
320180;65.1489;65.2576;
320256;65.0323;65.2312;
320322;65.0969;65.2962;
320400;64.9954;65.2014;
320469;64.9668;65.3852;
320544;64.9386;65.6264;
320613;64.9003;65.2212;
320698;65.0069;65.203;
320765;65.0958;64.9607;
320837;65.0527;64.915;
320906;65.1204;64.8166;
320978;65.1119;64.8925;
321056;65.0427;64.8621;
321121;65.1025;64.9454;
