17:51:45   Default
28102021 2.MessungPatient2
Time (ms); Pri Amplitude (mm); Sec Amplitude (mm);
178619;26.0816;20.3454;
178690;26.0682;20.2772;
178761;26.13;20.2469;
178835;26.1229;20.182;
178909;26.1979;20.2465;
178983;26.1428;20.5949;
179056;26.1372;21.1544;
179126;26.0807;21.9743;
179197;26.1614;22.6666;
179270;26.1512;23.5775;
179344;26.1039;25.121;
179418;26.1363;26.204;
179490;26.2089;27.2223;
179566;26.1713;28.063;
179637;26.3742;29.1822;
179709;26.3082;30.2792;
179781;26.3948;31.3028;
179853;26.5826;32.2868;
179927;26.7343;33.3025;
180007;26.8325;34.3848;
180074;26.8258;35.3251;
180145;26.9108;36.1065;
180215;27.0173;37.0238;
180290;27.1106;37.7536;
180367;27.154;38.6439;
180437;27.1578;39.6085;
180513;27.1137;40.3259;
180582;27.1633;40.7341;
180662;27.389;41.1433;
180730;27.5141;41.0973;
180802;27.6409;40.4023;
180874;27.7843;39.3516;
180947;27.892;38.2668;
181017;28.0226;37.2566;
181096;28.0501;36.1074;
181166;27.9407;34.9949;
181237;27.9651;33.9619;
181311;27.8216;32.9236;
181382;27.8234;31.7423;
181463;27.6058;31.0203;
181531;27.5383;29.9313;
181603;27.423;28.4965;
181675;27.4905;27.5783;
181748;27.4325;26.3963;
181822;27.2585;25.4622;
181897;27.1207;24.5468;
181974;27.0548;23.7764;
182041;26.9963;23.1205;
182112;26.7886;22.4788;
182180;26.7652;21.8906;
182258;26.5948;21.4898;
182329;26.5052;21.1629;
182406;26.4885;20.8493;
182480;26.4934;20.5416;
182547;26.2433;20.3899;
182623;26.1205;20.4682;
182699;26.0879;20.1286;
182768;26.1337;20.0025;
182840;26.1007;19.8483;
182916;26.1774;19.664;
182987;26.1394;19.6419;
183061;26.1703;19.6414;
183134;26.1664;20.0482;
183210;26.0849;20.8033;
183279;26.0371;21.9351;
183352;26.0842;23.012;
183426;26.1036;24.0516;
183507;26.0743;25.3812;
183574;26.0807;26.6481;
183644;26.1452;27.5075;
183723;25.9967;28.7897;
183788;26.0818;29.5085;
183863;26.2776;30.594;
183938;26.3368;31.6376;
184013;26.3732;32.3439;
184082;26.5122;33.4546;
184155;26.6425;34.2343;
184230;26.7706;35.1709;
184303;26.854;36.0526;
184378;26.9394;36.6124;
184449;27.0625;37.2769;
184519;27.1752;37.9095;
184587;27.1918;38.3911;
184667;27.2132;38.812;
184735;27.1783;39.2389;
184804;27.259;39.1509;
184882;27.4038;38.6121;
184960;27.4764;37.4346;
185024;27.5952;36.0653;
185098;27.5872;35.0465;
185177;27.6474;33.8923;
185251;27.6324;32.7237;
185323;27.5229;31.89;
185397;27.4219;30.7334;
185462;27.3808;29.7531;
185537;27.4099;28.6833;
185609;27.2822;27.6798;
185685;27.1861;26.7533;
185757;26.9938;26.0226;
185827;26.7941;25.1735;
185899;26.7803;23.9736;
185972;26.7951;23.2528;
186047;26.7523;22.5055;
186119;26.5972;21.95;
186192;26.5098;21.3939;
186266;26.5541;20.9772;
186341;26.3428;20.7381;
186411;26.3127;20.3059;
186485;26.2609;20.1718;
186557;26.2752;20.0291;
186630;26.2115;20.0517;
186704;26.1431;20.0035;
186783;26.1076;19.9127;
186849;26.0587;20.0767;
186920;25.974;20.1348;
186997;25.9831;19.7503;
187066;26.0197;19.6963;
187139;26.1413;19.5954;
187208;26.0256;19.7028;
187288;26.0568;19.8447;
187362;26.1367;20.1823;
187435;26.0651;20.9759;
187503;25.9644;21.9372;
187579;25.9696;22.9495;
187650;26.0881;24.0172;
187723;26.1177;25.0049;
187795;26.1736;26.0399;
187874;26.2175;27.2029;
187939;26.1921;28.4036;
188010;26.181;29.2084;
188085;26.298;30.3599;
188158;26.4303;31.2659;
188234;26.5357;32.0521;
188311;26.5548;33.0479;
188380;26.7247;33.8407;
188451;26.9083;34.5975;
188527;26.9099;35.5587;
188597;27.0149;36.0582;
188666;27.0985;36.3211;
188742;27.2603;36.8866;
188818;27.2519;37.447;
188887;27.2812;37.4115;
188961;27.2316;37.4218;
189036;27.3232;36.9462;
189112;27.2967;36.1073;
189182;27.4962;34.786;
189255;27.6252;33.2382;
189325;27.5597;32.3257;
189394;27.6525;31.0558;
189468;27.4699;29.9936;
189538;27.4962;29.1027;
189616;27.3842;28.0472;
189687;27.2543;27.1429;
189762;27.2314;26.1996;
189837;27.1677;25.4326;
189914;26.9966;24.7061;
189984;26.8346;24.1514;
190058;26.7781;23.3302;
190130;26.7284;22.4834;
190203;26.6566;21.9096;
190279;26.6066;21.3322;
190349;26.475;21.0801;
190419;26.4676;20.6282;
190498;26.3997;20.3848;
190569;26.3473;20.1921;
190634;26.2817;19.9732;
190712;26.3022;19.8133;
190781;26.2157;19.8102;
190855;26.2344;19.7868;
190932;26.1674;19.706;
190999;26.1748;19.8235;
191072;26.0898;20.1952;
191145;25.9994;20.7754;
191220;25.9565;22.0133;
191290;25.9292;22.889;
191361;26.0279;23.9955;
191439;26.0464;25.4022;
191509;26.2211;26.3435;
191588;26.3371;27.1772;
191657;26.4747;28.1595;
191733;26.6299;28.9095;
191798;26.7768;29.7436;
191874;26.855;30.5187;
191955;26.9423;31.1498;
192027;27.1052;31.8567;
192095;27.1359;32.4555;
192165;27.1645;32.7321;
192237;27.3635;32.0077;
192312;27.5572;30.9096;
192381;27.7604;30.175;
192457;27.9228;29.4873;
192530;28.1569;29.6621;
192600;28.5174;30.9903;
192677;28.5378;31.0346;
192749;28.3749;30.2691;
192821;28.2951;30.109;
192891;28.1824;29.6535;
192968;28.1104;28.9635;
193044;27.9718;28.8924;
193117;27.9744;28.9121;
193185;27.9648;29.0829;
193261;28.1306;28.6152;
193332;28.0867;28.5812;
193403;28.0813;28.4551;
