16:55:14   Default
2021_11_23_Patient29
Time (ms); Pri Amplitude (mm); Sec Amplitude (mm);
283984;65.2782;62.0823;
284055;65.3289;62.0128;
284127;65.3101;62.0013;
284199;65.2828;62.1513;
284273;65.0632;62.638;
284347;65.3313;62.224;
284416;65.2138;62.301;
284491;65.3671;62.1167;
284564;65.2486;61.9903;
284638;65.2872;61.8054;
284712;65.2467;61.8124;
284785;65.2603;61.7628;
284855;65.2528;61.781;
284938;65.2714;61.7685;
285001;65.2379;61.8018;
285074;65.1829;61.842;
285149;65.3344;61.9302;
285220;65.1278;62.3538;
285293;65.165;62.2248;
285366;65.1628;62.1521;
285438;65.2123;62.0955;
285512;65.3131;61.8505;
285583;65.1459;61.7214;
285654;65.244;61.7729;
285730;65.2718;61.7329;
285804;65.2071;61.7114;
285877;65.2304;61.7115;
285950;65.3252;61.669;
286022;65.2221;61.7387;
286095;65.2383;61.8375;
286171;65.189;61.9307;
286241;65.1932;62.3788;
286313;65.2548;61.9852;
286384;65.1517;62.0761;
286457;65.4318;62.0309;
286532;65.2192;61.881;
286608;65.3195;61.7323;
286682;65.2804;61.7925;
286753;65.2275;61.8493;
286823;65.3004;61.8348;
286894;65.2804;61.907;
286967;65.2484;62.0398;
287040;65.2707;62.1906;
287120;65.2185;62.4309;
287190;65.1554;63.2276;
287260;65.248;64.049;
287335;65.1572;64.1969;
287406;65.2468;65.1551;
287486;65.3849;65.5954;
287555;65.4551;66.1644;
287624;65.5632;66.9627;
287698;65.6417;67.7919;
287777;65.6549;68.6525;
287845;65.7224;69.2206;
287919;65.8655;69.9621;
287988;65.7903;70.9855;
288058;65.8765;71.8679;
288134;65.9226;72.7197;
288211;65.8728;73.6205;
288280;66.1195;73.9759;
288357;66.1358;74.6207;
288427;66.326;75.1631;
288498;66.253;75.8062;
288569;66.4347;76.308;
288644;66.5301;76.8103;
288718;66.5588;77.5217;
288787;66.7242;77.5476;
288868;66.8226;76.8042;
288935;66.7689;75.9177;
289013;66.9007;74.7005;
289089;66.8036;73.5922;
289157;66.6413;72.9138;
289227;66.6116;71.4893;
289297;66.6055;70.6864;
289368;66.6049;69.8632;
289444;66.4286;69.1703;
289526;66.4605;68.2571;
289594;66.3746;67.5761;
289663;66.3209;67.0154;
289737;66.2217;66.2169;
289816;66.1475;65.6593;
289884;66.0467;65.0534;
289957;66.0279;64.4553;
290030;65.7943;64.2324;
290105;65.591;64.3496;
290176;65.7109;63.759;
290245;65.6195;63.5951;
290320;65.6005;63.1432;
290392;65.5208;62.7718;
290464;65.5563;62.4673;
290537;65.387;62.3396;
290610;65.4083;62.2324;
290684;65.4802;62.1275;
290758;65.3715;62.092;
290830;65.3826;61.972;
290902;65.3744;62.0199;
290973;65.4;62.1037;
291044;65.1781;62.4125;
291119;65.2757;62.4799;
291195;65.2863;62.2516;
291268;65.2848;62.1423;
291341;65.3713;61.9588;
291416;65.1721;61.8236;
291487;65.2929;61.8098;
291556;65.3182;61.7029;
291635;65.3013;61.8288;
291706;65.3064;61.78;
291776;65.3269;61.739;
291860;65.3229;61.7359;
291928;65.316;61.786;
291997;65.2899;62.0275;
292067;65.2274;62.4463;
292149;65.1845;62.0656;
292216;65.1629;62.1511;
292292;65.3671;61.977;
292359;65.2737;61.8286;
292433;65.2858;61.662;
292503;65.2735;61.7373;
292580;65.3069;61.7745;
292654;65.3179;61.7335;
292720;65.3304;61.7459;
292800;65.3144;61.7558;
292869;65.3422;61.844;
292939;65.2296;61.8977;
293020;65.1559;62.277;
293089;65.1456;62.5259;
293162;65.2757;62.1375;
293234;65.2916;62.1091;
293310;65.2045;61.8926;
293377;65.3022;61.8196;
293457;65.3345;61.671;
293527;65.2448;61.7516;
293599;65.3114;61.7699;
293670;65.3503;61.7389;
293743;65.3032;61.7319;
293814;65.3268;61.7806;
293890;65.3349;61.9245;
293962;65.2282;62.166;
294030;65.1639;62.5146;
294106;65.1703;62.3933;
294179;65.2066;62.936;
294255;65.2995;63.7011;
294329;65.2044;64.3635;
294401;65.3508;65.1184;
294474;65.4461;65.976;
294542;65.4394;66.823;
294618;65.5158;67.6222;
294694;65.6343;68.4938;
294766;65.7079;69.2757;
294839;65.7635;70.0914;
294909;65.7522;70.9871;
294987;65.6752;71.8808;
295055;65.7127;72.6326;
295131;65.9033;73.2807;
295205;66.0418;73.9154;
295275;66.1347;74.4752;
295351;66.2019;75.01;
295419;66.2467;75.7237;
295495;66.3711;76.6411;
295567;66.4506;77.2418;
295639;66.4718;77.7924;
295712;66.5535;78.2373;
295784;66.6683;77.8926;
295856;66.7059;76.9233;
295929;66.6781;75.681;
296002;66.736;74.3908;
296084;66.7627;72.9572;
296151;66.7169;72.0767;
296228;66.5946;71.0019;
296299;66.4654;70.0642;
296365;66.4733;69.2609;
296436;66.3686;68.7229;
296511;66.2267;67.952;
296583;66.1414;67.4807;
296654;66.0367;66.8009;
296729;66.0943;65.9323;
296802;66.0735;65.3956;
296875;65.8828;65.0834;
296953;65.9121;64.7831;
297023;65.7668;64.2452;
297095;65.7519;63.9864;
297169;65.7443;63.5078;
297240;65.6622;63.2506;
297314;65.6239;62.9661;
297384;65.5603;62.787;
297458;65.5742;62.5458;
297530;65.3874;62.4623;
297602;65.3948;62.2942;
297675;65.4437;62.2686;
297745;65.4526;62.1622;
297823;65.4245;62.3762;
297894;65.3444;62.9786;
297969;65.2349;62.6082;
298040;65.3564;62.643;
298114;65.3233;62.3358;
298194;65.2969;62.1721;
298265;65.2973;62.0463;
298336;65.3023;62.1056;
298408;65.3691;62.0259;
298476;65.3623;62.0619;
298551;65.3066;62.0086;
298623;65.3133;61.9837;
298700;65.349;61.916;
298769;65.2693;61.9264;
298842;65.1877;62.3869;
298921;65.2469;62.4994;
299040;65.1811;62.3502;
299065;65.2359;62.2188;
299134;65.3346;61.9322;
299211;65.2686;61.7651;
299277;65.3627;61.7108;
299349;65.3019;61.7135;
299424;65.2155;61.7516;
299497;65.2756;61.7359;
299572;65.3937;61.6655;
299643;65.3845;61.6243;
299715;65.3411;61.5819;
299788;65.149;61.708;
299864;65.15;62.2361;
299936;65.1573;62.0581;
300005;65.2387;62.0544;
300082;65.3135;61.8868;
300150;65.2376;61.6831;
300227;65.3473;61.5569;
300298;65.3746;61.5989;
300366;65.3277;61.599;
300446;65.2559;61.5315;
300517;65.3023;61.5453;
300588;65.3915;61.5491;
300663;65.2975;61.6755;
300739;65.2183;61.7058;
300808;65.1884;61.8744;
300883;65.1499;62.406;
300955;65.2222;62.5651;
301028;65.2059;62.6012;
301100;65.2475;62.9087;
301171;65.3113;63.2547;
301247;65.2292;63.7086;
301318;65.3411;64.5388;
301389;65.4418;65.3676;
301464;65.4833;66.1227;
301538;65.5563;66.8929;
301609;65.6034;67.6176;
301683;65.6647;68.408;
301757;65.74;69.1731;
301829;65.792;69.7312;
301905;65.8946;70.4749;
301980;65.9305;71.0206;
302048;65.9945;71.8077;
302118;66.1373;72.5133;
302193;66.068;73.0313;
302268;66.3088;73.6887;
302336;66.3954;74.3514;
302416;66.4127;75.2541;
302487;66.5192;75.9022;
302557;66.6649;76.3183;
302630;66.681;76.6628;
302705;66.7973;77.2282;
302776;66.7007;77.8338;
302851;66.6435;78.5508;
302926;66.767;78.7639;
302994;66.8475;79.1671;
303069;66.9887;79.3732;
303145;66.9838;78.6477;
303220;67.1565;77.0482;
303285;67.2797;76.0562;
303361;67.1537;75.2286;
303439;67.0469;74.3505;
303507;66.9529;73.3411;
303580;66.9468;72.4735;
303656;66.7582;71.7642;
303724;66.5137;71.3576;
303795;66.4341;70.4063;
303870;66.426;69.5661;
303940;66.4745;68.9203;
304018;66.3486;68.2393;
304085;66.1834;67.9135;
304164;66.2121;67.2648;
304233;66.1151;66.8158;
304306;66.0197;66.3399;
304378;65.952;65.7892;
304450;65.8994;65.1977;
304531;65.799;64.7272;
304604;65.8371;64.2034;
304670;65.6548;64.0611;
304742;65.5113;63.845;
304822;65.5438;63.3885;
304889;65.5921;63.2192;
304968;65.8115;63.1298;
305038;65.5439;62.8696;
305108;65.5481;62.387;
305186;65.5533;62.3283;
305258;65.4303;62.0931;
305324;65.4427;61.956;
305402;65.3818;61.9374;
305477;65.5016;61.8218;
305548;65.3669;62.0694;
305620;65.4998;62.0998;
305693;65.2906;62.8808;
305765;65.1882;62.8397;
305841;65.1898;62.3886;
305915;65.1822;62.5139;
305983;65.243;62.257;
306055;65.1902;62.6292;
306126;64.631;63.7491;
306199;64.0367;66.1864;
306270;63.2232;70.9716;
306350;62.596;73.0852;
306420;62.5007;73.4152;
306494;62.4014;72.9753;
306567;62.4122;72.2269;
306638;62.3183;70.8624;
306708;62.0711;69.3006;
306786;62.0647;67.6719;
306856;62.1868;66.0266;
306924;62.4577;65.6226;
306998;62.5744;64.5959;
307075;62.6132;64.0105;
307143;62.9397;64.0111;
307225;63.2977;63.8628;
307295;63.6142;63.8639;
307362;63.9585;64.1517;
307437;64.291;64.8126;
307514;64.4601;65.7573;
307584;64.61;66.7372;
307658;64.6778;67.8296;
307730;64.78;68.8779;
307801;65.0372;69.4831;
307882;65.2354;70.2654;
307950;65.3884;70.9145;
308021;65.5354;71.6298;
308095;65.6942;72.3783;
308168;65.8129;73.3796;
308241;65.8632;74.4197;
308313;65.9466;75.1627;
308386;66.0365;75.7478;
308460;66.1786;76.4273;
308533;66.2513;77.036;
308603;66.2521;77.4057;
308677;66.2844;77.9993;
308751;66.3877;78.1447;
308823;66.6319;78.162;
308894;66.6001;78.4911;
308967;66.675;79.1265;
309046;66.8353;79.3472;
309109;66.8954;79.8679;
309186;66.9126;80.146;
309258;67.0962;80.4182;
309334;67.1226;80.5729;
309408;67.1113;80.3172;
309475;67.1694;79.6984;
309549;67.1113;79.3852;
309629;66.9933;78.8524;
309700;66.9197;78.3565;
309768;67.0974;77.6702;
309843;66.9377;76.7219;
309917;67.0044;75.7347;
309992;67.123;74.8129;
310064;66.9613;73.719;
310133;66.8047;72.8531;
310211;66.7785;71.8218;
310293;67.0545;70.8649;
310355;67.2302;70.7049;
310427;67.3183;70.5376;
310504;66.9763;70.2775;
310567;67.037;70.536;
310641;67.0799;69.8129;
310723;66.8833;69.4507;
310790;66.6591;68.0072;
310864;66.5116;67.5725;
310936;66.1806;66.6923;
311011;66.1383;65.9445;
311083;65.9249;65.4398;
311156;65.8606;64.789;
311230;65.7924;64.3433;
311298;65.6254;63.9605;
311371;65.5397;63.5434;
311442;65.5277;63.2411;
311515;65.4555;62.9749;
311589;65.2808;62.7391;
311664;65.1501;63.1718;
311738;65.1283;62.5749;
311810;65.0501;62.4705;
311885;65.174;62.2594;
311956;65.2448;62.2166;
312030;65.3319;62.3519;
312099;65.3551;62.4332;
312179;65.2975;62.4139;
312250;65.2678;62.653;
312319;65.2992;62.6438;
312393;65.3022;62.6492;
312463;65.2739;62.7328;
312540;65.1522;62.5357;
312609;64.8937;62.3298;
312687;64.808;62.9042;
312761;64.8068;62.2411;
312834;64.8175;62.2442;
312901;64.8904;61.8816;
312977;64.8982;61.8064;
313047;64.9399;61.5745;
313123;64.9472;61.6643;
313197;65.0205;61.5846;
313265;65.0074;61.6379;
313341;65.0405;61.6143;
313410;64.894;61.6322;
313484;64.8675;61.6797;
313562;64.8438;61.978;
313630;64.8134;62.195;
313701;64.9587;61.8732;
313777;64.9669;61.8306;
313849;64.9515;61.6581;
313924;64.9098;61.4839;
313997;64.9818;61.4219;
314071;64.877;61.4657;
314140;65.0265;61.5056;
314212;64.9733;61.4702;
314285;65.0011;61.475;
314363;65.0081;61.509;
314434;65.0256;61.6436;
314507;64.8936;61.9856;
314582;64.8405;62.2146;
314654;64.8869;61.915;
314724;64.9961;61.9957;
314797;64.995;61.7695;
314872;64.899;61.6829;
314943;64.9915;61.6127;
315020;64.9856;61.5291;
315092;65.0282;61.6709;
315168;65.0193;61.6785;
315235;65.0373;61.6561;
315304;65.0245;61.7451;
315381;65.0328;61.835;
315455;64.9098;62.1077;
315523;64.9526;62.7565;
315596;64.92;62.2956;
315664;64.911;62.878;
315742;65.0401;63.4372;
315814;65.0682;63.9644;
315892;65.2188;64.6528;
315965;65.2895;65.5917;
316035;65.4046;66.5183;
316108;65.4411;67.2976;
316178;65.5261;67.9085;
316249;65.5923;68.5416;
316328;65.634;69.4633;
316397;65.7718;70.2377;
316471;65.6648;71.1034;
316542;65.7891;72.0276;
316616;65.9978;72.3865;
316690;66.1326;73.1082;
316760;66.1964;73.6521;
316835;66.2606;74.6466;
316905;66.4165;75.3583;
316980;66.4689;76.1391;
317054;66.5586;76.946;
317128;66.543;77.6147;
317201;66.6194;78.1095;
317275;66.5998;78.646;
317347;66.686;78.9752;
317418;66.5535;79.4683;
317490;66.613;79.2833;
317567;66.712;78.6374;
317636;66.9236;77.5798;
317708;66.9362;76.6401;
317781;66.881;75.5949;
317862;66.9256;74.5838;
317928;66.9677;73.482;
318003;66.7304;72.6405;
318075;66.6837;71.6387;
318146;66.6234;70.8076;
318219;66.5528;70.0989;
318293;66.3838;69.4482;
318366;66.2795;69.0831;
318436;66.2514;67.9484;
318515;66.1737;67.5129;
318584;66.1753;66.6597;
318662;66.004;66.0725;
318725;66.0151;65.559;
318801;65.9956;65.1735;
318875;65.9102;64.8061;
318952;65.8921;64.4251;
319025;65.8451;64.1157;
319093;65.6909;64.0078;
319164;65.6449;63.7341;
319248;65.5881;63.4948;
319317;65.3819;63.6457;
319388;65.3687;63.5119;
319460;65.4529;63.2421;
319532;65.5059;63.1159;
319598;65.5635;62.7975;
319680;65.3801;62.549;
319750;65.4749;62.5114;
319824;65.403;62.418;
319899;65.3852;62.3222;
319972;65.4318;62.2336;
320040;65.3888;62.1938;
320112;65.3688;62.0531;
320186;65.3333;62.036;
320257;65.3335;62.0558;
320334;65.1783;62.5084;
320406;65.1103;62.4226;
320482;65.184;62.2494;
320554;65.3889;62.0688;
320623;65.2482;61.7595;
320694;65.3714;61.599;
320770;65.2857;61.6198;
320843;65.3161;61.6287;
320920;65.3238;61.6272;
320990;65.3542;61.5589;
321059;65.3593;61.5965;
321141;65.3072;61.5543;
321205;65.2616;61.5823;
321279;65.2578;61.5239;
321356;65.2338;61.7148;
321427;65.1294;62.0052;
321498;65.1892;61.8086;
321576;65.233;61.7188;
321645;65.2677;61.5767;
321715;65.2973;61.4479;
321786;65.1433;61.3426;
321858;65.2287;61.4212;
321934;65.3564;61.5303;
322012;65.3107;61.5158;
322082;65.3157;61.427;
322156;65.2813;61.5408;
322228;65.3401;61.7822;
322295;65.2748;62.1449;
322370;65.1696;62.9175;
322445;65.164;64.2228;
322519;65.2185;64.6247;
322592;65.2805;65.702;
322666;65.4257;66.4491;
322739;65.4728;67.2432;
322809;65.5875;68.3309;
322884;65.79;69.2548;
322959;65.819;70.2293;
323026;65.8732;71.1207;
323104;66.0859;71.9124;
323173;66.11;72.7289;
323246;66.2303;73.3396;
323319;66.2094;73.8337;
323393;66.1933;74.688;
323461;66.2059;75.1686;
323538;66.4463;75.486;
323613;66.479;75.834;
323684;66.432;76.1381;
323755;66.5999;76.4199;
323831;66.6822;76.564;
323904;66.6618;76.8284;
323976;66.7278;76.8567;
324057;66.685;76.5293;
324120;66.742;76.149;
324198;66.7215;75.4228;
324267;66.7285;74.6991;
324340;66.6497;74.2847;
324414;66.6363;73.2099;
324487;66.6223;72.3783;
324556;66.6046;71.7263;
324628;66.5522;71.095;
324704;66.4561;70.4093;
324776;66.5063;69.7463;
324848;66.4888;68.9952;
324929;66.4195;68.3843;
324995;66.2751;67.6131;
325064;66.2854;66.9598;
325139;66.1651;66.2345;
325211;66.126;65.5826;
325284;65.9413;65.112;
325357;65.8406;64.9696;
325434;65.8807;63.949;
325503;65.6795;63.7485;
325576;65.7683;63.3995;
325651;65.5699;62.9895;
325729;65.5664;62.7271;
325798;65.497;62.462;
325872;65.4909;62.2387;
325946;65.3594;62.1461;
326019;65.4717;61.9744;
326087;65.3553;61.9101;
326158;65.2918;61.7295;
326235;65.4022;61.6137;
326306;65.2682;61.8038;
326381;65.2197;62.2513;
326452;65.1918;61.8282;
326523;65.1214;61.8716;
326593;65.3095;61.6482;
326674;65.2523;61.4623;
326746;65.317;61.2863;
326816;65.3153;61.3496;
326889;65.2697;61.3899;
326962;65.269;61.2988;
327038;65.2494;61.3235;
327105;65.2813;61.3855;
327180;65.2802;61.4161;
327250;65.2033;61.4241;
327333;65.2027;61.7716;
327400;65.1287;62.0107;
327473;65.1802;61.6376;
327550;65.1588;61.7353;
327619;65.3026;61.5665;
327686;65.2071;61.4741;
327771;65.2116;61.314;
327837;65.1384;61.1982;
327913;65.2025;61.2591;
327983;65.1673;61.2943;
328055;65.2351;61.3007;
328135;65.2759;61.363;
328201;65.2373;61.4998;
328271;65.2196;61.6313;
328345;65.1852;62.01;
328416;65.0307;62.7932;
328491;65.1748;63.1787;
328563;65.1583;63.666;
328636;65.2544;64.1782;
328711;65.2986;64.8365;
328779;65.2801;65.43;
328860;65.4866;66.2729;
328929;65.5535;67.1622;
329001;65.5898;67.7436;
329075;65.6698;68.4692;
329150;65.7929;69.224;
329222;65.8836;69.9707;
329295;65.9345;70.8498;
329364;65.9497;71.6597;
329441;65.9128;72.6104;
329509;65.972;73.1255;
329585;66.0341;74.2292;
329657;66.2732;75.1886;
329729;66.197;75.9354;
329802;66.2977;76.6391;
329876;66.5102;77.2842;
329946;66.594;77.8627;
330022;66.6262;78.271;
330093;66.7373;78.6189;
330164;66.8023;78.9048;
330237;66.7507;78.8706;
330313;66.9297;78.441;
330384;66.9191;77.1878;
330456;67.1443;75.5067;
330534;67.1257;74.2837;
330604;66.9276;73.6647;
330676;66.7895;72.5096;
330752;66.7144;71.6783;
330825;66.7181;70.6635;
330894;66.553;69.8398;
330973;66.406;68.8828;
331046;66.339;67.9844;
331112;66.304;67.433;
331194;66.1358;66.8228;
331263;65.9274;66.025;
331332;65.8018;65.7597;
331402;65.7134;65.1538;
331475;65.7527;64.3091;
331549;65.7075;63.9162;
331628;65.5849;63.2094;
331695;65.5512;62.9959;
331769;65.637;62.5348;
331844;65.5745;62.3813;
331916;65.3929;62.133;
331987;65.395;61.8813;
332060;65.4038;61.8138;
332136;65.3428;61.7046;
332213;65.2879;61.6205;
332280;65.1645;61.7232;
332353;65.1456;62.1534;
332424;65.253;61.7561;
332500;65.2376;61.7341;
332571;65.2806;61.4571;
332645;65.218;61.3687;
332720;65.2397;61.2486;
332789;65.263;61.2274;
332861;65.257;61.2332;
332940;65.3159;61.2882;
333006;65.2313;61.291;
333080;65.2604;61.2472;
333152;65.2806;61.3232;
333226;65.1786;61.3234;
333298;65.1736;61.7106;
333371;65.1308;61.9051;
333441;65.1582;61.6277;
333519;65.2595;61.707;
333590;65.274;61.506;
333668;65.158;61.3209;
333739;65.2179;61.3332;
333816;65.2284;61.3656;
333889;65.2339;61.4065;
333956;65.2554;61.4057;
334031;65.1831;61.4223;
334107;65.2421;61.5308;
334176;65.1861;61.5077;
334247;65.1853;61.6336;
334324;65.1336;61.9523;
334393;65.1503;62.3036;
334466;65.1877;61.9253;
334544;65.1777;61.897;
334611;65.2207;61.7165;
334684;65.1117;61.6354;
334754;65.2201;61.5098;
334829;65.2892;61.5938;
334901;65.1818;61.5849;
334976;65.2167;61.5688;
335049;65.1699;61.5171;
335118;65.2624;61.597;
335196;65.2608;61.6529;
335268;65.2795;61.6884;
335341;65.205;61.8781;
335411;65.1032;62.3423;
335485;65.1491;61.8439;
335560;65.1243;61.9518;
335636;65.2419;61.7481;
335708;65.2759;61.5934;
335779;65.3052;61.4434;
335850;65.3033;61.5006;
335923;65.2679;61.6206;
335997;65.3462;61.5657;
336073;65.36;61.5062;
336142;65.1815;61.6537;
336216;65.1367;61.6924;
336285;65.2135;61.7922;
336359;65.1882;61.9469;
336430;65.1137;62.4216;
336512;65.1628;62.5327;
336578;65.2636;62.4049;
336651;65.2148;63.1826;
336722;65.3117;64.1216;
336798;65.3415;64.7997;
336869;65.5075;65.7601;
336939;65.5664;66.8655;
337013;65.5758;67.8789;
337085;65.7658;68.7024;
337156;65.805;69.6455;
337230;65.8771;70.5555;
337310;65.9509;71.4488;
337385;66.0371;72.3045;
337450;66.0301;73.2813;
337523;66.088;74.2717;
337596;66.1143;74.874;
337669;66.2673;75.842;
337745;66.3088;76.5362;
337812;66.3478;77.3727;
337888;66.6277;77.861;
337960;66.7764;78.0442;
338032;66.7837;78.3124;
338109;66.8422;78.2923;
338184;66.9391;77.523;
338257;67.0263;75.9033;
338329;67.1434;74.3107;
338394;66.9757;73.5204;
338470;66.7027;72.7555;
338540;66.7562;71.3728;
338615;66.6393;70.8139;
338689;66.5902;69.7034;
338759;66.4106;68.8259;
338835;66.3399;68.0112;
338913;66.3088;67.1355;
338984;66.1334;66.644;
339053;66.1656;65.9173;
339127;66.0846;65.4273;
339201;66.0305;64.9184;
339268;65.9688;64.4687;
339343;65.9004;64.0153;
339420;65.6935;64.0204;
339484;65.6662;63.8153;
339560;65.6945;63.3299;
339635;65.5756;63.2033;
339706;65.6226;62.7069;
339783;65.5754;62.4651;
339856;65.5527;62.2947;
339927;65.4731;62.2161;
339999;65.3819;62.0779;
340071;65.4079;61.9256;
340140;65.4287;61.8409;
340225;65.338;61.7383;
340294;65.3916;61.7711;
340368;65.2606;61.7965;
340437;65.1376;62.2439;
340513;65.1615;62.0009;
340584;65.1575;62.1263;
340661;65.2199;61.9509;
340729;65.2225;61.7205;
340800;65.1465;61.6303;
340882;65.2871;61.6348;
340951;65.2339;61.6093;
341023;65.2991;61.6112;
341096;65.3193;61.5477;
341169;65.3137;61.6613;
341237;65.1693;61.5942;
341311;65.1624;61.6064;
341387;65.2197;62.0221;
341455;65.0912;62.3669;
341536;65.077;62.0102;
341606;65.2506;62.095;
341676;65.136;61.8327;
341751;65.1879;61.6974;
341823;65.2722;61.5948;
341889;65.19;61.5727;
341969;65.2586;61.6064;
342043;65.2847;61.5374;
342116;65.323;61.6069;
342185;65.3272;61.6436;
342257;65.2121;61.6491;
342334;65.1756;61.6612;
342409;65.0563;61.8206;
342480;65.1265;62.002;
342549;65.2114;61.7443;
342622;65.1235;61.7861;
342696;65.2926;61.5115;
342767;65.2308;61.3922;
342850;65.2893;61.4073;
342919;65.1765;61.5022;
342990;65.2233;61.5308;
343063;65.2278;61.6369;
343135;65.2329;61.8726;
343210;65.2104;62.4766;
343278;65.2715;63.287;
343349;65.212;64.0848;
343425;65.2332;65.206;
343497;65.2462;65.8112;
343571;65.3634;66.4972;
343646;65.4579;67.1838;
343715;65.4799;67.7141;
343787;65.6685;68.5733;
343860;65.7618;69.4642;
343940;65.9169;70.3566;
344007;65.8784;71.0777;
344084;66.0218;71.8018;
344152;66.0775;72.2941;
344225;66.1032;73.0091;
344298;66.2683;73.7371;
344372;66.1275;74.5838;
344444;66.1003;75.3732;
344519;66.1775;75.8224;
344591;66.1947;76.4593;
344662;66.3944;77.0318;
344735;66.3106;77.4661;
344811;66.5814;77.0333;
344886;66.7232;75.8565;
344954;66.6811;75.3764;
345034;66.7968;74.0738;
345104;66.7732;72.9071;
345174;66.7059;72.2298;
345251;66.7223;71.114;
345318;66.4851;70.464;
345393;66.2664;69.9447;
345473;66.2478;68.5315;
345541;66.3107;67.8369;
345612;66.2177;67.1939;
345685;66.1222;66.4564;
345755;65.969;65.8953;
345828;66.1173;65.4657;
345899;65.9819;64.9975;
345974;65.907;64.5219;
346048;65.7835;63.991;
346117;65.7846;63.6357;
346194;65.7493;63.3993;
346263;65.5932;63.1375;
346337;65.4509;63.1639;
346410;65.2796;63.4002;
346484;65.3304;62.8735;
346559;65.2688;62.7946;
346632;65.3138;62.4964;
346704;65.3517;62.3376;
346776;65.2615;62.1906;
346849;65.278;62.1551;
346920;65.3017;62.1067;
346996;65.3403;62.0209;
347067;65.2896;62.0402;
347145;65.1861;61.9368;
347214;65.2047;61.8531;
347287;65.2635;61.915;
347360;65.2106;61.9465;
347432;65.2118;62.4038;
347506;65.2309;62.3809;
347575;65.0842;62.2485;
347649;65.2228;62.1473;
347730;65.2797;61.9369;
347797;65.2743;62.1426;
347871;65.382;62.1592;
347945;65.4008;62.1949;
348020;65.3469;62.2658;
348094;65.3998;62.2186;
348168;65.4198;62.3084;
348230;65.4204;62.3644;
348309;65.2644;62.3501;
348379;65.2239;62.0205;
348448;65.2294;62.0774;
348524;65.0195;62.5581;
348601;65.1007;63.0185;
348669;65.1763;62.6094;
348746;65.2298;62.4968;
348809;65.2283;62.1224;
348887;65.2012;61.9992;
348958;65.261;61.9172;
349033;65.1046;61.8473;
349109;65.1831;61.8926;
349178;65.1773;61.6937;
349255;65.1209;61.8771;
349325;65.1006;61.8693;
349397;65.1703;62.029;
349469;65.1213;62.4664;
349547;65.0718;63.0392;
349618;65.143;63.6261;
349688;65.0536;64.5412;
349767;65.2215;65.1817;
349840;65.2241;66.047;
349911;65.336;66.8067;
349983;65.4061;67.7931;
350056;65.4832;68.5885;
350126;65.5668;69.4035;
350203;65.7136;70.2034;
350275;65.7952;70.9173;
350346;65.8186;71.5688;
350426;65.7442;72.3378;
350495;65.8517;72.9001;
350564;65.9103;73.2595;
350634;66.011;73.8512;
350717;66.1155;74.1705;
350784;66.1412;74.6316;
350866;66.3563;75.2462;
350927;66.4036;76.0723;
351004;66.4607;76.6732;
351073;66.5397;77.06;
351149;66.5921;77.1347;
351220;66.76;76.7605;
351295;66.7191;75.4731;
351369;66.7715;74.2397;
351438;66.6702;72.5766;
351511;66.7218;71.7095;
351585;66.6177;70.6727;
351655;66.4997;69.6831;
351730;66.4282;68.6742;
351803;66.3722;67.8987;
351874;66.2673;67.1737;
351946;66.139;66.2505;
352018;66.0599;65.7265;
352093;65.8869;65.3974;
352172;65.7744;65.0676;
352238;65.5918;64.7252;
352314;65.4736;64.5894;
352384;65.5628;63.7253;
352458;65.5404;63.4892;
352532;65.5375;63.033;
352605;65.412;62.744;
352678;65.4885;62.4357;
352751;65.438;62.2138;
352827;65.3993;62.1431;
352897;65.4073;62.0037;
352967;65.3774;62.0354;
353038;65.3088;61.959;
353113;65.369;61.9185;
353188;65.2399;62.0534;
353258;65.2033;62.6195;
353331;65.2681;62.3228;
353404;65.2455;62.3184;
353487;65.3525;62.0661;
353558;65.2714;61.8631;
353632;65.269;61.7013;
353696;65.2889;61.7196;
353769;65.2728;61.6716;
353841;65.2457;61.6286;
353914;65.2465;61.6477;
353997;65.2569;61.6702;
354065;65.2654;61.6786;
354134;65.3181;61.6575;
354210;65.2441;61.7939;
354280;65.221;62.2261;
354356;65.1218;62.0077;
354422;65.0257;62.065;
354499;65.3125;61.8111;
354569;65.2243;61.6792;
354641;65.2844;61.539;
354717;65.2532;61.515;
354798;65.3113;61.5474;
354860;65.2604;61.5568;
354935;65.192;61.4772;
355013;65.2125;61.5667;
355084;65.2051;61.6173;
355161;65.2287;61.5933;
355229;65.2353;61.6751;
355300;65.163;62.0722;
355370;65.1379;61.9811;
355443;65.2164;61.9186;
355530;65.1757;61.7617;
355592;65.2375;61.5566;
355667;65.1403;61.3755;
355743;65.2452;61.3475;
355811;65.1935;61.4391;
355888;65.2464;61.438;
355962;65.3448;61.3933;
356030;65.2136;61.4651;
356104;65.1237;61.404;
356175;65.3037;61.532;
356250;65.2248;61.4852;
356315;65.1392;61.8431;
356392;65.1662;62.0564;
356464;65.1865;61.7435;
356542;65.1956;61.8054;
356612;65.2329;61.5648;
356687;65.1761;61.4126;
356753;65.3119;61.3736;
356832;65.2025;61.404;
356905;65.1303;61.5347;
356980;65.2188;61.7932;
357052;65.2542;62.4802;
357122;65.2923;63.3747;
357199;65.2986;63.9978;
357266;65.3836;64.6878;
357338;65.3551;65.6554;
357413;65.2912;66.5154;
357489;65.4757;66.8487;
357564;65.5172;67.7239;
