Time (ms); Pri Amplitude (mm)
159356;154.6514
159438;154.7009
159530;154.6549
159606;154.4411
159699;154.4995
159783;154.4231
159859;154.3587
159953;154.4551
160028;154.3494
160112;154.4054
160197;154.2789
160284;154.3141
160368;154.3059
160453;154.1347
160533;154.12
160625;154.117
160710;154.1338
160790;154.1428
160872;153.9786
160957;153.9226
161042;153.9753
161132;154.107
161214;154.0266
161307;154.1572
161382;154.0938
161464;154.043
161553;153.9561
161639;153.8407
161716;154.1034
161806;154.2813
161892;154.6054
161971;154.7723
162059;154.8363
162141;154.8021
162224;154.8398
162312;154.7746
162391;154.9856
162486;155.0269
162569;154.7206
162651;154.8272
162737;154.6606
162817;154.6637
162898;154.6086
162982;154.4511
163072;154.5378
163155;154.4367
163236;154.4072
163324;154.328
163405;154.3629
163496;154.4453
163575;154.4229
163658;154.1843
163741;154.2518
163827;154.1767
163916;154.2601
164008;154.1055
164078;154.1149
164169;154.143
164248;154.0846
164333;153.9915
164423;153.9714
164505;153.8999
164584;153.9415
164675;154.0204
164760;153.9986
164840;153.9567
164925;153.9241
165008;153.7896
165091;153.7945
165176;153.8179
165262;153.7577
165347;153.9581
165432;154.0581
165513;154.2765
165599;154.3303
165683;154.6261
165768;154.7251
165852;154.9649
165936;155.0887
166019;155.0204
166108;154.92
166192;154.8601
166279;154.7717
166357;154.8248
166444;154.5636
166524;154.6739
166610;154.6343
166703;154.543
166786;154.671
166868;154.3021
166953;154.3769
167039;154.4043
167118;154.1399
167202;154.1466
167285;154.2198
167376;154.0817
167454;154.0366
167544;154.038
167632;154.0426
167711;153.8491
167799;153.8806
167874;154.012
167964;153.8938
168050;153.832
168127;153.8823
168220;153.8136
168306;153.9014
168384;153.7909
168469;153.9176
168553;154.1004
168638;154.3119
168726;154.6192
168814;154.5355
168895;154.6994
168974;154.9855
169062;154.8046
169147;154.7832
169229;154.7787
169312;154.7946
169399;154.7164
169488;154.7374
169568;154.5443
169651;154.642
169735;154.5441
169822;154.5968
169905;154.3793
169989;154.4876
170074;154.4635
170160;154.3791
170244;154.2562
170328;154.2572
170411;154.1792
170497;153.9696
170585;153.9528
170665;153.9176
170751;153.9614
170835;153.8763
170918;153.7932
171004;153.9248
171095;153.8809
171171;153.7388
171258;153.8693
171342;153.9146
171422;154.1219
171510;154.1538
171593;154.273
171679;154.4141
171768;154.6899
171847;154.6024
171934;154.5643
172017;154.7627
172102;154.9822
172182;154.9633
172275;155.0346
172363;155.2481
172435;155.6199
172522;155.6761
172608;155.5304
172690;155.6383
172783;155.9014
172866;155.7613
172941;155.7685
173027;155.8429
173116;155.7649
173200;155.7969
173284;155.7748
173366;155.7901
173451;155.8658
173531;155.6856
173626;155.854
173713;155.8379
173795;155.9205
173880;155.9254
173961;155.9107
174041;155.9553
174129;156.0099
174212;155.9967
174295;155.9135
174380;155.9841
174470;155.8166
174546;155.8337
174641;155.9108
174714;155.886
174800;155.8921
174887;155.8289
174968;155.8463
175062;155.8779
175140;155.7073
175221;155.5918
175310;155.5237
175393;155.6114
175474;155.4558
175566;155.2495
175645;155.2095
175726;155.1537
175824;154.9003
175900;154.766
175979;154.7378
176069;154.5985
176153;154.6267
176233;154.5523
176320;154.4525
176407;154.336
176486;154.2821
176575;154.1523
176666;154.0486
176742;154.1337
176834;154.1179
176907;154.2322
176990;154.6904
177081;154.7193
177162;154.7981
177251;155.0698
177333;155.3844
177413;155.4494
177499;155.1013
177580;155.0941
177672;155.0607
177752;154.943
177836;154.8237
177920;154.7838
178008;154.7203
178084;154.8725
178175;154.7146
178261;154.7808
178348;154.7445
178430;154.6401
178514;154.5354
178595;154.5086
178680;154.5849
178763;154.5938
178850;154.5567
178935;154.5365
179021;154.5643
179098;154.4239
179184;154.2625
179273;154.2802
179357;154.2206
179441;154.1983
179530;154.1054
179611;154.1864
179694;154.3322
179774;154.0818
179861;154.0629
179947;154.1333
180028;154.3195
180113;154.7343
180202;154.8235
180279;155.0917
180370;155.0867
180450;154.9716
180538;154.8353
180618;154.8692
180705;155.0233
180785;154.8141
180873;154.7943
180963;154.7897
181040;154.6173
181126;154.5208
181215;154.3529
181293;154.4655
181373;154.5036
181464;154.5432
181545;154.275
181627;154.2522
181718;154.1031
181800;154.0107
181883;153.9968
181965;153.9472
182050;153.9568
182133;154.048
182221;154.0018
182304;154.0116
182388;154.047
182476;154.076
182553;154.0834
182642;154.3127
182727;154.7137
182811;154.9038
182896;154.9388
182980;154.9742
183064;154.9493
183148;155.0663
183238;155.0355
183318;154.7237
183403;154.8354
183490;154.8219
183567;154.6549
183654;154.7329
183734;154.687
183818;154.7126
183903;154.552
183988;154.2441
184072;154.0147
184162;154.0342
184244;154.0174
184326;154.0041
184410;154.12
184494;154.1205
184578;153.8394
184662;153.9457
184755;154.0236
184837;154.2549
184918;154.4258
185002;154.6043
185085;154.808
185174;154.8099
185252;154.9557
185341;155.0316
185428;155.0502
185509;155.1324
185589;154.9062
185681;154.9116
185764;154.8371
185847;154.8448
185938;154.6904
186014;154.3974
186101;154.565
186181;154.4791
186265;154.4232
186349;154.2299
186431;154.1586
186517;154.1209
186606;154.0601
186688;153.9167
186771;153.9585
186862;154.0392
186944;153.988
187024;154.0308
187108;154.0043
187193;154.1197
187282;154.2715
187358;154.393
187447;154.4975
187530;154.8542
187615;154.9853
187703;154.7552
187781;154.9081
187868;154.927
187950;155.0027
188036;154.7132
188120;154.6597
188218;154.7012
188287;154.6469
188375;154.5817
188464;154.515
188546;154.5789
188626;154.4452
188713;154.1935
188797;153.9761
188881;153.9873
188966;154.0445
189047;154.0264
189130;153.9754
189220;154.0815
189304;154.2358
189386;154.0957
189468;154.0908
189555;154.2613
189644;154.2844
189724;154.4779
189807;154.5415
189889;154.6257
189975;154.8912
190059;155.0186
190147;154.6445
190234;154.7359
190312;154.8183
190399;154.8305
190481;154.6192
190568;154.6194
190648;154.6003
190734;154.5575
190820;154.404
190901;154.3294
190992;154.3419
191074;154.0336
191155;154.0748
191242;153.9671
191336;153.953
191410;153.9285
191494;153.7995
191589;153.8599
191663;153.805
191747;153.8919
191832;153.9566
191918;154.2131
192000;154.3891
192086;154.6859
192177;154.7019
192254;154.79
192338;154.7641
192420;154.8414
192514;154.8517
192595;154.7268
192674;154.5059
192760;154.379
192844;154.3919
192927;154.3219
193013;154.3848
193103;154.468
193184;154.4213
193268;154.4229
193354;154.5589
193434;154.4817
193528;154.399
193614;154.3242
193685;154.4723
193775;154.4248
193856;154.4101
193940;154.3901
194026;154.3469
194111;154.4427
194195;154.3854
194281;154.2667
194361;154.4874
194448;154.4627
194536;154.4175
194615;154.5033
194701;154.5214
194784;154.2826
194869;154.3554
194958;154.1675
195039;154.1192
195125;154.0032
195205;153.9448
195290;153.8587
195379;153.8452
195462;153.7866
195546;153.6736
195631;153.5874
195712;153.5931
195797;153.7402
195886;153.9197
195965;154.1649
196049;154.3792
196138;154.4133
196221;154.3265
196310;154.3884
196394;154.4404
196470;154.7318
196558;154.6775
196645;154.5712
196729;154.8235
196816;154.8233
196898;154.9132
196980;155.1152
197070;155.3786
197153;155.2835
197233;155.2904
197320;155.3966
197402;155.3895
197486;155.2713
197577;155.0417
197660;155.0972
197738;155.0682
197831;155.1085
197910;155.0663
197992;155.0549
198078;154.9765
198162;154.7416
198244;154.7466
198329;154.724
198419;154.6102
198499;154.7488
198586;154.5626
198674;154.6224
198749;154.5705
198838;154.5061
198921;154.4809
199007;154.5884
199093;154.4572
199175;154.4072
199259;154.2795
199345;154.2836
199424;154.1039
199516;153.9444
199597;153.9263
199680;153.8927
199768;153.917
199853;154.0375
199935;154.3277
200021;154.5059
200104;154.5245
200186;154.6042
200272;154.8627
200361;154.9786
200442;154.9635
200519;154.9406
200608;154.8233
200703;154.8589
200776;154.7333
200865;154.5019
200948;154.6044
201029;154.5188
201118;154.5549
201208;154.4524
201281;154.4772
201375;154.3927
201453;154.1236
201540;154.0563
201626;154.1437
201705;154.1142
201790;154.0052
201878;154.057
201961;154.0701
202042;153.9571
202131;153.9049
202220;153.8946
202295;154.0007
202377;154.2148
202470;154.452
202551;154.5484
202636;154.8669
202724;155.057
202804;155.1078
202890;155.1055
202974;155.0354
203059;155.0438
203141;154.8944
203229;154.9007
203309;154.8399
203397;154.7054
203482;154.656
203567;154.4622
203650;154.5704
203732;154.4926
203816;154.4494
203901;154.4822
203988;154.3242
204069;154.1872
204154;154.0215
204243;154.1388
204320;154.0739
204418;154.0833
204490;154.1147
204574;154.1102
204664;154.1692
204751;154.1467
204828;153.9955
204915;154.1276
205001;154.3701
205085;154.626
205168;154.657
205250;154.8503
205332;154.8682
205415;155.0846
205506;154.7872
205590;154.7766
205676;154.8093
205761;154.7326
205841;154.7901
205926;154.6341
206013;154.5997
206096;154.5673
206180;154.4362
206265;154.3642
206350;154.2364
206434;154.1676
206515;154.1745
206599;154.1833
206686;154.0001
206768;154.035
206853;153.9903
206939;153.8217
207025;153.8127
207108;153.9201
207192;154.2094
207280;154.4034
207366;154.548
207443;154.8009
207533;154.9461
207616;154.9438
207701;154.8514
207786;154.7812
207864;154.9326
207954;154.7186
208036;154.6027
208121;154.6043
208205;154.5533
208292;154.4596
208374;154.4335
208462;154.3367
208542;154.3018
208627;154.294
208711;154.0984
208801;154.0878
208883;154.0328
208966;153.8952
209054;153.7782
209133;153.8723
209216;153.7512
209309;153.8281
209386;153.8697
209472;154.0235
209555;154.2876
209640;154.4432
209729;154.6917
209807;154.8122
209896;154.84
209982;154.7795
210060;154.7756
210152;154.7152
210233;154.6459
210318;154.6159
210400;154.4891
210492;154.4322
210573;154.267
210650;154.3764
210741;154.3608
210829;154.2774
210909;154.2776
210994;154.3111
211078;154.1864
211162;154.0029
211247;154.0168
211334;153.8715
211408;153.9334
211502;153.8993
211586;153.8586
211669;153.88
211756;153.8115
211836;153.7154
211915;153.7486
212002;153.7663
212091;153.9678
212171;154.2085
212252;154.2477
212347;154.4723
212428;154.6868
212511;154.9501
212593;154.7312
212679;154.7704
212761;154.6569
212851;154.7885
212934;154.6307
213016;154.5656
213105;154.4434
213183;154.4365
213268;154.3008
213352;154.3406
213443;154.3949
213520;154.3199
213604;154.3015
213693;154.3612
213774;154.2942
213858;154.2268
213943;153.9908
214026;153.9527
214110;153.8387
214198;153.9049
214279;153.9202
214374;153.8557
214446;153.8647
214531;153.9565
214620;153.7073
214700;153.712
214785;153.8124
214871;154.0106
214952;154.2808
215037;154.427
215129;154.725
215203;154.9395
215295;154.635
215380;154.5414
215459;154.7278
215544;154.5901
215629;154.6346
215709;154.5175
215797;154.3853
215880;154.3895
215967;154.3828
216052;154.2278
216139;154.2641
216222;154.2832
216303;154.3151
216391;154.1948
216473;154.1233
216555;154.0348
216647;154.0094
216723;153.8435
216817;153.8645
216903;153.9309
216977;153.9464
217067;153.8699
217151;153.8495
217236;153.7941
217315;153.907
217406;153.9901
217484;154.2155
217570;154.2674
217654;154.5504
217738;154.6968
217820;154.7541
217909;154.8742
217989;154.6018
218080;154.681
218163;154.6144
218244;154.6396
218333;154.6295
218411;154.6168
218495;154.4037
218580;154.4642
218664;154.373
218752;154.2982
218835;154.2755
218917;154.0926
219002;153.9161
219085;153.8694
219173;153.8882
219252;153.8816
219340;153.8404
219423;153.7055
219505;153.6656
219591;153.6976
219676;153.778
219765;153.9013
219844;154.1897
219932;154.3989
220016;154.4783
220104;154.5665
220187;154.7078
220267;154.8535
220352;154.7854
220437;154.7644
220522;154.6682
220609;154.8177
220691;154.5313
220774;154.5817
220865;154.3816
220954;154.4341
221029;154.3927
221118;154.3506
221200;154.2318
221283;154.3188
221365;154.4024
221450;154.1572
221534;153.9182
221623;153.9259
221703;153.9663
221786;153.9374
221870;153.9559
221957;153.9604
222037;153.9149
222126;153.7383
222213;153.652
222292;153.7428
222385;154.0087
222465;154.2518
222553;154.5264
222628;154.5089
222719;154.6288
222796;154.6553
222883;154.7235
222968;154.8069
223051;154.7955
223133;154.7076
223219;154.6154
223303;154.6098
223389;154.5322
223477;154.5487
223557;154.4328
223641;154.4785
223727;154.427
223810;154.3879
223897;154.4187
223982;154.2616
224061;154.2438
224148;154.1513
224228;154.1107
224320;154.0318
224404;154.0015
224484;154.0163
224575;154.0575
224657;154.1332
224741;154.1278
224824;154.0765
224912;153.9615
224991;154.0148
225076;154.1849
225165;154.4091
225246;154.3484
225330;154.5809
225412;154.7748
225496;154.7404
225583;154.645
225663;154.7343
225753;154.7054
225834;154.704
225920;154.6895
226002;154.5707
226090;154.6076
226172;154.5464
226253;154.3881
226351;154.3244
226429;154.2861
226513;154.2336
226593;154.3405
226679;154.1966
226761;154.1806
226851;154.1967
226935;154.1422
227015;154.0851
227098;153.9364
227193;154.0234
227277;153.935
227352;153.8641
227443;153.8926
227520;153.8171
227610;153.8392
227692;153.7172
227778;153.7227
227859;153.7564
227948;153.8541
228031;154.0722
228110;154.3368
228197;154.3938
228280;154.3713
228361;154.543
228453;154.6223
228532;154.7439
228629;154.761
228705;154.8945
228792;154.9485
228868;154.8562
228961;154.7495
229044;154.6274
229128;154.5385
229212;154.5352
229298;154.5165
229381;154.4698
229467;154.3654
229549;154.5471
229634;154.3559
229718;154.1747
229799;153.9996
229881;154.0775
229971;153.9994
230054;153.9585
230141;153.8746
230215;153.9413
230310;153.8501
230393;153.7722
230474;153.7641
230555;153.792
230639;153.8714
230728;153.907
230812;154.0615
230896;154.3538
230978;154.3994
231064;154.4196
231149;154.5757
231233;154.7793
231321;155.0419
231401;155.025
231494;155.1791
231573;155.1129
231657;155.0378
231741;154.9022
231831;155.0208
231908;155.095
231998;155.059
232080;155.0121
232158;154.8971
232250;154.985
232329;154.6653
232413;154.5521
232500;154.5005
232582;154.4436
232666;154.5004
232752;154.4191
232838;154.3149
232922;154.1627
233012;154.0839
233093;153.9958
233173;153.8778
233264;153.9045
233347;153.9012
233425;153.9003
233515;153.8181
233593;153.9046
233681;153.8941
233762;153.8332
233853;154.0309
233934;154.0928
234016;154.3704
234104;154.4862
234184;154.5521
234270;154.7092
234357;154.5905
234438;154.5787
234527;154.5163
234608;154.5896
234697;154.4201
234774;154.48
234861;154.2946
234947;154.4193
235032;154.3895
235120;154.1693
235198;154.1028
235295;154.0868
235367;154.0585
235448;154.0924
235535;153.9911
235620;153.9716
235704;153.9352
235793;153.7953
235876;153.7789
235957;153.6565
236038;153.723
236128;153.7704
236209;153.668
236294;153.7407
236379;153.8255
236460;154.0031
236556;154.0327
236639;154.1535
236728;154.5753
236802;154.7295
236883;154.6056
236963;154.5393
237052;154.6581
237137;154.4573
237224;154.4693
237309;154.2892
237393;154.2638
237479;154.1788
237561;154.389
237641;154.1356
237728;154.2905
237811;154.154
237896;154.079
237981;154.0744
238066;153.9086
238149;153.8215
238242;153.8381
238319;153.8605
238403;153.7585
238488;153.8139
238577;153.7564
238659;153.7019
238745;153.6618
238826;153.8218
238912;153.968
238992;154.1204
239077;154.1774
239162;154.315
239242;154.541
239333;154.4904
239410;154.4474
239499;154.517
239580;154.5679
239675;154.4317
239757;154.372
239844;154.408
239924;154.3712
240003;154.2818
240090;154.1456
240177;154.1697
240258;154.1148
240342;154.1647
240430;154.0414
240511;153.9726
240600;153.955
240685;153.8618
240770;153.7937
240852;153.7487
240935;153.7359
241017;153.7636
241106;153.7558
241188;153.6793
241270;153.7465
241359;153.8015
241444;153.8185
241522;154.0738
241609;154.3117
241693;154.5932
241773;154.618
241860;154.7009
241945;154.575
242033;154.5834
242119;154.5062
242205;154.3267
242282;154.459
242368;154.3022
242455;154.3572
242543;154.2981
242624;154.3071
242705;154.1017
242789;154.1129
242879;154.0513
242961;154.06
243046;154.0786
243127;154.0204
243211;153.9672
243291;154.0385
243378;153.9438
243465;153.793
243543;153.6919
243638;153.6793
243723;153.6603
243803;153.7346
243886;153.6926
243968;153.6938
244051;153.8703
244144;153.9185
244222;153.9164
244307;153.9499
244393;154.1443
244475;154.2476
244560;154.2621
244648;154.2029
244731;154.2599
244811;154.1772
244898;154.1046
244980;154.1447
245064;154.1052
245152;154.1372
245237;154.0684
245321;154.0443
245404;154.0802
245489;153.9992
245570;153.8446
245656;153.8306
245740;153.7965
245827;153.8389
245905;153.8069
245993;153.7193
246076;153.7571
246159;153.7568
246258;153.5804
246329;153.6756
246411;153.7618
246500;153.6877
246587;153.7137
246677;153.8065
246754;154.069
246838;154.1597
246931;154.1662
247005;154.3711
247091;154.5003
247184;154.4396
247260;154.4134
247343;154.4929
247427;154.4032
247514;154.4497
247598;154.3216
247683;154.1992
247766;154.0889
247848;154.169
247938;154.1449
248018;154.0753
248104;154.0813
248190;154.1095
248273;154.0269
248358;153.9478
248442;153.9078
248524;153.8685
248615;153.8405
248695;153.8527
248778;153.7079
248866;153.7529
248949;153.7191
249034;153.7998
249116;153.6488
249199;153.7896
249287;153.7216
249367;153.868
249452;153.9651
249536;154.084
249616;154.2839
249704;154.2273
249789;154.2433
249879;154.3718
249959;154.523
250045;154.483
250123;154.4039
250213;154.4066
250297;154.4083
250381;154.2702
250467;154.1905
250553;154.1854
250636;154.1131
250723;154.168
250803;154.1188
250883;154.1164
250982;154.1026
251062;154.0352
251140;153.92
251229;153.755
251309;153.8023
251399;153.8709
251478;153.7647
251563;153.7383
251642;153.7787
251731;153.7273
251814;153.7066
251896;153.6586
251987;153.6201
252072;153.5876
252151;153.5977
252237;153.6021
252323;153.7369
252403;153.969
252497;154.2182
252580;154.2333
252657;154.4217
252741;154.4988
252828;154.4294
252916;154.4473
252997;154.5434
253077;154.591
253164;154.5343
253249;154.5214
253333;154.4383
253421;154.6798
253498;154.9825
253590;154.9767
253674;154.9669
253753;155.0414
253848;155.1102
253923;154.974
254009;154.8779
254099;154.9213
254173;154.8544
254266;154.9417
254350;154.7166
254428;154.7646
254516;154.5504
254602;154.4927
254685;154.4739
254771;154.4257
254858;154.3179
254933;154.3181
255019;154.3135
255103;154.3635
255192;154.2519
255279;154.1652
255363;154.1986
255440;154.2764
255527;154.167
255613;154.157
255697;153.9766
255781;153.8985
255862;153.9071
255947;153.8329
256031;153.8667
256116;153.855
256203;153.8631
256287;153.8044
256369;153.9634
256453;154.0601
256539;154.0432
256622;153.9135
256702;153.9936
256787;154.3227
256880;154.4648
256957;154.5454
257049;154.556
257128;154.7055
257207;154.6602
257296;154.6266
257380;154.7525
257464;154.7801
257557;154.7229
257634;154.6049
257725;154.5709
257808;154.5154
257887;154.445
257973;154.374
258064;154.3541
258145;154.2658
258226;154.282
258311;154.2217
258391;154.3213
258478;154.2431
258560;154.0777
258655;153.9781
258730;154.0504
258815;153.9554
258903;153.9851
258987;153.965
259068;153.9289
259151;153.8856
259231;153.7149
259317;153.6785
259406;153.6999
259489;153.7251
259575;153.8067
259664;153.9823
259741;154.2186
259826;154.2925
259909;154.5057
259997;154.5522
260082;154.5205
260164;154.4856
260246;154.5611
260331;154.4308
260421;154.3671
260507;154.3499
260589;154.2208
260670;154.2592
260759;154.0368
260841;154.0426
260924;154.0499
261004;154.1729
261091;154.1019
261175;154.13
261258;153.9472
261345;153.8449
261429;153.8117
261514;153.7735
261598;153.8321
261682;153.7776
261765;153.7772
261855;153.8407
261941;153.7917
262021;153.6564
262103;153.7071
262193;153.9226
262274;154.1739
262359;154.2549
262442;154.2851
262526;154.4828
262613;154.5648
262703;154.4521
262775;154.458
262869;154.468
262950;154.4939
263035;154.3577
263118;154.3739
263204;154.3007
263285;154.2507
263374;154.1569
263457;154.0851
263534;154.1637
263623;154.0033
263706;154.0306
263792;154.0657
263878;154.0456
263964;154.0232
264047;154.0167
264123;153.7547
264216;153.7933
264299;153.6868
264384;153.8415
264469;153.7697
264551;153.8308
264635;153.7198
264716;153.6924
264803;153.7112
264893;153.6633
264975;153.7321
265056;153.9001
265147;154.1479
265226;154.31
265315;154.4811
265396;154.4475
265484;154.4972
265563;154.462
265648;154.5634
265732;154.5347
265821;154.3437
265909;154.4226
265994;154.3548
266068;154.2575
266158;154.1312
266242;154.1183
266327;154.1314
266412;154.1184
266495;154.1082
266580;154.1477
266663;154.0536
266747;153.9077
266829;153.9919
266916;153.8074
267004;153.7613
267081;153.7262
267166;153.7731
267251;153.788
267335;153.7233
267423;153.6917
267506;153.5884
267594;153.6403
267674;153.6726
267756;154.0038
267839;154.0953
267927;154.3383
268016;154.5099
268095;154.4823
268178;154.5225
268264;154.4033
268352;154.4939
268436;154.4971
268517;154.4281
268597;154.4097
268683;154.3245
268775;154.2766
268854;154.2469
268947;154.0795
269017;154.0472
269104;154.1412
269194;154.0693
269276;154.034
269362;154.0394
269445;153.9704
269527;153.8631
269607;153.7362
269701;153.8202
269782;153.7671
269864;153.8338
269957;153.7468
270038;153.8006
270118;153.8411
270202;153.7473
270287;153.6756
270367;153.783
270454;154.0541
270539;154.1924
270623;154.3567
270712;154.5806
270795;154.6131
270881;154.6655
270965;154.442
271051;154.4327
271132;154.3475
271217;154.3457
271297;154.3662
271382;154.2758
271477;154.2423
271557;154.2745
271637;154.1476
271725;154.0143
271810;154.1105
271887;154.1335
271972;154.0066
272059;153.9888
272142;154.0329
272227;154.1435
272310;153.9417
272393;153.8668
272479;153.9631
272567;153.9001
272646;153.907
272730;153.8319
272824;153.8691
272905;153.846
272992;153.6975
273079;153.6737
273153;153.6768
273241;153.7045
273327;153.6668
273412;153.6948
273496;153.7021
273578;153.7906
273660;153.905
273748;154.0825
273833;154.1734
273915;154.352
273996;154.5493
274082;154.6902
274166;154.7118
274252;154.6133
274343;154.5038
274417;154.4185
274511;154.3881
274590;154.5247
274670;154.5203
274758;154.4012
274842;154.4482
274927;154.29
275014;154.136
275098;154.0723
275178;154.0508
275268;153.9679
275346;154.0586
275431;153.9436
275517;153.8727
275597;153.9226
275681;153.7965
275773;153.7726
275860;153.7193
275941;153.7687
276019;153.7307
276107;153.975
276190;154.2202
276270;154.2108
276356;154.3069
276443;154.534
276532;154.7261
276617;154.7095
276699;154.6699
276784;154.5075
276868;154.4989
276950;154.5085
277036;154.3555
277123;154.2355
277204;154.2313
277287;154.2522
277377;154.2037
277460;154.1973
277547;154.1974
277628;154.1708
277715;153.9693
277800;153.8582
277890;153.7749
277963;153.7922
278047;153.8592
278132;153.7655
278216;153.7949
278299;153.7327
278391;153.7358
278478;153.7175
278551;153.8281
278636;154.0199
278723;154.2449
278808;154.3781
278895;154.4218
278971;154.5427
279062;154.452
279143;154.4682
279224;154.4855
279317;154.3515
279401;154.5331
279481;154.3743
279563;154.3677
279649;154.2651
279735;154.2921
279818;154.2751
279902;154.0822
279985;154.0797
280069;154.0305
280163;154.0856
280238;153.9508
280324;153.8966
280410;153.8447
280494;153.9011
280582;153.7906
280665;153.7165
280746;153.8503
280828;153.8203
280916;153.8439
280999;153.7348
281087;153.9774
281173;154.1926
281251;154.2381
281339;154.2892
281428;154.4735
281505;154.6962
281586;154.483
281678;154.4852
281758;154.4226
281841;154.4551
281928;154.4298
282007;154.221
282099;154.1985
282185;154.2685
282266;154.2001
282349;154.1364
282438;154.1292
282524;154.1056
282602;154.1154
282686;154.0328
282773;154.0508
282857;154.0447
282941;154.1067
283028;154.1813
283110;154.128
283192;154.2435
283278;154.1421
283360;154.0188
283445;154.0019
283526;153.9359
283616;153.9126
283699;153.8845
283783;153.8692
283863;153.8893
283954;153.7125
284031;153.8122
284121;153.7502
284202;153.6727
284288;153.6932
284372;153.6986
284458;153.8505
284542;154.0499
284625;154.2449
284714;154.2749
284799;154.3434
284885;154.4805
284963;154.6699
285046;154.6205
285132;154.5759
285222;154.7248
285297;154.5427
285387;154.4662
285468;154.4077
285558;154.4566
285637;154.4133
285724;154.3869
285807;154.2581
285890;154.2664
285977;154.2806
286057;154.1626
286152;154.1038
286237;154.0656
286311;154.0265
286397;154.0258
286481;153.9179
286562;153.9566
286649;153.9745
286737;153.8412
286819;153.7543
286911;153.7421
286993;153.6932
287073;153.7236
287157;153.7839
287242;154.185
287328;154.3197
287414;154.3772
287493;154.5816
287574;154.647
287669;154.7374
287755;154.6247
287828;154.5349
287913;154.5604
288004;154.5212
288086;154.4147
288172;154.295
288257;154.3121
288337;154.2331
288423;154.2344
288506;154.2645
288588;154.1942
288683;154.166
288767;153.9333
288844;153.9423
288926;153.873
289011;153.9544
289096;153.9358
289184;153.8972
289264;153.9266
289346;153.9424
289441;153.7527
289525;153.7339
